# Radial distribution function: CC
# Row Dist g(r)
1 0.500000 0.000005
2 0.597990 0.000000
3 0.695980 0.000202
4 0.793970 0.000097
5 0.891960 0.000123
6 0.989950 0.000001
7 1.087940 0.000260
8 1.185930 0.000058
9 1.283920 0.000243
10 1.381910 0.000001
11 1.479899 0.000140
12 1.577889 0.000000
13 1.675879 0.000066
14 1.773869 0.000045
15 1.871859 0.000498
16 1.969849 0.000007
17 2.067839 0.000000
18 2.165829 0.000006
19 2.263819 0.000001
20 2.361809 0.000035
21 2.459799 0.000143
22 2.557789 0.001115
23 2.655779 0.000990
24 2.753769 0.000000
25 2.851759 0.000184
26 2.949749 0.000108
27 3.047739 0.000081
28 3.145729 0.000064
29 3.243719 0.000030
30 3.341709 0.002684
31 3.439698 0.000381
32 3.537688 0.000028
33 3.635678 0.000007
34 3.733668 0.000860
35 3.831658 0.001225
36 3.929648 0.000179
37 4.027638 0.000972
38 4.125628 0.000439
39 4.223618 0.000009
40 4.321608 0.000004
41 4.419598 0.000357
42 4.517588 0.001251
43 4.615578 0.000001
44 4.713568 0.000070
45 4.811558 0.005225
46 4.909548 0.000000
47 5.007538 1.147550
48 5.105528 0.225659
49 5.203518 1.000915
50 5.301508 1.445413
51 5.399497 9.738957
52 5.497487 11.429210
53 5.595477 9.699595
54 5.693467 15.457603
55 5.791457 17.662529
56 5.889447 21.011721
57 5.987437 19.314070
58 6.085427 23.001616
59 6.183417 23.027250
60 6.281407 26.936852
61 6.379397 24.759497
62 6.477387 25.762877
63 6.575377 24.609976
64 6.673367 24.706846
65 6.771357 24.583220
66 6.869347 24.142067
67 6.967337 23.103447
68 7.065327 25.099140
69 7.163317 27.777107
70 7.261307 26.791573
71 7.359296 28.937347
72 7.457286 25.706324
73 7.555276 26.185120
74 7.653266 24.991959
75 7.751256 26.438179
76 7.849246 22.521919
77 7.947236 28.511225
78 8.045226 23.696636
79 8.143216 25.171957
80 8.241206 27.549931
81 8.339196 25.993612
82 8.437186 23.782328
83 8.535176 23.700277
84 8.633166 22.872940
85 8.731156 22.065041
86 8.829146 21.986691
87 8.927136 23.818295
88 9.025126 21.693144
89 9.123116 21.107510
90 9.221106 22.594175
91 9.319095 21.101479
92 9.417085 19.832907
93 9.515075 22.097357
94 9.613065 17.683353
95 9.711055 18.261776
96 9.809045 15.914079
97 9.907035 15.937272
98 10.005025 15.649752
99 10.103015 15.245767
100 10.201005 14.378331
101 10.298995 16.049122
102 10.396985 13.487806
103 10.494975 12.900479
104 10.592965 11.942553
105 10.690955 11.423788
106 10.788945 10.359456
107 10.886935 7.320798
108 10.984925 5.649530
109 11.082915 5.515227
110 11.180905 4.994734
111 11.278894 5.501250
112 11.376884 4.523895
113 11.474874 4.056718
114 11.572864 2.150880
115 11.670854 2.040229
116 11.768844 1.997890
117 11.866834 3.064767
118 11.964824 1.641204
119 12.062814 0.707003
120 12.160804 1.307181
121 12.258794 1.017822
122 12.356784 0.580521
123 12.454774 0.267785
124 12.552764 0.110974
125 12.650754 0.583281
126 12.748744 0.513731
127 12.846734 0.415495
128 12.944724 1.423109
129 13.042714 1.839890
130 13.140704 1.135386
131 13.238693 1.211119
132 13.336683 1.482338
133 13.434673 0.997499
134 13.532663 0.175837
135 13.630653 0.192437
136 13.728643 0.816038
137 13.826633 2.640642
138 13.924623 1.679711
139 14.022613 1.736529
140 14.120603 1.825326
141 14.218593 1.601267
142 14.316583 2.909850
143 14.414573 1.000383
144 14.512563 0.420915
145 14.610553 0.592397
146 14.708543 0.167062
147 14.806533 1.504537
148 14.904523 1.224721
149 15.002513 1.042866
150 15.100503 0.497669
151 15.198492 2.389474
152 15.296482 0.225660
153 15.394472 0.191871
154 15.492462 0.884179
155 15.590452 0.145807
156 15.688442 0.175865
157 15.786432 0.425601
158 15.884422 1.736429
159 15.982412 1.219659
160 16.080402 0.799183
161 16.178392 0.779226
162 16.276382 0.142723
163 16.374372 0.077066
164 16.472362 2.029259
165 16.570352 1.216968
166 16.668342 3.356899
167 16.766332 1.536552
168 16.864322 0.196046
169 16.962312 0.039987
170 17.060302 1.328794
171 17.158291 2.326946
172 17.256281 0.399115
173 17.354271 0.978052
174 17.452261 2.258208
175 17.550251 0.787536
176 17.648241 2.186327
177 17.746231 2.262301
178 17.844221 2.031084
179 17.942211 4.151126
180 18.040201 3.253713
181 18.138191 1.980593
182 18.236181 2.604377
183 18.334171 3.977030
184 18.432161 1.955398
185 18.530151 0.923438
186 18.628141 0.754760
187 18.726131 1.092601
188 18.824121 1.580849
189 18.922111 4.014053
190 19.020101 0.528897
191 19.118090 1.205576
192 19.216080 1.666699
193 19.314070 0.990396
194 19.412060 1.271408
195 19.510050 2.412282
196 19.608040 1.532961
197 19.706030 2.243550
198 19.804020 1.697666
199 19.902010 1.863679
200 20.000000 3.026406
