# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 298.349945 -30.998760 -21021.562500 3337.724121 54490.777344 1.046935
600200 298.713898 -44.279751 -20939.574219 3341.795654 54499.121094 1.046775
600300 298.973816 -58.823677 -20900.300781 3344.703613 54550.207031 1.045794
600400 299.156006 -66.553513 -20864.835938 3346.741699 54587.195312 1.045086
600500 299.287201 -68.554176 -20835.326172 3348.209473 54618.500000 1.044487
600600 299.377655 -67.785210 -20812.500000 3349.221436 54642.675781 1.044024
600700 299.437531 -65.979248 -20795.531250 3349.891113 54660.410156 1.043686
600800 299.475708 -64.002022 -20783.197266 3350.318115 54673.003906 1.043445
600900 299.499329 -62.220924 -20774.363281 3350.582520 54681.773438 1.043278
601000 299.513550 -60.760391 -20768.105469 3350.741699 54687.804688 1.043163
601100 299.521881 -59.628120 -20763.718750 3350.834717 54691.929688 1.043084
601200 299.526611 -58.785423 -20760.673828 3350.887939 54694.738281 1.043031
601300 299.529266 -58.173996 -20758.582031 3350.917725 54696.640625 1.042994
601400 299.530670 -57.742744 -20757.158203 3350.933105 54697.937500 1.042970
601500 299.531403 -57.440826 -20756.193359 3350.941406 54698.816406 1.042953
601600 299.531769 -57.233719 -20755.550781 3350.945312 54699.414062 1.042942
601700 299.531952 -57.091827 -20755.123047 3350.947266 54699.816406 1.042934
601800 299.532043 -56.997589 -20754.841797 3350.948730 54700.093750 1.042929
601900 299.532104 -56.935081 -20754.669922 3350.949463 54700.273438 1.042925
602000 299.532196 -56.895699 -20754.562500 3350.950439 54700.394531 1.042923
602100 299.532288 -56.870621 -20754.498047 3350.951416 54700.468750 1.042921
602200 299.532379 -56.854622 -20754.464844 3350.952393 54700.511719 1.042921
602300 299.532501 -56.850227 -20754.458984 3350.953613 54700.539062 1.042920
602400 299.532654 -56.848145 -20754.464844 3350.955322 54700.542969 1.042920
602500 299.532837 -56.846008 -20754.476562 3350.957275 54700.542969 1.042920
602600 299.533020 -56.846931 -20754.496094 3350.959473 54700.523438 1.042920
602700 299.533173 -56.848907 -20754.517578 3350.961182 54700.507812 1.042921
602800 299.533386 -56.852776 -20754.544922 3350.963623 54700.488281 1.042921
602900 299.533600 -56.860779 -20754.578125 3350.965820 54700.457031 1.042922
603000 299.533813 -56.866432 -20754.607422 3350.968506 54700.429688 1.042922
603100 299.534027 -56.873222 -20754.642578 3350.970703 54700.398438 1.042923
603200 299.534271 -56.880371 -20754.675781 3350.973389 54700.363281 1.042923
603300 299.534454 -56.888489 -20754.710938 3350.975342 54700.332031 1.042924
603400 299.534698 -56.896317 -20754.746094 3350.978516 54700.296875 1.042925
603500 299.534943 -56.906410 -20754.787109 3350.980957 54700.253906 1.042925
603600 299.535187 -56.915291 -20754.824219 3350.983643 54700.234375 1.042926
603700 299.535431 -56.922340 -20754.863281 3350.986328 54700.191406 1.042927
603800 299.535675 -56.934166 -20754.902344 3350.989258 54700.160156 1.042927
603900 299.535889 -56.943871 -20754.943359 3350.991699 54700.125000 1.042928
604000 299.536102 -56.953178 -20754.980469 3350.993896 54700.089844 1.042929
604100 299.536346 -56.962471 -20755.021484 3350.996582 54700.050781 1.042929
604200 299.536591 -56.971642 -20755.060547 3350.999512 54700.019531 1.042930
604300 299.536804 -56.983383 -20755.105469 3351.001953 54699.980469 1.042931
604400 299.537018 -56.994797 -20755.144531 3351.004150 54699.941406 1.042931
604500 299.537231 -57.005882 -20755.189453 3351.006592 54699.902344 1.042932
604600 299.537445 -57.016655 -20755.232422 3351.009033 54699.871094 1.042933
604700 299.537628 -57.025772 -20755.269531 3351.011230 54699.832031 1.042934
604800 299.537842 -57.037361 -20755.308594 3351.013428 54699.800781 1.042934
604900 299.538055 -57.047752 -20755.351562 3351.015625 54699.769531 1.042935
605000 299.538269 -57.059906 -20755.392578 3351.018066 54699.730469 1.042935
605100 299.538513 -57.072144 -20755.437500 3351.020996 54699.699219 1.042936
605200 299.538757 -57.084076 -20755.478516 3351.023682 54699.667969 1.042937
605300 299.538971 -57.093262 -20755.519531 3351.025879 54699.632812 1.042937
605400 299.539185 -57.107597 -20755.562500 3351.028320 54699.593750 1.042938
605500 299.539368 -57.116119 -20755.601562 3351.030518 54699.562500 1.042939
605600 299.539581 -57.126144 -20755.640625 3351.032959 54699.531250 1.042939
605700 299.539795 -57.139069 -20755.681641 3351.035156 54699.496094 1.042940
605800 299.540009 -57.150078 -20755.720703 3351.037598 54699.468750 1.042940
605900 299.540192 -57.161827 -20755.763672 3351.039795 54699.429688 1.042941
606000 299.540375 -57.174736 -20755.806641 3351.041748 54699.390625 1.042942
606100 299.540588 -57.185616 -20755.845703 3351.044189 54699.359375 1.042943
606200 299.540802 -57.196693 -20755.884766 3351.046387 54699.328125 1.042943
606300 299.540985 -57.207359 -20755.921875 3351.048340 54699.304688 1.042944
606400 299.541168 -57.217575 -20755.960938 3351.050781 54699.269531 1.042944
606500 299.541351 -57.230225 -20756.000000 3351.052734 54699.242188 1.042945
606600 299.541534 -57.242416 -20756.041016 3351.054688 54699.210938 1.042945
