# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 299.578644 4.230351 -20296.861328 3351.469971 55598.062500 1.026084
600200 297.922180 74.676346 -20267.839844 3332.938477 55359.890625 1.030499
600300 297.416870 44.823952 -20278.857422 3327.285645 55423.050781 1.029324
600400 297.147125 22.260376 -20279.777344 3324.267822 55488.089844 1.028118
600500 296.995728 6.380141 -20278.326172 3322.573975 55539.574219 1.027165
600600 296.906769 -4.532697 -20276.404297 3321.578857 55577.597656 1.026462
600700 296.852692 -11.964028 -20274.685547 3320.973877 55604.941406 1.025957
600800 296.818756 -16.986221 -20273.339844 3320.594238 55624.410156 1.025598
600900 296.797058 -20.349377 -20272.373047 3320.351562 55638.179688 1.025344
601000 296.782990 -22.574242 -20271.732422 3320.194092 55647.847656 1.025166
601100 296.773804 -24.022961 -20271.349609 3320.091309 55654.617188 1.025041
601200 296.767853 -24.936802 -20271.166016 3320.024902 55659.308594 1.024955
601300 296.764069 -25.497139 -20271.130859 3319.982422 55662.523438 1.024896
601400 296.761780 -25.818192 -20271.197266 3319.956787 55664.656250 1.024857
601500 296.760437 -25.981064 -20271.332031 3319.941650 55666.078125 1.024830
601600 296.759827 -26.045296 -20271.509766 3319.935059 55666.953125 1.024814
601700 296.759674 -26.053802 -20271.703125 3319.933350 55667.472656 1.024805
601800 296.759766 -26.027023 -20271.898438 3319.934326 55667.742188 1.024800
601900 296.760040 -25.988422 -20272.082031 3319.937500 55667.863281 1.024798
602000 296.760468 -25.946163 -20272.261719 3319.941895 55667.843750 1.024798
602100 296.760864 -25.907551 -20272.417969 3319.946533 55667.777344 1.024799
602200 296.761261 -25.879631 -20272.562500 3319.950928 55667.683594 1.024801
602300 296.761688 -25.856052 -20272.683594 3319.955811 55667.535156 1.024804
602400 296.762085 -25.834209 -20272.789062 3319.960205 55667.367188 1.024807
602500 296.762421 -25.816868 -20272.886719 3319.964111 55667.210938 1.024810
602600 296.762756 -25.804337 -20272.958984 3319.967773 55667.035156 1.024813
602700 296.763062 -25.794685 -20273.027344 3319.971191 55666.878906 1.024816
602800 296.763367 -25.787914 -20273.082031 3319.974609 55666.699219 1.024819
602900 296.763641 -25.782768 -20273.132812 3319.977783 55666.539062 1.024822
603000 296.763885 -25.769989 -20273.173828 3319.980225 55666.363281 1.024825
603100 296.764069 -25.763973 -20273.207031 3319.982422 55666.222656 1.024828
603200 296.764282 -25.759960 -20273.236328 3319.984863 55666.070312 1.024831
603300 296.764465 -25.758320 -20273.257812 3319.986816 55665.937500 1.024833
