# Radial distribution function: CO
# Row Dist g(r)
1 0.500000 0.007425
2 0.597990 0.010304
3 0.695980 0.027476
4 0.793970 0.006228
5 0.891960 0.011565
6 0.989950 0.005348
7 1.087940 0.024376
8 1.185930 0.000097
9 1.283920 0.010640
10 1.381910 0.000327
11 1.479899 0.010415
12 1.577889 0.000132
13 1.675879 0.024288
14 1.773869 0.007189
15 1.871859 0.006102
16 1.969849 0.005946
17 2.067839 0.008055
18 2.165829 0.001120
19 2.263819 0.019404
20 2.361809 0.000739
21 2.459799 0.020451
22 2.557789 0.000120
23 2.655779 0.021631
24 2.753769 0.019934
25 2.851759 0.053753
26 2.949749 0.021779
27 3.047739 0.033905
28 3.145729 0.013086
29 3.243719 0.008299
30 3.341709 0.005888
31 3.439698 0.006638
32 3.537688 0.021398
33 3.635678 0.002507
34 3.733668 0.000088
35 3.831658 0.007667
36 3.929648 0.012990
37 4.027638 0.000188
38 4.125628 0.001336
39 4.223618 0.006136
40 4.321608 0.031347
41 4.419598 0.008525
42 4.517588 0.000469
43 4.615578 0.017998
44 4.713568 0.008459
45 4.811558 0.025124
46 4.909548 0.005598
47 5.007538 0.001062
48 5.105528 0.019316
49 5.203518 0.000648
50 5.301508 0.007712
51 5.399497 0.167786
52 5.497487 0.365017
53 5.595477 0.317906
54 5.693467 0.524429
55 5.791457 0.556890
56 5.889447 0.660796
57 5.987437 0.708963
58 6.085427 0.745735
59 6.183417 0.741603
60 6.281407 0.683706
61 6.379397 0.691788
62 6.477387 0.735984
63 6.575377 0.674881
64 6.673367 0.718261
65 6.771357 0.664011
66 6.869347 0.572151
67 6.967337 0.678227
68 7.065327 0.677175
69 7.163317 0.655239
70 7.261307 0.577266
71 7.359296 0.724494
72 7.457286 0.686903
73 7.555276 0.694047
74 7.653266 0.647622
75 7.751256 0.700873
76 7.849246 0.711485
77 7.947236 0.700098
78 8.045226 0.705711
79 8.143216 0.704036
80 8.241206 0.638346
81 8.339196 0.703682
82 8.437186 0.701012
83 8.535176 0.652742
84 8.633166 0.700838
85 8.731156 0.649223
86 8.829146 0.740307
87 8.927136 0.704556
88 9.025126 0.619501
89 9.123116 0.678704
90 9.221106 0.670639
91 9.319095 0.699769
92 9.417085 0.692221
93 9.515075 0.689008
94 9.613065 0.777885
95 9.711055 0.744157
96 9.809045 0.745419
97 9.907035 0.759043
98 10.005025 0.825784
99 10.103015 0.809617
100 10.201005 0.809233
101 10.298995 0.869026
102 10.396985 0.806923
103 10.494975 0.867731
104 10.592965 0.906743
105 10.690955 0.862168
106 10.788945 0.841064
107 10.886935 0.833304
108 10.984925 0.910269
109 11.082915 0.827556
110 11.180905 0.873907
111 11.278894 0.883044
112 11.376884 0.910356
113 11.474874 0.898780
114 11.572864 0.839961
115 11.670854 0.877275
116 11.768844 0.949990
117 11.866834 0.956807
118 11.964824 0.876560
119 12.062814 0.900692
120 12.160804 0.911280
121 12.258794 0.919864
122 12.356784 0.902747
123 12.454774 0.950582
124 12.552764 0.992169
125 12.650754 0.982836
126 12.748744 0.998001
127 12.846734 0.992016
128 12.944724 1.005025
129 13.042714 0.942380
130 13.140704 0.949683
131 13.238693 0.933445
132 13.336683 0.931868
133 13.434673 0.958992
134 13.532663 1.024557
135 13.630653 0.983053
136 13.728643 0.969515
137 13.826633 1.056053
138 13.924623 1.004931
139 14.022613 1.016479
140 14.120603 1.012175
141 14.218593 1.028766
142 14.316583 1.033952
143 14.414573 1.037996
144 14.512563 0.943855
145 14.610553 0.969829
146 14.708543 1.016129
147 14.806533 0.962449
148 14.904523 1.100916
149 15.002513 0.994139
150 15.100503 0.939687
151 15.198492 1.047384
152 15.296482 0.943146
153 15.394472 0.967372
154 15.492462 1.066495
155 15.590452 0.981880
156 15.688442 1.000223
157 15.786432 1.018772
158 15.884422 0.995183
159 15.982412 0.993360
160 16.080402 0.931250
161 16.178392 0.955335
162 16.276382 0.920874
163 16.374372 0.919351
164 16.472362 0.921451
165 16.570352 0.879955
166 16.668342 0.924651
167 16.766332 0.951138
168 16.864322 0.975389
169 16.962312 0.969387
170 17.060302 0.992083
171 17.158291 0.856771
172 17.256281 0.939112
173 17.354271 0.985859
174 17.452261 0.966547
175 17.550251 0.916033
176 17.648241 0.929224
177 17.746231 0.857941
178 17.844221 0.924207
179 17.942211 0.893099
180 18.040201 0.983456
181 18.138191 0.961444
182 18.236181 0.895939
183 18.334171 0.835569
184 18.432161 1.008362
185 18.530151 0.994618
186 18.628141 0.928113
187 18.726131 0.901408
188 18.824121 0.910911
189 18.922111 0.915276
190 19.020101 0.949130
191 19.118090 0.927260
192 19.216080 0.937176
193 19.314070 0.957520
194 19.412060 1.000539
195 19.510050 0.941900
196 19.608040 0.977273
197 19.706030 0.964571
198 19.804020 0.955518
199 19.902010 0.921808
200 20.000000 0.930827
