# Radial distribution function: OO
# Row Dist g(r)
1 0.500000 0.002485
2 0.597990 0.000394
3 0.695980 0.001810
4 0.793970 0.004712
5 0.891960 0.012400
6 0.989950 0.000514
7 1.087940 0.000745
8 1.185930 0.013311
9 1.283920 0.002166
10 1.381910 0.001282
11 1.479899 0.002757
12 1.577889 0.000028
13 1.675879 0.000056
14 1.773869 0.000643
15 1.871859 0.006500
16 1.969849 0.005411
17 2.067839 0.000394
18 2.165829 0.002099
19 2.263819 0.001350
20 2.361809 0.004825
21 2.459799 0.003106
22 2.557789 0.004144
23 2.655779 0.007669
24 2.753769 0.003472
25 2.851759 0.005435
26 2.949749 0.000455
27 3.047739 0.000283
28 3.145729 0.002225
29 3.243719 0.002728
30 3.341709 0.002665
31 3.439698 0.000300
32 3.537688 0.011365
33 3.635678 0.000639
34 3.733668 0.002253
35 3.831658 0.009926
36 3.929648 0.019947
37 4.027638 0.000663
38 4.125628 0.012032
39 4.223618 0.000474
40 4.321608 0.010378
41 4.419598 0.006009
42 4.517588 0.006158
43 4.615578 0.482224
44 4.713568 1.958997
45 4.811558 1.910146
46 4.909548 3.017335
47 5.007538 2.741893
48 5.105528 2.139521
49 5.203518 2.050115
50 5.301508 1.601717
51 5.399497 0.992046
52 5.497487 0.802928
53 5.595477 0.908543
54 5.693467 0.811165
55 5.791457 0.685454
56 5.889447 0.797232
57 5.987437 0.799364
58 6.085427 0.766407
59 6.183417 0.787444
60 6.281407 0.896128
61 6.379397 0.770356
62 6.477387 0.808691
63 6.575377 0.852912
64 6.673367 1.003561
65 6.771357 0.990936
66 6.869347 0.866498
67 6.967337 1.030588
68 7.065327 1.078762
69 7.163317 0.962993
70 7.261307 0.928426
71 7.359296 1.065401
72 7.457286 1.160710
73 7.555276 1.073836
74 7.653266 1.028365
75 7.751256 1.054538
76 7.849246 0.987971
77 7.947236 1.086939
78 8.045226 1.015278
79 8.143216 1.057540
80 8.241206 1.011778
81 8.339196 0.983425
82 8.437186 1.008764
83 8.535176 0.968325
84 8.633166 0.888802
85 8.731156 0.899883
86 8.829146 0.910771
87 8.927136 0.878838
88 9.025126 0.887948
89 9.123116 0.834326
90 9.221106 0.797674
91 9.319095 0.932656
92 9.417085 0.899463
93 9.515075 0.828954
94 9.613065 0.771702
95 9.711055 0.863293
96 9.809045 0.856519
97 9.907035 0.743772
98 10.005025 0.934424
99 10.103015 0.947603
100 10.201005 1.026076
101 10.298995 0.995011
102 10.396985 0.967300
103 10.494975 1.007391
104 10.592965 1.038606
105 10.690955 1.176578
106 10.788945 0.924287
107 10.886935 0.979516
108 10.984925 0.925531
109 11.082915 1.067130
110 11.180905 0.957148
111 11.278894 0.960181
112 11.376884 0.980983
113 11.474874 0.938231
114 11.572864 0.967186
115 11.670854 0.904449
116 11.768844 0.994437
117 11.866834 0.985429
118 11.964824 0.956559
119 12.062814 0.976000
120 12.160804 0.989042
121 12.258794 0.883273
122 12.356784 0.937662
123 12.454774 1.012137
124 12.552764 0.917604
125 12.650754 0.927609
126 12.748744 0.916876
127 12.846734 0.878011
128 12.944724 0.901230
129 13.042714 0.951548
130 13.140704 0.899454
131 13.238693 0.874436
132 13.336683 0.965607
133 13.434673 0.954311
134 13.532663 0.957496
135 13.630653 0.930096
136 13.728643 0.931642
137 13.826633 0.891298
138 13.924623 0.944941
139 14.022613 0.875696
140 14.120603 0.910105
141 14.218593 0.875822
142 14.316583 0.962858
143 14.414573 0.898542
144 14.512563 0.932131
145 14.610553 0.923841
146 14.708543 0.958459
147 14.806533 0.978448
148 14.904523 0.893410
149 15.002513 0.869289
150 15.100503 0.928712
151 15.198492 0.908144
152 15.296482 0.962820
153 15.394472 0.867584
154 15.492462 0.961338
155 15.590452 0.924393
156 15.688442 1.027987
157 15.786432 0.908706
158 15.884422 0.872445
159 15.982412 0.993583
160 16.080402 1.032666
161 16.178392 0.860106
162 16.276382 0.975914
163 16.374372 0.913781
164 16.472362 1.078069
165 16.570352 0.943428
166 16.668342 0.951878
167 16.766332 1.004140
168 16.864322 0.920100
169 16.962312 0.890195
170 17.060302 0.954550
171 17.158291 0.918181
172 17.256281 0.843270
173 17.354271 0.895423
174 17.452261 0.792282
175 17.550251 0.867094
176 17.648241 0.947127
177 17.746231 0.943920
178 17.844221 0.938234
179 17.942211 0.929661
180 18.040201 1.019346
181 18.138191 0.974693
182 18.236181 0.954665
183 18.334171 1.008705
184 18.432161 0.890347
185 18.530151 0.964210
186 18.628141 0.920322
187 18.726131 1.016075
188 18.824121 1.009380
189 18.922111 0.945834
190 19.020101 0.992677
191 19.118090 0.929401
192 19.216080 0.985580
193 19.314070 0.931818
194 19.412060 0.930504
195 19.510050 0.933382
196 19.608040 0.992759
197 19.706030 0.930918
198 19.804020 0.985896
199 19.902010 0.980342
200 20.000000 0.830903
