# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 299.781708 30.341511 -20416.974609 3353.741699 54916.070312 1.038827
600200 298.539429 7.939244 -20402.691406 3339.843994 55093.304688 1.035485
600300 298.088593 -5.793489 -20402.277344 3334.800049 55188.136719 1.033706
600400 297.833893 -14.159280 -20397.378906 3331.950928 55260.121094 1.032359
600500 297.684692 -19.044327 -20392.478516 3330.281738 55311.812500 1.031394
600600 297.593079 -21.928032 -20388.441406 3329.256836 55348.074219 1.030719
600700 297.534241 -23.648586 -20385.257812 3328.598633 55373.425781 1.030247
600800 297.494659 -24.679863 -20382.742188 3328.155762 55391.269531 1.029915
600900 297.466736 -25.296921 -20380.701172 3327.843262 55404.042969 1.029677
601000 297.446014 -25.662125 -20378.988281 3327.611572 55413.371094 1.029504
601100 297.429840 -25.869854 -20377.503906 3327.430420 55420.371094 1.029374
601200 297.416504 -25.980110 -20376.162109 3327.281250 55425.828125 1.029273
601300 297.405029 -26.031429 -20374.921875 3327.153076 55430.210938 1.029191
601400 297.394836 -26.050293 -20373.748047 3327.039062 55433.859375 1.029124
601500 297.385468 -26.048382 -20372.623047 3326.934082 55437.000000 1.029065
601600 297.376740 -26.032330 -20371.544922 3326.836670 55439.761719 1.029014
601700 297.368469 -26.015465 -20370.498047 3326.743896 55442.289062 1.028967
601800 297.360687 -25.996487 -20369.486328 3326.656982 55444.601562 1.028924
601900 297.353302 -25.986065 -20368.511719 3326.574463 55446.750000 1.028884
602000 297.346252 -25.979755 -20367.574219 3326.495605 55448.765625 1.028847
602100 297.339539 -25.978142 -20366.666016 3326.420166 55450.675781 1.028811
602200 297.333191 -25.988434 -20365.792969 3326.349121 55452.472656 1.028778
602300 297.327148 -26.002831 -20364.958984 3326.281982 55454.191406 1.028746
602400 297.321442 -26.023918 -20364.156250 3326.217773 55455.843750 1.028716
602500 297.316040 -26.051228 -20363.390625 3326.157471 55457.410156 1.028687
602600 297.310913 -26.087669 -20362.658203 3326.100098 55458.906250 1.028659
602700 297.306152 -26.123837 -20361.960938 3326.047119 55460.320312 1.028633
602800 297.301636 -26.165012 -20361.298828 3325.996582 55461.671875 1.028607
602900 297.297424 -26.201271 -20360.683594 3325.949219 55462.933594 1.028584
603000 297.293488 -26.242367 -20360.093750 3325.905273 55464.136719 1.028562
603100 297.289703 -26.282650 -20359.535156 3325.862793 55465.296875 1.028540
603200 297.286285 -26.322292 -20359.015625 3325.824707 55466.378906 1.028520
603300 297.283051 -26.357903 -20358.533203 3325.788330 55467.371094 1.028502
603400 297.280090 -26.388412 -20358.082031 3325.755371 55468.285156 1.028485
603500 297.277344 -26.418083 -20357.666016 3325.724609 55469.156250 1.028469
603600 297.274841 -26.441021 -20357.283203 3325.696533 55469.949219 1.028454
603700 297.272522 -26.465492 -20356.921875 3325.670654 55470.699219 1.028440
603800 297.270386 -26.483311 -20356.593750 3325.646729 55471.359375 1.028428
603900 297.268463 -26.498432 -20356.296875 3325.625244 55471.980469 1.028416
604000 297.266632 -26.511326 -20356.023438 3325.604736 55472.554688 1.028406
604100 297.265015 -26.523937 -20355.769531 3325.586670 55473.070312 1.028396
604200 297.263580 -26.535370 -20355.544922 3325.570557 55473.554688 1.028387
604300 297.262238 -26.539062 -20355.343750 3325.555664 55473.972656 1.028379
604400 297.261047 -26.547497 -20355.150391 3325.542480 55474.359375 1.028372
604500 297.259888 -26.550701 -20354.978516 3325.529297 55474.718750 1.028366
604600 297.258911 -26.549698 -20354.826172 3325.518311 55475.027344 1.028360
604700 297.257996 -26.551830 -20354.685547 3325.508057 55475.320312 1.028354
604800 297.257233 -26.550037 -20354.564453 3325.499512 55475.550781 1.028350
604900 297.256500 -26.551704 -20354.449219 3325.491455 55475.792969 1.028346
605000 297.255859 -26.550632 -20354.353516 3325.484375 55475.996094 1.028342
605100 297.255249 -26.553619 -20354.257812 3325.477295 55476.199219 1.028338
605200 297.254669 -26.547783 -20354.173828 3325.470947 55476.359375 1.028335
605300 297.254181 -26.547451 -20354.099609 3325.465332 55476.523438 1.028332
605400 297.253723 -26.548798 -20354.031250 3325.460449 55476.667969 1.028329
605500 297.253296 -26.548977 -20353.966797 3325.455566 55476.804688 1.028327
605600 297.252991 -26.549393 -20353.916016 3325.452148 55476.906250 1.028325
605700 297.252655 -26.546741 -20353.865234 3325.448242 55477.019531 1.028323
605800 297.252380 -26.544907 -20353.818359 3325.445312 55477.093750 1.028322
605900 297.252106 -26.541676 -20353.771484 3325.442383 55477.183594 1.028320
606000 297.251831 -26.543358 -20353.738281 3325.438965 55477.253906 1.028319
606100 297.251617 -26.541050 -20353.707031 3325.436768 55477.328125 1.028317
606200 297.251434 -26.537922 -20353.681641 3325.434814 55477.378906 1.028316
606300 297.251251 -26.532318 -20353.658203 3325.432861 55477.425781 1.028315
606400 297.251068 -26.530655 -20353.632812 3325.430664 55477.472656 1.028314
606500 297.250946 -26.530910 -20353.611328 3325.429443 55477.523438 1.028314
606600 297.250793 -26.528023 -20353.585938 3325.427490 55477.554688 1.028313
606700 297.250732 -26.528870 -20353.566406 3325.426758 55477.597656 1.028312
606800 297.250610 -26.525928 -20353.552734 3325.425537 55477.628906 1.028312
606900 297.250519 -26.523567 -20353.539062 3325.424561 55477.648438 1.028311
607000 297.250427 -26.523537 -20353.523438 3325.423584 55477.675781 1.028311
607100 297.250336 -26.525631 -20353.509766 3325.422607 55477.703125 1.028310
607200 297.250275 -26.529560 -20353.498047 3325.421875 55477.722656 1.028310
607300 297.250183 -26.530266 -20353.486328 3325.420898 55477.757812 1.028309
607400 297.250092 -26.530392 -20353.476562 3325.419922 55477.789062 1.028309
607500 297.250000 -26.530029 -20353.462891 3325.418457 55477.820312 1.028308
607600 297.249908 -26.530155 -20353.451172 3325.417480 55477.843750 1.028308
607700 297.249908 -26.527866 -20353.445312 3325.417480 55477.851562 1.028307
607800 297.249878 -26.525898 -20353.441406 3325.417236 55477.863281 1.028307
