# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.651489 43.684055 -20658.443359 3363.472168 54740.710938 1.042155
600200 299.785370 200.817993 -20701.310547 3353.782715 54627.941406 1.044306
600300 299.513092 233.253906 -20700.310547 3350.736572 54618.128906 1.044494
600400 299.397919 252.738693 -20702.208984 3349.447998 54609.953125 1.044650
600500 299.358246 264.952301 -20705.458984 3349.004150 54603.222656 1.044779
600600 299.350433 273.081451 -20709.054688 3348.916992 54597.785156 1.044883
600700 299.354767 278.714813 -20712.449219 3348.965332 54593.425781 1.044966
600800 299.362793 282.717255 -20715.425781 3349.055176 54589.957031 1.045033
600900 299.371124 285.634644 -20717.935547 3349.148438 54587.203125 1.045085
601000 299.378571 287.777740 -20719.998047 3349.231689 54585.062500 1.045126
601100 299.384827 289.371338 -20721.667969 3349.301758 54583.390625 1.045158
601200 299.389984 290.566711 -20723.003906 3349.359375 54582.109375 1.045183
601300 299.394196 291.479492 -20724.068359 3349.406250 54581.121094 1.045202
601400 299.397552 292.163422 -20724.908203 3349.444092 54580.378906 1.045216
601500 299.400238 292.683533 -20725.566406 3349.474121 54579.847656 1.045226
601600 299.402405 293.080933 -20726.083984 3349.498047 54579.441406 1.045234
601700 299.404083 293.390350 -20726.486328 3349.517090 54579.152344 1.045240
601800 299.405487 293.615906 -20726.794922 3349.532715 54578.957031 1.045243
601900 299.406586 293.788361 -20727.042969 3349.545166 54578.828125 1.045246
602000 299.407501 293.921173 -20727.234375 3349.555176 54578.750000 1.045247
602100 299.408203 294.018890 -20727.378906 3349.563232 54578.703125 1.045248
602200 299.408783 294.097107 -20727.486328 3349.569580 54578.683594 1.045249
602300 299.409241 294.147552 -20727.572266 3349.574707 54578.691406 1.045248
602400 299.409607 294.178711 -20727.632812 3349.578613 54578.703125 1.045248
602500 299.409882 294.207733 -20727.683594 3349.582031 54578.734375 1.045248
602600 299.410126 294.222015 -20727.718750 3349.584717 54578.777344 1.045247
602700 299.410339 294.229034 -20727.744141 3349.586914 54578.808594 1.045246
602800 299.410492 294.233246 -20727.761719 3349.588623 54578.847656 1.045245
602900 299.410583 294.229248 -20727.769531 3349.589600 54578.898438 1.045244
603000 299.410675 294.224335 -20727.773438 3349.590576 54578.941406 1.045244
603100 299.410767 294.219452 -20727.777344 3349.592041 54578.976562 1.045243
603200 299.410828 294.209991 -20727.779297 3349.592529 54579.023438 1.045242
603300 299.410889 294.200592 -20727.777344 3349.593262 54579.066406 1.045241
603400 299.410919 294.193359 -20727.777344 3349.593506 54579.101562 1.045241
603500 299.410919 294.186005 -20727.771484 3349.593506 54579.132812 1.045240
603600 299.410919 294.176514 -20727.767578 3349.593506 54579.175781 1.045239
603700 299.410950 294.166595 -20727.763672 3349.593994 54579.214844 1.045238
603800 299.410980 294.156250 -20727.755859 3349.594238 54579.242188 1.045238
