# Radial distribution function: OO
# Row Dist g(r)
1 0.500000 0.008120
2 0.597990 0.000081
3 0.695980 0.000401
4 0.793970 0.001129
5 0.891960 0.002828
6 0.989950 0.000089
7 1.087940 0.001749
8 1.185930 0.002534
9 1.283920 0.001569
10 1.381910 0.001006
11 1.479899 0.010765
12 1.577889 0.000000
13 1.675879 0.000005
14 1.773869 0.002608
15 1.871859 0.012106
16 1.969849 0.005938
17 2.067839 0.000885
18 2.165829 0.006345
19 2.263819 0.000310
20 2.361809 0.005012
21 2.459799 0.003733
22 2.557789 0.007475
23 2.655779 0.002667
24 2.753769 0.004008
25 2.851759 0.001247
26 2.949749 0.000368
27 3.047739 0.001204
28 3.145729 0.001345
29 3.243719 0.008028
30 3.341709 0.002263
31 3.439698 0.000178
32 3.537688 0.003507
33 3.635678 0.000159
34 3.733668 0.001450
35 3.831658 0.006415
36 3.929648 0.008549
37 4.027638 0.000174
38 4.125628 0.005762
39 4.223618 0.000266
40 4.321608 0.003059
41 4.419598 0.003939
42 4.517588 0.002211
43 4.615578 0.375201
44 4.713568 2.512668
45 4.811558 1.835720
46 4.909548 2.823936
47 5.007538 3.106538
48 5.105528 2.235341
49 5.203518 1.630979
50 5.301508 1.888628
51 5.399497 1.135173
52 5.497487 0.769243
53 5.595477 0.546257
54 5.693467 0.772146
55 5.791457 1.014008
56 5.889447 0.513532
57 5.987437 0.812110
58 6.085427 0.822819
59 6.183417 0.887179
60 6.281407 0.678123
61 6.379397 0.712620
62 6.477387 0.800324
63 6.575377 1.049227
64 6.673367 1.043413
65 6.771357 1.060445
66 6.869347 0.962275
67 6.967337 0.745333
68 7.065327 0.996152
69 7.163317 0.895759
70 7.261307 1.333080
71 7.359296 1.052807
72 7.457286 1.334365
73 7.555276 0.627387
74 7.653266 1.501468
75 7.751256 1.024870
76 7.849246 1.967485
77 7.947236 1.471437
78 8.045226 1.254579
79 8.143216 1.143062
80 8.241206 0.959866
81 8.339196 0.823223
82 8.437186 0.923692
83 8.535176 0.926219
84 8.633166 0.619523
85 8.731156 0.917984
86 8.829146 0.867259
87 8.927136 0.747457
88 9.025126 0.918718
89 9.123116 0.886613
90 9.221106 0.612422
91 9.319095 0.891036
92 9.417085 0.880960
93 9.515075 0.573360
94 9.613065 0.595995
95 9.711055 0.966091
96 9.809045 1.347466
97 9.907035 0.643192
98 10.005025 1.088119
99 10.103015 0.887710
100 10.201005 1.223424
101 10.298995 1.156631
102 10.396985 0.867297
103 10.494975 1.496545
104 10.592965 1.188763
105 10.690955 1.549410
106 10.788945 1.231213
107 10.886935 0.901106
108 10.984925 0.679505
109 11.082915 1.067515
110 11.180905 0.800813
111 11.278894 1.528345
112 11.376884 0.729984
113 11.474874 0.936072
114 11.572864 1.123980
115 11.670854 0.745299
116 11.768844 0.916402
117 11.866834 1.232428
118 11.964824 1.008024
119 12.062814 1.114197
120 12.160804 0.692840
121 12.258794 0.689621
122 12.356784 0.550979
123 12.454774 1.165258
124 12.552764 1.273629
125 12.650754 1.137558
126 12.748744 1.083232
127 12.846734 0.905645
128 12.944724 0.885392
129 13.042714 0.645513
130 13.140704 1.024805
131 13.238693 1.039632
132 13.336683 1.107963
133 13.434673 1.054689
134 13.532663 1.070182
135 13.630653 0.975357
136 13.728643 1.076030
137 13.826633 1.480764
138 13.924623 1.329242
139 14.022613 1.053309
140 14.120603 1.041835
141 14.218593 0.434607
142 14.316583 1.358389
143 14.414573 0.696924
144 14.512563 0.856385
145 14.610553 1.299950
146 14.708543 1.138888
147 14.806533 0.562726
148 14.904523 1.404725
149 15.002513 1.035645
150 15.100503 0.799216
151 15.198492 0.722323
152 15.296482 1.128866
153 15.394472 1.624649
154 15.492462 0.871983
155 15.590452 0.747953
156 15.688442 1.264734
157 15.786432 1.070281
158 15.884422 0.845319
159 15.982412 1.117711
160 16.080402 0.915246
161 16.178392 1.142230
162 16.276382 1.041618
163 16.374372 0.743943
164 16.472362 1.311732
165 16.570352 1.108375
166 16.668342 1.047113
167 16.766332 1.055120
168 16.864322 0.756780
169 16.962312 1.218736
170 17.060302 1.118953
171 17.158291 1.068636
172 17.256281 0.554011
173 17.354271 0.820892
174 17.452261 1.076371
175 17.550251 0.700042
176 17.648241 0.711259
177 17.746231 1.130851
178 17.844221 0.744236
179 17.942211 1.245081
180 18.040201 1.059289
181 18.138191 1.497968
182 18.236181 0.992960
183 18.334171 0.997555
184 18.432161 0.734909
185 18.530151 0.645649
186 18.628141 0.715703
187 18.726131 0.605129
188 18.824121 0.627564
189 18.922111 0.996179
190 19.020101 0.846372
191 19.118090 0.839301
192 19.216080 0.993190
193 19.314070 1.231356
194 19.412060 0.822218
195 19.510050 1.513092
196 19.608040 1.040379
197 19.706030 1.250234
198 19.804020 0.895744
199 19.902010 1.328449
200 20.000000 1.069317
