# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.000005
2 0.050251 0.000347
3 0.100503 0.001702
4 0.150754 0.000011
5 0.201005 0.000000
6 0.251256 0.000613
7 0.301508 0.000005
8 0.351759 0.001219
9 0.402010 0.000717
10 0.452261 0.001259
11 0.502513 0.000171
12 0.552764 0.000039
13 0.603015 0.000831
14 0.653266 0.000174
15 0.703518 0.000941
16 0.753769 0.001452
17 0.804020 0.001566
18 0.854271 0.001146
19 0.904523 0.000148
20 0.954774 0.000609
21 1.005025 0.000341
22 1.055276 0.001893
23 1.105528 0.001388
24 1.155779 0.000117
25 1.206030 0.001741
26 1.256281 0.003043
27 1.306533 0.000774
28 1.356784 0.001886
29 1.407035 0.000025
30 1.457286 0.001511
31 1.507538 0.001213
32 1.557789 0.000483
33 1.608040 0.000277
34 1.658291 0.000498
35 1.708543 0.002491
36 1.758794 0.001819
37 1.809045 0.003318
38 1.859296 0.000493
39 1.909548 0.000112
40 1.959799 0.000844
41 2.010050 0.001572
42 2.060302 0.000141
43 2.110553 0.000107
44 2.160804 0.001416
45 2.211055 0.001014
46 2.261307 0.000694
47 2.311558 0.139052
48 2.361809 0.918425
49 2.412060 0.771685
50 2.462312 3.284186
51 2.512563 6.100356
52 2.562814 8.962491
53 2.613065 9.834992
54 2.663317 12.676060
55 2.713568 15.338130
56 2.763819 17.401602
57 2.814070 17.331409
58 2.864322 19.535879
59 2.914573 21.075901
60 2.964824 22.546801
61 3.015075 22.080170
62 3.065327 22.133968
63 3.115578 22.564766
64 3.165829 23.167170
65 3.216080 22.013632
66 3.266332 22.341648
67 3.316583 22.187712
68 3.366834 23.065880
69 3.417085 22.995064
70 3.467337 22.318773
71 3.517588 22.691046
72 3.567839 22.600742
73 3.618090 23.320953
74 3.668342 22.789738
75 3.718593 22.633987
76 3.768844 22.717447
77 3.819095 22.620853
78 3.869347 22.202719
79 3.919598 22.395414
80 3.969849 21.632414
81 4.020101 21.202211
82 4.070352 21.254103
83 4.120603 20.460518
84 4.170854 21.025940
85 4.221106 19.825092
86 4.271357 19.786463
87 4.321608 19.528721
88 4.371859 19.947021
89 4.422111 19.125980
90 4.472362 18.097151
91 4.522613 17.735722
92 4.572864 17.269314
93 4.623116 16.820316
94 4.673367 16.241138
95 4.723618 15.121147
96 4.773869 13.881204
97 4.824121 14.010192
98 4.874372 12.633912
99 4.924623 11.786814
100 4.974874 10.570590
101 5.025126 10.717520
102 5.075377 9.994081
103 5.125628 9.096334
104 5.175879 7.460395
105 5.226131 7.487508
106 5.276382 6.496664
107 5.326633 5.362367
108 5.376884 3.848510
109 5.427136 4.002393
110 5.477387 3.713743
111 5.527638 2.075800
112 5.577889 2.203149
113 5.628141 0.979321
114 5.678392 0.596525
115 5.728643 0.515113
116 5.778894 0.166127
117 5.829146 0.053536
118 5.879397 0.184709
119 5.929648 0.097645
120 5.979899 0.037968
121 6.030151 0.073954
122 6.080402 0.052278
123 6.130653 0.094679
124 6.180905 0.062553
125 6.231156 0.076406
126 6.281407 0.138798
127 6.331658 0.087484
128 6.381910 0.094304
129 6.432161 0.093027
130 6.482412 0.049178
131 6.532663 0.074548
132 6.582915 0.284579
133 6.633166 0.134666
134 6.683417 0.043981
135 6.733668 0.084961
136 6.783920 0.182193
137 6.834171 0.044620
138 6.884422 0.068476
139 6.934673 0.023419
140 6.984925 0.237786
141 7.035176 0.083866
142 7.085427 0.071033
143 7.135678 0.225363
144 7.185930 0.117839
145 7.236181 0.079425
146 7.286432 0.045030
147 7.336683 0.195712
148 7.386935 0.168398
149 7.437186 0.021518
150 7.487437 0.058890
151 7.537688 0.065463
152 7.587940 0.023234
153 7.638191 0.126727
154 7.688442 0.108611
155 7.738693 0.182766
156 7.788945 0.080728
157 7.839196 0.077136
158 7.889447 0.146197
159 7.939698 0.071885
160 7.989950 0.175352
161 8.040201 0.072599
162 8.090452 0.131055
163 8.140704 0.147681
164 8.190955 0.190025
165 8.241206 0.184093
166 8.291457 0.167112
167 8.341709 0.052201
168 8.391960 0.077287
169 8.442211 0.153387
170 8.492462 0.083898
171 8.542714 0.061664
172 8.592965 0.140508
173 8.643216 0.074890
174 8.693467 0.024140
175 8.743719 0.101241
176 8.793970 0.127129
177 8.844221 0.170498
178 8.894472 0.113846
179 8.944724 0.155860
180 8.994975 0.088467
181 9.045226 0.165105
182 9.095477 0.456049
183 9.145729 0.402062
184 9.195980 0.369866
185 9.246231 0.187747
186 9.296482 0.764350
187 9.346734 0.189758
188 9.396985 0.350436
189 9.447236 0.333280
190 9.497487 0.265792
191 9.547739 0.125648
192 9.597990 0.176226
193 9.648241 0.091580
194 9.698492 0.183166
195 9.748744 0.194170
196 9.798995 0.152805
197 9.849246 0.275428
198 9.899497 0.273825
199 9.949749 0.205925
200 10.000000 0.398138
