# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.003462
2 0.050251 0.000983
3 0.100503 0.002365
4 0.150754 0.003432
5 0.201005 0.000146
6 0.251256 0.001071
7 0.301508 0.001256
8 0.351759 0.002714
9 0.402010 0.000714
10 0.452261 0.001445
11 0.502513 0.000071
12 0.552764 0.000611
13 0.603015 0.000565
14 0.653266 0.001627
15 0.703518 0.003518
16 0.753769 0.000546
17 0.804020 0.002118
18 0.854271 0.002895
19 0.904523 0.002533
20 0.954774 0.003238
21 1.005025 0.000133
22 1.055276 0.000289
23 1.105528 0.000783
24 1.155779 0.003785
25 1.206030 0.001453
26 1.256281 0.001057
27 1.306533 0.001815
28 1.356784 0.001635
29 1.407035 0.000159
30 1.457286 0.003924
31 1.507538 0.001399
32 1.557789 0.006010
33 1.608040 0.002053
34 1.658291 0.005110
35 1.708543 0.000865
36 1.758794 0.000038
37 1.809045 0.001309
38 1.859296 0.004054
39 1.909548 0.000122
40 1.959799 0.002426
41 2.010050 0.003114
42 2.060302 0.000041
43 2.110553 0.241792
44 2.160804 2.486141
45 2.211055 2.415118
46 2.261307 4.360664
47 2.311558 4.718633
48 2.361809 2.151958
49 2.412060 2.917659
50 2.462312 1.443810
51 2.512563 1.102787
52 2.562814 0.396508
53 2.613065 0.761082
54 2.663317 0.272403
55 2.713568 0.627723
56 2.763819 0.319695
57 2.814070 0.469164
58 2.864322 0.601944
59 2.914573 0.374362
60 2.964824 0.842249
61 3.015075 0.733771
62 3.065327 0.576403
63 3.115578 0.593740
64 3.165829 0.768401
65 3.216080 1.112864
66 3.266332 0.801436
67 3.316583 1.267246
68 3.366834 1.279035
69 3.417085 1.021116
70 3.467337 1.310864
71 3.517588 0.873607
72 3.567839 0.831659
73 3.618090 1.430743
74 3.668342 1.099045
75 3.718593 1.359965
76 3.768844 1.098516
77 3.819095 0.784325
78 3.869347 0.568233
79 3.919598 0.915877
80 3.969849 0.811451
81 4.020101 0.797799
82 4.070352 0.869645
83 4.120603 1.024768
84 4.170854 0.683235
85 4.221106 0.963220
86 4.271357 0.521931
87 4.321608 0.659697
88 4.371859 0.594030
89 4.422111 0.431471
90 4.472362 0.549874
91 4.522613 0.844799
92 4.572864 0.495007
93 4.623116 0.694263
94 4.673367 0.374291
95 4.723618 0.476290
96 4.773869 0.698283
97 4.824121 0.688679
98 4.874372 1.165358
99 4.924623 0.950407
100 4.974874 0.569095
101 5.025126 0.883856
102 5.075377 0.801590
103 5.125628 1.114076
104 5.175879 0.802391
105 5.226131 1.296950
106 5.276382 1.561695
107 5.326633 1.068128
108 5.376884 1.034079
109 5.427136 0.869975
110 5.477387 1.389995
111 5.527638 1.153199
112 5.577889 1.120322
113 5.628141 1.359979
114 5.678392 1.010557
115 5.728643 0.654725
116 5.778894 0.868735
117 5.829146 0.981659
118 5.879397 0.910681
119 5.929648 0.840522
120 5.979899 0.889878
121 6.030151 0.768927
122 6.080402 0.846291
123 6.130653 0.358670
124 6.180905 1.388236
125 6.231156 1.019163
126 6.281407 0.879750
127 6.331658 0.691378
128 6.381910 0.965659
129 6.432161 0.668904
130 6.482412 0.760636
131 6.532663 0.644089
132 6.582915 0.658795
133 6.633166 0.671980
134 6.683417 0.773026
135 6.733668 0.696561
136 6.783920 0.732747
137 6.834171 1.179363
138 6.884422 0.506533
139 6.934673 0.934514
140 6.984925 0.730913
141 7.035176 0.847459
142 7.085427 0.669629
143 7.135678 0.666285
144 7.185930 0.886280
145 7.236181 0.898586
146 7.286432 0.619110
147 7.336683 0.591345
148 7.386935 0.830213
149 7.437186 1.270976
150 7.487437 0.936601
151 7.537688 0.630525
152 7.587940 1.163947
153 7.638191 0.819995
154 7.688442 0.848182
155 7.738693 0.542389
156 7.788945 1.098226
157 7.839196 0.506830
158 7.889447 0.746653
159 7.939698 1.548371
160 7.989950 0.572323
161 8.040201 0.821012
162 8.090452 0.928091
163 8.140704 1.047113
164 8.190955 0.655832
165 8.241206 1.013710
166 8.291457 0.952508
167 8.341709 0.735281
168 8.391960 0.880693
169 8.442211 1.142974
170 8.492462 1.023641
171 8.542714 0.773389
172 8.592965 0.676918
173 8.643216 0.843368
174 8.693467 0.743243
175 8.743719 1.007418
176 8.793970 0.413005
177 8.844221 1.035741
178 8.894472 0.444581
179 8.944724 1.053213
180 8.994975 0.583978
181 9.045226 0.681782
182 9.095477 1.294210
183 9.145729 0.713413
184 9.195980 1.353277
185 9.246231 0.660635
186 9.296482 0.490479
187 9.346734 0.926226
188 9.396985 1.124875
189 9.447236 0.850493
190 9.497487 0.806888
191 9.547739 1.049244
192 9.597990 1.054164
193 9.648241 1.215715
194 9.698492 0.926458
195 9.748744 0.596634
196 9.798995 0.833048
197 9.849246 0.686027
198 9.899497 0.763384
199 9.949749 0.661605
200 10.000000 0.943333
