# TimeStep Temp Press PotEng KinEng Volume Density
0 297.13 -49.74 -21136.56 3350.00 54000.00 1.0447
100 298.28 -156.45 -21063.40 3350.00 54000.00 1.0471
200 298.84 -162.05 -21039.09 3350.00 54000.00 1.0474
300 299.24 -157.17 -21014.59 3350.00 54000.00 1.0477
400 299.50 -148.17 -20992.31 3350.00 54000.00 1.0479
500 299.68 -138.51 -20973.67 3350.00 54000.00 1.0479
600 299.80 -129.71 -20958.77 3350.00 54000.00 1.0480
700 299.88 -122.28 -20947.17 3350.00 54000.00 1.0479
800 299.94 -116.28 -20938.30 3350.00 54000.00 1.0479
900 299.98 -111.58 -20931.58 3350.00 54000.00 1.0479
1000 300.00 -107.96 -20926.53 3350.00 54000.00 1.0479
1100 300.02 -105.21 -20922.75 3350.00 54000.00 1.0478
1200 300.04 -103.14 -20919.93 3350.00 54000.00 1.0478
1300 300.05 -101.58 -20917.82 3350.00 54000.00 1.0478
1400 300.05 -100.42 -20916.24 3350.00 54000.00 1.0478
1500 300.06 -99.55 -20915.06 3350.00 54000.00 1.0478
1600 300.06 -98.90 -20914.18 3350.00 54000.00 1.0478
1700 300.06 -98.42 -20913.51 3350.00 54000.00 1.0478
1800 300.07 -98.05 -20913.00 3350.00 54000.00 1.0478
1900 300.07 -97.78 -20912.62 3350.00 54000.00 1.0478
2000 300.07 -97.58 -20912.32 3350.00 54000.00 1.0478
2100 300.07 -97.43 -20912.09 3350.00 54000.00 1.0478
2200 300.07 -97.31 -20911.91 3350.00 54000.00 1.0478
2300 300.07 -97.22 -20911.77 3350.00 54000.00 1.0478
2400 300.07 -97.16 -20911.66 3350.00 54000.00 1.0478
2500 300.07 -97.11 -20911.57 3350.00 54000.00 1.0478
2600 300.07 -97.07 -20911.50 3350.00 54000.00 1.0478
2700 300.07 -97.03 -20911.45 3350.00 54000.00 1.0478
2800 300.07 -97.01 -20911.40 3350.00 54000.00 1.0478
2900 300.07 -96.99 -20911.37 3350.00 54000.00 1.0478
3000 300.07 -96.98 -20911.34 3350.00 54000.00 1.0478
3100 300.07 -96.97 -20911.32 3350.00 54000.00 1.0478
3200 300.07 -96.96 -20911.30 3350.00 54000.00 1.0478
3300 300.07 -96.96 -20911.29 3350.00 54000.00 1.0478
3400 300.07 -96.95 -20911.28 3350.00 54000.00 1.0478
3500 300.07 -96.95 -20911.27 3350.00 54000.00 1.0478
3600 300.07 -96.94 -20911.26 3350.00 54000.00 1.0478
3700 300.07 -96.94 -20911.26 3350.00 54000.00 1.0478
3800 300.07 -96.93 -20911.25 3350.00 54000.00 1.0478
3900 300.07 -96.93 -20911.25 3350.00 54000.00 1.0478
4000 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
4100 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
4200 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
4300 300.07 -96.93 -20911.23 3350.00 54000.00 1.0478
4400 300.07 -96.93 -20911.23 3350.00 54000.00 1.0478
4500 300.07 -96.93 -20911.23 3350.00 54000.00 1.0478
4600 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
4700 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
4800 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
4900 300.07 -96.93 -20911.24 3350.00 54000.00 1.0478
5000 300.07 -96.93 -20911.25 3350.00 54000.00 1.0478
5100 300.07 -96.93 -20911.25 3350.00 54000.00 1.0478
5200 300.07 -96.93 -20911.25 3350.00 54000.00 1.0478
5300 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
5400 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
5500 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
5600 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
5700 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
5800 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
5900 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6000 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6100 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6200 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6300 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6400 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6500 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6600 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6700 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
6800 300.07 -96.94 -20911.25 3350.00 54000.00 1.0478
