# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.011187
2 0.050251 0.014327
3 0.100503 0.020522
4 0.150754 0.003924
5 0.201005 0.006885
6 0.251256 0.014710
7 0.301508 0.025440
8 0.351759 0.000664
9 0.402010 0.033644
10 0.452261 0.013464
11 0.502513 0.015775
12 0.552764 0.001174
13 0.603015 0.007806
14 0.653266 0.005615
15 0.703518 0.011733
16 0.753769 0.031883
17 0.804020 0.009966
18 0.854271 0.003713
19 0.904523 0.019235
20 0.954774 0.014574
21 1.005025 0.014663
22 1.055276 0.017766
23 1.105528 0.014434
24 1.155779 0.009556
25 1.206030 0.009424
26 1.256281 0.001574
27 1.306533 0.024800
28 1.356784 0.013799
29 1.407035 0.003118
30 1.457286 0.024255
31 1.507538 0.004425
32 1.557789 0.013699
33 1.608040 0.004374
34 1.658291 0.006486
35 1.708543 0.011691
36 1.758794 0.010570
37 1.809045 0.014526
38 1.859296 0.009319
39 1.909548 0.011678
40 1.959799 0.006796
41 2.010050 0.010904
42 2.060302 0.047390
43 2.110553 0.301748
44 2.160804 1.750563
45 2.211055 2.139623
46 2.261307 2.991200
47 2.311558 2.671776
48 2.361809 2.018265
49 2.412060 1.895143
50 2.462312 1.371555
51 2.512563 0.791732
52 2.562814 0.753948
53 2.613065 0.711661
54 2.663317 0.555076
55 2.713568 0.615195
56 2.763819 0.479713
57 2.814070 0.594165
58 2.864322 0.607467
59 2.914573 0.673327
60 2.964824 0.630428
61 3.015075 0.509944
62 3.065327 0.683690
63 3.115578 0.683322
64 3.165829 1.018251
65 3.216080 0.882665
66 3.266332 0.750340
67 3.316583 0.802096
68 3.366834 1.019045
69 3.417085 0.823648
70 3.467337 0.822231
71 3.517588 1.090603
72 3.567839 0.801201
73 3.618090 0.832790
74 3.668342 0.966559
75 3.718593 1.007833
76 3.768844 0.834468
77 3.819095 0.886869
78 3.869347 0.850862
79 3.919598 0.900213
80 3.969849 0.635494
81 4.020101 0.768441
82 4.070352 0.842564
83 4.120603 0.954917
84 4.170854 0.744351
85 4.221106 0.726197
86 4.271357 0.868259
87 4.321608 0.937031
88 4.371859 0.740513
89 4.422111 0.736299
90 4.472362 0.607251
91 4.522613 0.732381
92 4.572864 0.804665
93 4.623116 0.602504
94 4.673367 0.536575
95 4.723618 0.714054
96 4.773869 0.745179
97 4.824121 0.722316
98 4.874372 0.787072
99 4.924623 0.654959
100 4.974874 0.864946
101 5.025126 0.741333
102 5.075377 0.660818
103 5.125628 0.529863
104 5.175879 0.835129
105 5.226131 0.753724
106 5.276382 0.832083
107 5.326633 0.764773
108 5.376884 0.760037
109 5.427136 0.954923
110 5.477387 0.693032
111 5.527638 0.831739
112 5.577889 0.795811
113 5.628141 0.994211
114 5.678392 1.102192
115 5.728643 0.535023
116 5.778894 0.874774
117 5.829146 0.641847
118 5.879397 0.841425
119 5.929648 1.033134
120 5.979899 0.818126
121 6.030151 0.703598
122 6.080402 0.910131
123 6.130653 0.766264
124 6.180905 0.776943
125 6.231156 0.805501
126 6.281407 0.779192
127 6.331658 0.867719
128 6.381910 0.771820
129 6.432161 1.111458
130 6.482412 0.489423
131 6.532663 0.849340
132 6.582915 0.737167
133 6.633166 0.798389
134 6.683417 0.966581
135 6.733668 0.907203
136 6.783920 0.905779
137 6.834171 0.733119
138 6.884422 0.736044
139 6.934673 0.984019
140 6.984925 0.862492
141 7.035176 0.835441
142 7.085427 0.775176
143 7.135678 0.786775
144 7.185930 0.720882
145 7.236181 0.823529
146 7.286432 0.784604
147 7.336683 0.957461
148 7.386935 0.633665
149 7.437186 0.649468
150 7.487437 0.745027
151 7.537688 0.651442
152 7.587940 0.815572
153 7.638191 0.638215
154 7.688442 0.837867
155 7.738693 0.708762
156 7.788945 0.829512
157 7.839196 0.906405
158 7.889447 0.728419
159 7.939698 0.750535
160 7.989950 0.756142
161 8.040201 0.658387
162 8.090452 0.569677
163 8.140704 0.797505
164 8.190955 0.864692
165 8.241206 0.855814
166 8.291457 0.721666
167 8.341709 0.961182
168 8.391960 0.825033
169 8.442211 0.682939
170 8.492462 1.024601
171 8.542714 0.694004
172 8.592965 0.662680
173 8.643216 0.933525
174 8.693467 1.107836
175 8.743719 0.752290
176 8.793970 0.631205
177 8.844221 1.029745
178 8.894472 0.713366
179 8.944724 0.774442
180 8.994975 0.671778
181 9.045226 0.951682
182 9.095477 0.530493
183 9.145729 0.794171
184 9.195980 0.708226
185 9.246231 0.596255
186 9.296482 0.677993
187 9.346734 0.800217
188 9.396985 0.727202
189 9.447236 0.789453
190 9.497487 0.761723
191 9.547739 0.850524
192 9.597990 0.827753
193 9.648241 0.928862
194 9.698492 0.826637
195 9.748744 0.759595
196 9.798995 1.030734
197 9.849246 0.730539
198 9.899497 0.576063
199 9.949749 0.846671
200 10.000000 1.021699
