# Radial distribution function: OO
# Row Dist g(r)
1 0.500000 0.014513
2 0.597990 0.000551
3 0.695980 0.000766
4 0.793970 0.004594
5 0.891960 0.010867
6 0.989950 0.000499
7 1.087940 0.006344
8 1.185930 0.007039
9 1.283920 0.003857
10 1.381910 0.002013
11 1.479899 0.013482
12 1.577889 0.000009
13 1.675879 0.000070
14 1.773869 0.001909
15 1.871859 0.016154
16 1.969849 0.009719
17 2.067839 0.001843
18 2.165829 0.004276
19 2.263819 0.001449
20 2.361809 0.009603
21 2.459799 0.013986
22 2.557789 0.015673
23 2.655779 0.006559
24 2.753769 0.016769
25 2.851759 0.005643
26 2.949749 0.002323
27 3.047739 0.000955
28 3.145729 0.006122
29 3.243719 0.017104
30 3.341709 0.008783
31 3.439698 0.000867
32 3.537688 0.005734
33 3.635678 0.000440
34 3.733668 0.013342
35 3.831658 0.016296
36 3.929648 0.019511
37 4.027638 0.000790
38 4.125628 0.005571
39 4.223618 0.001478
40 4.321608 0.013144
41 4.419598 0.010821
42 4.517588 0.002348
43 4.615578 0.514978
44 4.713568 1.807485
45 4.811558 1.847223
46 4.909548 2.827330
47 5.007538 2.851228
48 5.105528 2.043504
49 5.203518 2.029588
50 5.301508 1.325109
51 5.399497 1.030523
52 5.497487 0.847855
53 5.595477 0.870916
54 5.693467 0.775227
55 5.791457 0.710378
56 5.889447 0.740968
57 5.987437 0.787894
58 6.085427 0.779057
59 6.183417 0.802577
60 6.281407 0.815779
61 6.379397 0.833350
62 6.477387 0.861716
63 6.575377 0.902325
64 6.673367 0.923348
65 6.771357 0.915551
66 6.869347 0.972262
67 6.967337 1.015598
68 7.065327 1.008931
69 7.163317 1.015955
70 7.261307 1.050007
71 7.359296 1.060375
72 7.457286 1.030859
73 7.555276 1.028524
74 7.653266 1.064576
75 7.751256 1.061988
76 7.849246 0.999131
77 7.947236 1.068635
78 8.045226 0.997867
79 8.143216 1.018205
80 8.241206 0.944207
81 8.339196 0.954030
82 8.437186 0.898230
83 8.535176 0.921781
84 8.633166 0.982223
85 8.731156 0.878417
86 8.829146 0.843099
87 8.927136 0.917961
88 9.025126 0.869622
89 9.123116 0.881253
90 9.221106 0.864568
91 9.319095 0.877166
92 9.417085 0.908794
93 9.515075 0.896033
94 9.613065 0.852768
95 9.711055 0.823047
96 9.809045 0.836376
97 9.907035 0.889491
98 10.005025 0.879809
99 10.103015 0.843258
100 10.201005 0.892719
101 10.298995 0.900446
102 10.396985 0.899027
103 10.494975 0.896095
104 10.592965 0.968321
105 10.690955 0.898954
106 10.788945 0.969492
107 10.886935 0.953224
108 10.984925 0.983714
109 11.082915 1.050294
110 11.180905 1.025250
111 11.278894 0.947278
112 11.376884 0.971882
113 11.474874 0.986879
114 11.572864 0.983561
115 11.670854 1.001674
116 11.768844 0.945407
117 11.866834 0.917015
118 11.964824 0.983096
119 12.062814 0.944424
120 12.160804 0.954511
121 12.258794 1.052154
122 12.356784 0.958807
123 12.454774 0.953012
124 12.552764 0.880004
125 12.650754 0.942191
126 12.748744 0.951463
127 12.846734 0.983296
128 12.944724 0.895604
129 13.042714 0.873855
130 13.140704 0.822930
131 13.238693 0.866221
132 13.336683 0.915693
133 13.434673 0.941148
134 13.532663 0.935180
135 13.630653 0.915163
136 13.728643 0.933745
137 13.826633 0.855065
138 13.924623 0.910581
139 14.022613 0.886386
140 14.120603 0.964927
141 14.218593 0.921837
142 14.316583 0.948328
143 14.414573 0.892144
144 14.512563 0.930936
145 14.610553 0.930801
146 14.708543 0.935935
147 14.806533 0.959903
148 14.904523 0.880393
149 15.002513 0.976288
150 15.100503 0.957902
151 15.198492 0.947111
152 15.296482 0.978970
153 15.394472 0.882532
154 15.492462 0.934149
155 15.590452 0.963403
156 15.688442 0.892831
157 15.786432 0.897637
158 15.884422 0.918358
159 15.982412 0.864541
160 16.080402 0.884330
161 16.178392 0.877120
162 16.276382 0.943529
163 16.374372 0.967723
164 16.472362 0.833388
165 16.570352 0.932300
166 16.668342 0.888182
167 16.766332 0.906087
168 16.864322 0.934600
169 16.962312 0.936352
170 17.060302 0.894851
171 17.158291 1.018910
172 17.256281 0.959225
173 17.354271 1.017959
174 17.452261 0.881997
175 17.550251 0.932302
176 17.648241 0.914134
177 17.746231 0.917850
178 17.844221 0.933758
179 17.942211 0.884726
180 18.040201 1.025797
181 18.138191 0.953311
182 18.236181 0.981549
183 18.334171 0.949374
184 18.432161 1.023619
185 18.530151 0.942479
186 18.628141 0.940724
187 18.726131 0.879656
188 18.824121 0.954840
189 18.922111 0.889714
190 19.020101 1.000531
191 19.118090 0.888262
192 19.216080 0.920821
193 19.314070 0.902804
194 19.412060 0.982981
195 19.510050 0.946247
196 19.608040 0.923514
197 19.706030 0.929434
198 19.804020 0.934703
199 19.902010 0.923213
200 20.000000 0.950388
