# Radial distribution function: CC
# Row Dist g(r)
1 0.500000 0.006814
2 0.597990 0.000014
3 0.695980 0.004220
4 0.793970 0.005380
5 0.891960 0.014186
6 0.989950 0.001211
7 1.087940 0.009337
8 1.185930 0.007992
9 1.283920 0.005115
10 1.381910 0.000358
11 1.479899 0.009862
12 1.577889 0.000185
13 1.675879 0.003944
14 1.773869 0.004447
15 1.871859 0.008581
16 1.969849 0.006769
17 2.067839 0.000245
18 2.165829 0.001615
19 2.263819 0.000719
20 2.361809 0.001622
21 2.459799 0.001328
22 2.557789 0.007197
23 2.655779 0.008357
24 2.753769 0.000526
25 2.851759 0.016520
26 2.949749 0.004190
27 3.047739 0.003408
28 3.145729 0.017591
29 3.243719 0.005625
30 3.341709 0.028163
31 3.439698 0.015114
32 3.537688 0.003631
33 3.635678 0.011172
34 3.733668 0.010632
35 3.831658 0.008340
36 3.929648 0.016308
37 4.027638 0.006063
38 4.125628 0.016110
39 4.223618 0.005531
40 4.321608 0.000533
41 4.419598 0.006047
42 4.517588 0.018909
43 4.615578 0.000270
44 4.713568 0.019474
45 4.811558 0.011281
46 4.909548 0.000065
47 5.007538 0.278218
48 5.105528 0.975884
49 5.203518 0.897439
50 5.301508 2.024592
51 5.399497 3.742818
52 5.497487 5.642303
53 5.595477 5.663251
54 5.693467 7.954730
55 5.791457 9.282885
56 5.889447 10.583138
57 5.987437 10.980346
58 6.085427 12.013844
59 6.183417 12.700448
60 6.281407 13.794770
61 6.379397 13.651384
62 6.477387 13.403344
63 6.575377 14.019062
64 6.673367 14.197978
65 6.771357 13.883401
66 6.869347 13.996341
67 6.967337 14.198527
68 7.065327 14.421934
69 7.163317 14.101721
70 7.261307 14.192765
71 7.359296 14.213025
72 7.457286 14.325873
73 7.555276 14.488024
74 7.653266 14.376317
75 7.751256 14.056712
76 7.849246 14.302619
77 7.947236 14.400827
78 8.045226 13.863318
79 8.143216 13.960776
80 8.241206 13.703007
81 8.339196 13.389710
82 8.437186 13.055941
83 8.535176 12.611506
84 8.633166 12.845377
85 8.731156 12.563291
86 8.829146 12.423814
87 8.927136 11.866075
88 9.025126 11.828267
89 9.123116 11.811060
90 9.221106 11.268562
91 9.319095 10.729008
92 9.417085 10.743425
93 9.515075 10.349222
94 9.613065 10.017073
95 9.711055 9.415659
96 9.809045 8.827971
97 9.907035 8.962656
98 10.005025 8.182522
99 10.103015 7.267654
100 10.201005 6.634331
101 10.298995 6.744605
102 10.396985 6.124859
103 10.494975 5.585794
104 10.592965 4.679132
105 10.690955 4.544552
106 10.788945 3.914019
107 10.886935 3.285554
108 10.984925 2.768969
109 11.082915 2.809025
110 11.180905 2.182699
111 11.278894 1.675892
112 11.376884 1.300357
113 11.474874 1.291891
114 11.572864 0.962721
115 11.670854 0.769769
116 11.768844 0.505095
117 11.866834 0.514335
118 11.964824 0.315247
119 12.062814 0.199680
120 12.160804 0.211500
121 12.258794 0.216248
122 12.356784 0.130918
123 12.454774 0.112792
124 12.552764 0.073297
125 12.650754 0.138438
126 12.748744 0.098056
127 12.846734 0.099367
128 12.944724 0.134658
129 13.042714 0.125692
130 13.140704 0.146263
131 13.238693 0.225145
132 13.336683 0.091775
133 13.434673 0.223593
134 13.532663 0.078031
135 13.630653 0.154559
136 13.728643 0.180473
137 13.826633 0.152367
138 13.924623 0.235045
139 14.022613 0.211371
140 14.120603 0.207626
141 14.218593 0.228001
142 14.316583 0.305267
143 14.414573 0.258067
144 14.512563 0.195291
145 14.610553 0.187035
146 14.708543 0.189224
147 14.806533 0.181479
148 14.904523 0.191623
149 15.002513 0.194347
150 15.100503 0.133361
151 15.198492 0.197832
152 15.296482 0.101714
153 15.394472 0.109552
154 15.492462 0.119882
155 15.590452 0.147118
156 15.688442 0.053290
157 15.786432 0.079133
158 15.884422 0.275198
159 15.982412 0.155769
160 16.080402 0.259134
161 16.178392 0.169346
162 16.276382 0.269306
163 16.374372 0.150595
164 16.472362 0.287393
165 16.570352 0.333100
166 16.668342 0.380812
167 16.766332 0.165843
168 16.864322 0.245134
169 16.962312 0.045538
170 17.060302 0.317457
171 17.158291 0.302698
172 17.256281 0.455837
173 17.354271 0.486398
174 17.452261 0.531940
175 17.550251 0.584705
176 17.648241 0.535536
177 17.746231 0.456762
178 17.844221 0.403752
179 17.942211 0.541553
180 18.040201 0.596078
181 18.138191 0.634045
182 18.236181 0.772641
183 18.334171 0.609375
184 18.432161 0.732155
185 18.530151 0.637232
186 18.628141 0.739391
187 18.726131 0.566149
188 18.824121 0.663453
189 18.922111 0.666711
190 19.020101 0.522942
191 19.118090 0.468869
192 19.216080 0.430733
193 19.314070 0.709774
194 19.412060 0.467772
195 19.510050 0.643604
196 19.608040 0.528197
197 19.706030 0.554718
198 19.804020 0.550929
199 19.902010 0.551545
200 20.000000 0.593014
