# Radial distribution function: CO
# Row Dist g(r)
1 0.000000 0.003830
2 0.050251 0.022250
3 0.100503 0.018118
4 0.150754 0.013329
5 0.201005 0.000803
6 0.251256 0.009439
7 0.301508 0.014715
8 0.351759 0.008067
9 0.402010 0.000815
10 0.452261 0.006650
11 0.502513 0.023192
12 0.552764 0.032863
13 0.603015 0.002446
14 0.653266 0.001073
15 0.703518 0.015941
16 0.753769 0.000313
17 0.804020 0.022623
18 0.854271 0.025387
19 0.904523 0.016029
20 0.954774 0.014949
21 1.005025 0.012761
22 1.055276 0.025952
23 1.105528 0.012970
24 1.155779 0.008815
25 1.206030 0.019458
26 1.256281 0.001430
27 1.306533 0.016495
28 1.356784 0.008065
29 1.407035 0.003738
30 1.457286 0.016247
31 1.507538 0.007179
32 1.557789 0.004269
33 1.608040 0.030094
34 1.658291 0.002021
35 1.708543 0.006306
36 1.758794 0.011703
37 1.809045 0.019877
38 1.859296 0.017324
39 1.909548 0.021392
40 1.959799 0.017440
41 2.010050 0.006697
42 2.060302 0.021872
43 2.110553 0.000608
44 2.160804 0.046837
45 2.211055 0.000832
46 2.261307 0.007758
47 2.311558 0.016050
48 2.361809 0.036723
49 2.412060 0.009826
50 2.462312 0.051345
51 2.512563 0.022655
52 2.562814 0.172951
53 2.613065 0.185490
54 2.663317 0.297885
55 2.713568 0.404458
56 2.763819 0.429612
57 2.814070 0.560440
58 2.864322 0.503870
59 2.914573 0.455635
60 2.964824 0.547650
61 3.015075 0.327007
62 3.065327 0.621865
63 3.115578 0.439763
64 3.165829 0.669103
65 3.216080 0.511865
66 3.266332 0.441498
67 3.316583 0.447892
68 3.366834 0.400993
69 3.417085 0.599041
70 3.467337 0.530594
71 3.517588 0.430919
72 3.567839 0.386610
73 3.618090 0.672386
74 3.668342 0.410438
75 3.718593 0.549751
76 3.768844 0.439961
77 3.819095 0.405623
78 3.869347 0.593409
79 3.919598 0.596078
80 3.969849 0.489250
81 4.020101 0.573809
82 4.070352 0.586532
83 4.120603 0.606751
84 4.170854 0.447769
85 4.221106 0.380579
86 4.271357 0.343473
87 4.321608 0.679493
88 4.371859 0.482218
89 4.422111 0.391180
90 4.472362 0.612667
91 4.522613 0.599983
92 4.572864 0.547120
93 4.623116 0.795158
94 4.673367 0.549945
95 4.723618 0.605807
96 4.773869 0.594850
97 4.824121 0.927871
98 4.874372 0.696426
99 4.924623 0.696033
100 4.974874 0.680199
101 5.025126 0.577961
102 5.075377 0.701601
103 5.125628 0.675870
104 5.175879 0.800470
105 5.226131 0.781639
106 5.276382 0.641414
107 5.326633 0.910464
108 5.376884 0.667352
109 5.427136 0.945689
110 5.477387 0.884612
111 5.527638 0.802510
112 5.577889 0.631905
113 5.628141 0.793488
114 5.678392 0.912747
115 5.728643 0.801326
116 5.778894 0.975520
117 5.829146 0.862214
118 5.879397 0.662386
119 5.929648 0.782193
120 5.979899 0.858527
121 6.030151 0.866567
122 6.080402 0.750966
123 6.130653 0.820388
124 6.180905 1.016587
125 6.231156 0.752964
126 6.281407 0.451399
127 6.331658 1.026440
128 6.381910 1.142430
129 6.432161 0.905313
130 6.482412 0.717618
131 6.532663 0.853121
132 6.582915 1.048371
133 6.633166 0.887942
134 6.683417 1.106654
135 6.733668 0.902325
136 6.783920 0.982611
137 6.834171 1.111897
138 6.884422 1.144970
139 6.934673 0.914142
140 6.984925 0.741531
141 7.035176 0.921709
142 7.085427 0.780702
143 7.135678 0.934001
144 7.185930 0.957681
145 7.236181 0.854894
146 7.286432 0.814964
147 7.336683 0.915364
148 7.386935 0.945375
149 7.437186 0.803737
150 7.487437 0.660420
151 7.537688 0.898317
152 7.587940 1.039877
153 7.638191 1.052109
154 7.688442 0.959999
155 7.738693 0.858372
156 7.788945 0.854155
157 7.839196 0.858133
158 7.889447 0.873923
159 7.939698 0.744021
160 7.989950 0.794114
161 8.040201 0.816661
162 8.090452 0.816879
163 8.140704 0.897121
164 8.190955 0.516007
165 8.241206 0.939788
166 8.291457 0.828379
167 8.341709 0.772004
168 8.391960 0.806040
169 8.442211 0.704070
170 8.492462 0.667483
171 8.542714 0.767537
172 8.592965 0.641580
173 8.643216 0.912247
174 8.693467 0.627782
175 8.743719 0.779048
176 8.793970 0.803913
177 8.844221 0.686776
178 8.894472 0.853767
179 8.944724 1.010833
180 8.994975 0.883399
181 9.045226 0.734472
182 9.095477 0.822720
183 9.145729 0.884511
184 9.195980 1.011261
185 9.246231 0.646170
186 9.296482 0.826537
187 9.346734 0.810112
188 9.396985 0.931679
189 9.447236 0.801713
190 9.497487 0.843260
191 9.547739 0.799282
192 9.597990 0.804698
193 9.648241 0.739197
194 9.698492 0.770047
195 9.748744 0.766265
196 9.798995 0.733658
197 9.849246 0.770161
198 9.899497 0.814947
199 9.949749 0.891678
200 10.000000 0.682878
