# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.014416
2 0.050251 0.006201
3 0.100503 0.013774
4 0.150754 0.013908
5 0.201005 0.001267
6 0.251256 0.005366
7 0.301508 0.007438
8 0.351759 0.011365
9 0.402010 0.004473
10 0.452261 0.008215
11 0.502513 0.000805
12 0.552764 0.003607
13 0.603015 0.003976
14 0.653266 0.008828
15 0.703518 0.013385
16 0.753769 0.004214
17 0.804020 0.012694
18 0.854271 0.012384
19 0.904523 0.012492
20 0.954774 0.014082
21 1.005025 0.001615
22 1.055276 0.002202
23 1.105528 0.005686
24 1.155779 0.015226
25 1.206030 0.009882
26 1.256281 0.006499
27 1.306533 0.009263
28 1.356784 0.008208
29 1.407035 0.001541
30 1.457286 0.014343
31 1.507538 0.007699
32 1.557789 0.021354
33 1.608040 0.009738
34 1.658291 0.024015
35 1.708543 0.005193
36 1.758794 0.000563
37 1.809045 0.007621
38 1.859296 0.014924
39 1.909548 0.001368
40 1.959799 0.010485
41 2.010050 0.012198
42 2.060302 0.000535
43 2.110553 0.311688
44 2.160804 1.959692
45 2.211055 1.932209
46 2.261307 3.266626
47 2.311558 3.373591
48 2.361809 1.875974
49 2.412060 2.236398
50 2.462312 1.289416
51 2.512563 0.998556
52 2.562814 0.514254
53 2.613065 0.781608
54 2.663317 0.434260
55 2.713568 0.663604
56 2.763819 0.432758
57 2.814070 0.573292
58 2.864322 0.603417
59 2.914573 0.495853
60 2.964824 0.769981
61 3.015075 0.723621
62 3.065327 0.636487
63 3.115578 0.650169
64 3.165829 0.732026
65 3.216080 0.919244
66 3.266332 0.782556
67 3.316583 1.052700
68 3.366834 1.001295
69 3.417085 0.895836
70 3.467337 1.024151
71 3.517588 0.863432
72 3.567839 0.810785
73 3.618090 1.074437
74 3.668342 0.957482
75 3.718593 1.110155
76 3.768844 0.928829
77 3.819095 0.837413
78 3.869347 0.676896
79 3.919598 0.869442
80 3.969849 0.775521
81 4.020101 0.816651
82 4.070352 0.817265
83 4.120603 0.889312
84 4.170854 0.757132
85 4.221106 0.850456
86 4.271357 0.597346
87 4.321608 0.698209
88 4.371859 0.657852
89 4.422111 0.556453
90 4.472362 0.637571
91 4.522613 0.735921
92 4.572864 0.609773
93 4.623116 0.670834
94 4.673367 0.529353
95 4.723618 0.565504
96 4.773869 0.665878
97 4.824121 0.664768
98 4.874372 0.944979
99 4.924623 0.821306
100 4.974874 0.668358
101 5.025126 0.816007
102 5.075377 0.757964
103 5.125628 0.984670
104 5.175879 0.771599
105 5.226131 1.033666
106 5.276382 1.171219
107 5.326633 0.949010
108 5.376884 0.885925
109 5.427136 0.872121
110 5.477387 1.097306
111 5.527638 1.005255
112 5.577889 0.927020
113 5.628141 1.050913
114 5.678392 0.901813
115 5.728643 0.723143
116 5.778894 0.856812
117 5.829146 0.920444
118 5.879397 0.841718
119 5.929648 0.827765
120 5.979899 0.834211
121 6.030151 0.809108
122 6.080402 0.789602
123 6.130653 0.510194
124 6.180905 1.017755
125 6.231156 0.867245
126 6.281407 0.846465
127 6.331658 0.704181
128 6.381910 0.867444
129 6.432161 0.711959
130 6.482412 0.749713
131 6.532663 0.683982
132 6.582915 0.712686
133 6.633166 0.731670
134 6.683417 0.760074
135 6.733668 0.701731
136 6.783920 0.756648
137 6.834171 0.962211
138 6.884422 0.608384
139 6.934673 0.876400
140 6.984925 0.778670
141 7.035176 0.855775
142 7.085427 0.698279
143 7.135678 0.713705
144 7.185930 0.847445
145 7.236181 0.830794
146 7.286432 0.722374
147 7.336683 0.672990
148 7.386935 0.832181
149 7.437186 0.967467
150 7.487437 0.875021
151 7.537688 0.685176
152 7.587940 0.914791
153 7.638191 0.807781
154 7.688442 0.803164
155 7.738693 0.647962
156 7.788945 0.893714
157 7.839196 0.633453
158 7.889447 0.736444
159 7.939698 1.101942
160 7.989950 0.646102
161 8.040201 0.803609
162 8.090452 0.850236
163 8.140704 0.926342
164 8.190955 0.747191
165 8.241206 0.886258
166 8.291457 0.816305
167 8.341709 0.694948
168 8.391960 0.797989
169 8.442211 0.947971
170 8.492462 0.868499
171 8.542714 0.722457
172 8.592965 0.741755
173 8.643216 0.810274
174 8.693467 0.782004
175 8.743719 0.812806
176 8.793970 0.582704
177 8.844221 0.903329
178 8.894472 0.595889
179 8.944724 0.893507
180 8.994975 0.645583
181 9.045226 0.756449
182 9.095477 1.021272
183 9.145729 0.770372
184 9.195980 1.015943
185 9.246231 0.694855
186 9.296482 0.622583
187 9.346734 0.805808
188 9.396985 0.896743
189 9.447236 0.846567
190 9.497487 0.734160
191 9.547739 0.924469
192 9.597990 0.908688
193 9.648241 0.955145
194 9.698492 0.850830
195 9.748744 0.645335
196 9.798995 0.822023
197 9.849246 0.773476
198 9.899497 0.744728
199 9.949749 0.711509
200 10.000000 0.847975
