# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.334259 60.357254 -20569.455078 3359.923096 54851.718750 1.040046
600200 299.234528 116.450630 -20599.212891 3347.620117 54822.492188 1.040600
600300 298.835175 123.542000 -20592.339844 3343.152344 54822.519531 1.040600
600400 298.637909 127.971313 -20585.357422 3340.945557 54827.343750 1.040508
600500 298.540466 131.487091 -20580.123047 3339.855713 54831.035156 1.040438
600600 298.491028 134.365540 -20576.570312 3339.302490 54833.246094 1.040396
600700 298.465424 136.622391 -20574.275391 3339.016113 54834.390625 1.040374
600800 298.451965 138.311829 -20572.828125 3338.865479 54834.953125 1.040364
600900 298.445007 139.523376 -20571.937500 3338.787598 54835.187500 1.040359
601000 298.441437 140.362274 -20571.376953 3338.747559 54835.324219 1.040357
601100 298.439667 140.922379 -20571.019531 3338.727783 54835.445312 1.040354
601200 298.438843 141.287842 -20570.779297 3338.718506 54835.570312 1.040352
601300 298.438568 141.518982 -20570.611328 3338.715576 54835.726562 1.040349
601400 298.438477 141.661774 -20570.480469 3338.714600 54835.890625 1.040346
601500 298.438507 141.747864 -20570.373047 3338.714844 54836.070312 1.040342
601600 298.438568 141.797119 -20570.285156 3338.715576 54836.253906 1.040339
601700 298.438660 141.823135 -20570.214844 3338.716553 54836.414062 1.040336
601800 298.438721 141.831909 -20570.152344 3338.717285 54836.570312 1.040333
601900 298.438782 141.834824 -20570.099609 3338.717773 54836.722656 1.040330
602000 298.438843 141.835587 -20570.056641 3338.718506 54836.839844 1.040328
602100 298.438904 141.834106 -20570.019531 3338.719238 54836.953125 1.040326
602200 298.438934 141.826370 -20569.994141 3338.719482 54837.046875 1.040324
602300 298.438965 141.821182 -20569.970703 3338.720215 54837.125000 1.040322
602400 298.439026 141.809830 -20569.951172 3338.720703 54837.195312 1.040321
602500 298.439056 141.806870 -20569.937500 3338.721191 54837.242188 1.040320
602600 298.439117 141.801758 -20569.923828 3338.721680 54837.289062 1.040319
602700 298.439148 141.798813 -20569.914062 3338.722168 54837.328125 1.040319
602800 298.439240 141.791016 -20569.910156 3338.723145 54837.359375 1.040318
602900 298.439270 141.788269 -20569.904297 3338.723389 54837.378906 1.040318
603000 298.439331 141.785706 -20569.904297 3338.724121 54837.394531 1.040317
603100 298.439392 141.784973 -20569.906250 3338.724854 54837.410156 1.040317
603200 298.439453 141.781372 -20569.912109 3338.725342 54837.414062 1.040317
603300 298.439514 141.778946 -20569.916016 3338.726074 54837.414062 1.040317
603400 298.439545 141.778778 -20569.919922 3338.726318 54837.414062 1.040317
603500 298.439606 141.776291 -20569.925781 3338.727051 54837.414062 1.040317
603600 298.439667 141.774414 -20569.931641 3338.727783 54837.410156 1.040317
603700 298.439728 141.774765 -20569.939453 3338.728516 54837.414062 1.040317
603800 298.439758 141.772842 -20569.943359 3338.728760 54837.414062 1.040317
603900 298.439819 141.772079 -20569.949219 3338.729492 54837.410156 1.040317
604000 298.439880 141.770020 -20569.955078 3338.730469 54837.398438 1.040317
604100 298.439911 141.770874 -20569.960938 3338.730713 54837.394531 1.040317
604200 298.439941 141.772034 -20569.966797 3338.730957 54837.394531 1.040317
604300 298.439972 141.772079 -20569.968750 3338.731445 54837.394531 1.040317
604400 298.440002 141.771790 -20569.970703 3338.731689 54837.390625 1.040317
604500 298.440063 141.770844 -20569.980469 3338.732422 54837.378906 1.040318
604600 298.440094 141.770493 -20569.986328 3338.732666 54837.367188 1.040318
604700 298.440125 141.770462 -20569.990234 3338.732910 54837.367188 1.040318
604800 298.440155 141.770737 -20569.992188 3338.733398 54837.363281 1.040318
604900 298.440186 141.771133 -20569.994141 3338.733643 54837.359375 1.040318
605000 298.440186 141.768906 -20569.996094 3338.733643 54837.363281 1.040318
605100 298.440216 141.766129 -20570.001953 3338.733887 54837.363281 1.040318
605200 298.440247 141.765152 -20570.005859 3338.734375 54837.359375 1.040318
605300 298.440277 141.763229 -20570.009766 3338.734619 54837.351562 1.040318
605400 298.440308 141.765732 -20570.015625 3338.735107 54837.347656 1.040318
605500 298.440338 141.768600 -20570.019531 3338.735352 54837.332031 1.040318
605600 298.440369 141.766769 -20570.023438 3338.735596 54837.332031 1.040318
605700 298.440430 141.764526 -20570.029297 3338.736328 54837.332031 1.040318
605800 298.440460 141.763565 -20570.033203 3338.736572 54837.328125 1.040319
605900 298.440491 141.763199 -20570.037109 3338.737061 54837.320312 1.040319
606000 298.440521 141.763336 -20570.041016 3338.737305 54837.312500 1.040319
606100 298.440521 141.764084 -20570.042969 3338.737305 54837.300781 1.040319
606200 298.440552 141.762268 -20570.046875 3338.737549 54837.300781 1.040319
606300 298.440582 141.761215 -20570.048828 3338.738037 54837.300781 1.040319
606400 298.440582 141.761963 -20570.050781 3338.738037 54837.296875 1.040319
606500 298.440582 141.762329 -20570.052734 3338.738037 54837.289062 1.040319
606600 298.440613 141.762497 -20570.052734 3338.738281 54837.289062 1.040319
606700 298.440613 141.762512 -20570.052734 3338.738281 54837.289062 1.040319
606800 298.440613 141.760330 -20570.054688 3338.738281 54837.289062 1.040319
606900 298.440643 141.759430 -20570.056641 3338.738525 54837.289062 1.040319
607000 298.440643 141.758606 -20570.060547 3338.738525 54837.281250 1.040319
607100 298.440674 141.757523 -20570.062500 3338.739014 54837.281250 1.040319
607200 298.440674 141.757568 -20570.062500 3338.739014 54837.273438 1.040320
607300 298.440674 141.756744 -20570.062500 3338.739014 54837.273438 1.040320
607400 298.440674 141.756012 -20570.062500 3338.739014 54837.273438 1.040320
607500 298.440674 141.754822 -20570.062500 3338.739014 54837.281250 1.040319
607600 298.440704 141.754761 -20570.060547 3338.739258 54837.281250 1.040319
607700 298.440704 141.754623 -20570.060547 3338.739258 54837.281250 1.040319
607800 298.440704 141.755447 -20570.062500 3338.739258 54837.273438 1.040320
607900 298.440735 141.756790 -20570.064453 3338.739502 54837.269531 1.040320
608000 298.440735 141.757309 -20570.066406 3338.739502 54837.269531 1.040320
608100 298.440735 141.756638 -20570.068359 3338.739502 54837.269531 1.040320
608200 298.440735 141.757401 -20570.068359 3338.739502 54837.269531 1.040320
608300 298.440765 141.758286 -20570.070312 3338.740234 54837.269531 1.040320
608400 298.440765 141.758911 -20570.072266 3338.740234 54837.269531 1.040320
608500 298.440765 141.759888 -20570.072266 3338.740234 54837.269531 1.040320
608600 298.440765 141.760590 -20570.072266 3338.740234 54837.269531 1.040320
608700 298.440765 141.761398 -20570.072266 3338.740234 54837.269531 1.040320
608800 298.440796 141.761597 -20570.072266 3338.740723 54837.265625 1.040320
608900 298.440796 141.762604 -20570.072266 3338.740723 54837.265625 1.040320
609000 298.440796 141.763107 -20570.072266 3338.740723 54837.257812 1.040320
609100 298.440796 141.763062 -20570.072266 3338.740723 54837.257812 1.040320
609200 298.440796 141.762970 -20570.074219 3338.740723 54837.257812 1.040320
609300 298.440796 141.762970 -20570.074219 3338.740723 54837.257812 1.040320
609400 298.440796 141.763641 -20570.074219 3338.740723 54837.257812 1.040320
609500 298.440796 141.763977 -20570.074219 3338.740723 54837.257812 1.040320
609600 298.440826 141.763794 -20570.076172 3338.740967 54837.257812 1.040320
609700 298.440826 141.763748 -20570.076172 3338.740967 54837.257812 1.040320
609800 298.440826 141.763565 -20570.078125 3338.740967 54837.250000 1.040320
609900 298.440826 141.763504 -20570.078125 3338.740967 54837.250000 1.040320
610000 298.440826 141.763138 -20570.078125 3338.740967 54837.257812 1.040320
610100 298.440826 141.763336 -20570.078125 3338.740967 54837.257812 1.040320
610200 298.440826 141.763489 -20570.078125 3338.740967 54837.257812 1.040320
610300 298.440826 141.763046 -20570.078125 3338.740967 54837.257812 1.040320
610400 298.440826 141.762939 -20570.076172 3338.740967 54837.257812 1.040320
610500 298.440826 141.763016 -20570.078125 3338.740967 54837.257812 1.040320
610600 298.440826 141.763123 -20570.078125 3338.740967 54837.257812 1.040320
610700 298.440857 141.763107 -20570.078125 3338.741211 54837.257812 1.040320
610800 298.440857 141.763046 -20570.078125 3338.741211 54837.250000 1.040320
610900 298.440857 141.762833 -20570.078125 3338.741211 54837.250000 1.040320
611000 298.440857 141.762787 -20570.078125 3338.741211 54837.250000 1.040320
611100 298.440857 141.762863 -20570.078125 3338.741211 54837.250000 1.040320
611200 298.440857 141.762833 -20570.078125 3338.741211 54837.257812 1.040320
611300 298.440857 141.762787 -20570.080078 3338.741211 54837.257812 1.040320
611400 298.440857 141.762833 -20570.082031 3338.741211 54837.250000 1.040320
611500 298.440857 141.762863 -20570.082031 3338.741211 54837.250000 1.040320
611600 298.440857 141.762909 -20570.082031 3338.741211 54837.250000 1.040320
611700 298.440857 141.762924 -20570.082031 3338.741211 54837.250000 1.040320
611800 298.440857 141.762970 -20570.082031 3338.741211 54837.250000 1.040320
611900 298.440857 141.763031 -20570.082031 3338.741211 54837.250000 1.040320
612000 298.440857 141.763046 -20570.083984 3338.741211 54837.250000 1.040320
612100 298.440857 141.763046 -20570.083984 3338.741211 54837.250000 1.040320
612200 298.440857 141.763046 -20570.083984 3338.741211 54837.250000 1.040320
612300 298.440857 141.763046 -20570.083984 3338.741211 54837.250000 1.040320
612400 298.440857 141.763092 -20570.083984 3338.741211 54837.250000 1.040320
612500 298.440857 141.763138 -20570.083984 3338.741211 54837.250000 1.040320
612600 298.440857 141.763153 -20570.083984 3338.741211 54837.250000 1.040320
612700 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
612800 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
612900 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613000 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613100 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613200 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613300 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613400 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613500 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613600 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613700 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613800 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
613900 298.440857 141.763199 -20570.083984 3338.741211 54837.250000 1.040320
614000 298.440857 141.763199 -20570.083984 3338.741211 54837.250000 1.040320
614100 298.440857 141.763199 -20570.083984 3338.741211 54837.250000 1.040320
614200 298.440857 141.763199 -20570.083984 3338.741211 54837.250000 1.040320
614300 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
614400 298.440857 141.763199 -20570.083984 3338.741211 54837.250000 1.040320
614500 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
614600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
614700 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
614800 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
614900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615000 298.440857 141.763184 -20570.083984 3338.741211 54837.250000 1.040320
615100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615300 298.440857 141.763153 -20570.083984 3338.741211 54837.250000 1.040320
615400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
615900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
616900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
617800 298.440857 141.763153 -20570.083984 3338.741211 54837.250000 1.040320
617900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
618900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
619900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
620900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
621900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
622900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
623900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
624900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
625900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
626900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
627900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
628900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
629900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
630900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631700 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631800 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
631900 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632000 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632100 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632200 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632300 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632400 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632500 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
632600 298.440857 141.763168 -20570.083984 3338.741211 54837.250000 1.040320
