# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.021019
2 0.050251 0.010805
3 0.100503 0.024380
4 0.150754 0.020176
5 0.201005 0.002504
6 0.251256 0.008437
7 0.301508 0.012961
8 0.351759 0.017249
9 0.402010 0.007382
10 0.452261 0.014640
11 0.502513 0.001669
12 0.552764 0.005649
13 0.603015 0.006955
14 0.653266 0.015663
15 0.703518 0.018984
16 0.753769 0.007851
17 0.804020 0.020569
18 0.854271 0.018485
19 0.904523 0.020057
20 0.954774 0.021641
21 1.005025 0.003546
22 1.055276 0.003616
23 1.105528 0.010152
24 1.155779 0.022927
25 1.206030 0.017257
26 1.256281 0.011850
27 1.306533 0.015332
28 1.356784 0.012893
29 1.407035 0.003199
30 1.457286 0.019306
31 1.507538 0.013212
32 1.557789 0.031826
33 1.608040 0.014936
34 1.658291 0.036973
35 1.708543 0.008764
36 1.758794 0.001309
37 1.809045 0.013124
38 1.859296 0.021411
39 1.909548 0.002788
40 1.959799 0.016163
41 2.010050 0.018515
42 2.060302 0.001131
43 2.110553 0.354103
44 2.160804 1.801900
45 2.211055 1.824855
46 2.261307 2.956197
47 2.311558 2.955220
48 2.361809 1.837779
49 2.412060 2.026699
50 2.462312 1.246978
51 2.512563 0.974026
52 2.562814 0.567622
53 2.613065 0.779712
54 2.663317 0.512207
55 2.713568 0.663690
56 2.763819 0.487501
57 2.814070 0.589513
58 2.864322 0.617482
59 2.914573 0.548404
60 2.964824 0.712866
61 3.015075 0.705798
62 3.065327 0.654952
63 3.115578 0.659982
64 3.165829 0.730628
65 3.216080 0.862514
66 3.266332 0.799969
67 3.316583 0.958382
68 3.366834 0.910482
69 3.417085 0.884159
70 3.467337 0.935471
71 3.517588 0.865145
72 3.567839 0.813013
73 3.618090 0.968002
74 3.668342 0.933356
75 3.718593 1.006449
76 3.768844 0.892984
77 3.819095 0.853419
78 3.869347 0.748598
79 3.919598 0.875745
80 3.969849 0.767591
81 4.020101 0.813750
82 4.070352 0.814503
83 4.120603 0.849419
84 4.170854 0.770862
85 4.221106 0.829610
86 4.271357 0.657105
87 4.321608 0.710167
88 4.371859 0.707887
89 4.422111 0.596620
90 4.472362 0.674387
91 4.522613 0.705250
92 4.572864 0.653584
93 4.623116 0.652678
94 4.673367 0.617316
95 4.723618 0.603022
96 4.773869 0.652199
97 4.824121 0.659061
98 4.874372 0.852966
99 4.924623 0.794201
100 4.974874 0.712538
101 5.025126 0.792803
102 5.075377 0.749120
103 5.125628 0.925015
104 5.175879 0.765695
105 5.226131 0.940011
106 5.276382 1.022665
107 5.326633 0.922318
108 5.376884 0.836687
109 5.427136 0.891711
110 5.477387 0.972996
111 5.527638 0.930141
112 5.577889 0.858853
113 5.628141 0.944456
114 5.678392 0.874729
115 5.728643 0.755069
116 5.778894 0.843703
117 5.829146 0.884410
118 5.879397 0.832825
119 5.929648 0.802786
120 5.979899 0.832705
121 6.030151 0.811599
122 6.080402 0.786561
123 6.130653 0.599634
124 6.180905 0.899212
125 6.231156 0.829973
126 6.281407 0.827426
127 6.331658 0.734155
128 6.381910 0.821140
129 6.432161 0.741558
130 6.482412 0.747896
131 6.532663 0.734451
132 6.582915 0.720895
133 6.633166 0.750355
134 6.683417 0.735054
135 6.733668 0.746405
136 6.783920 0.760242
137 6.834171 0.873145
138 6.884422 0.674313
139 6.934673 0.833945
140 6.984925 0.802570
141 7.035176 0.847938
142 7.085427 0.719858
143 7.135678 0.728576
144 7.185930 0.820576
145 7.236181 0.802969
146 7.286432 0.764504
147 7.336683 0.698073
148 7.386935 0.802927
149 7.437186 0.872188
150 7.487437 0.847143
151 7.537688 0.727668
152 7.587940 0.840015
153 7.638191 0.777675
154 7.688442 0.783612
155 7.738693 0.685546
156 7.788945 0.819463
157 7.839196 0.700818
158 7.889447 0.749519
159 7.939698 0.930301
160 7.989950 0.674710
161 8.040201 0.786597
162 8.090452 0.827540
163 8.140704 0.888439
164 8.190955 0.779386
165 8.241206 0.829306
166 8.291457 0.758446
167 8.341709 0.711965
168 8.391960 0.788627
169 8.442211 0.886228
170 8.492462 0.795989
171 8.542714 0.704351
172 8.592965 0.785990
173 8.643216 0.789545
174 8.693467 0.791284
175 8.743719 0.779941
176 8.793970 0.674250
177 8.844221 0.853354
178 8.894472 0.673051
179 8.944724 0.832484
180 8.994975 0.696876
181 9.045226 0.777254
182 9.095477 0.907791
183 9.145729 0.815610
184 9.195980 0.914244
185 9.246231 0.720005
186 9.296482 0.690380
187 9.346734 0.753483
188 9.396985 0.811132
189 9.447236 0.840182
190 9.497487 0.732865
191 9.547739 0.883279
192 9.597990 0.855815
193 9.648241 0.868170
194 9.698492 0.813643
195 9.748744 0.678740
196 9.798995 0.814097
197 9.849246 0.802749
198 9.899497 0.777081
199 9.949749 0.741843
200 10.000000 0.803105
