# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.000339
2 0.050251 0.005825
3 0.100503 0.015807
4 0.150754 0.000602
5 0.201005 0.000033
6 0.251256 0.007452
7 0.301508 0.000345
8 0.351759 0.012459
9 0.402010 0.011054
10 0.452261 0.011402
11 0.502513 0.004368
12 0.552764 0.001424
13 0.603015 0.007960
14 0.653266 0.002762
15 0.703518 0.011806
16 0.753769 0.013607
17 0.804020 0.016398
18 0.854271 0.010917
19 0.904523 0.003116
20 0.954774 0.008397
21 1.005025 0.005925
22 1.055276 0.015351
23 1.105528 0.011986
24 1.155779 0.002421
25 1.206030 0.014183
26 1.256281 0.020809
27 1.306533 0.009056
28 1.356784 0.015550
29 1.407035 0.000986
30 1.457286 0.015601
31 1.507538 0.013197
32 1.557789 0.007520
33 1.608040 0.004472
34 1.658291 0.006244
35 1.708543 0.019527
36 1.758794 0.013180
37 1.809045 0.022536
38 1.859296 0.005466
39 1.909548 0.002607
40 1.959799 0.006999
41 2.010050 0.011998
42 2.060302 0.003122
43 2.110553 0.002888
44 2.160804 0.013531
45 2.211055 0.010772
46 2.261307 0.009631
47 2.311558 0.196976
48 2.361809 0.774803
49 2.412060 0.777902
50 2.462312 2.070459
51 2.512563 3.996314
52 2.562814 5.987942
53 2.613065 6.227825
54 2.663317 8.413155
55 2.713568 10.007422
56 2.763819 11.438600
57 2.814070 11.562161
58 2.864322 12.889198
59 2.914573 13.701881
60 2.964824 14.774779
61 3.015075 14.530816
62 3.065327 14.384623
63 3.115578 14.919530
64 3.165829 15.052464
65 3.216080 14.747442
66 3.266332 14.957809
67 3.316583 14.887401
68 3.366834 15.277122
69 3.417085 15.136787
70 3.467337 15.055291
71 3.517588 15.119576
72 3.567839 15.100076
73 3.618090 15.457257
74 3.668342 15.120579
75 3.718593 15.010289
76 3.768844 15.090601
77 3.819095 15.137793
78 3.869347 14.747737
79 3.919598 14.753424
80 3.969849 14.493274
81 4.020101 14.176345
82 4.070352 13.912709
83 4.120603 13.530673
84 4.170854 13.842456
85 4.221106 13.159016
86 4.271357 13.237951
87 4.321608 12.714840
88 4.371859 12.740000
89 4.422111 12.575417
90 4.472362 12.053017
91 4.522613 11.607548
92 4.572864 11.387007
93 4.623116 11.157539
94 4.673367 10.651267
95 4.723618 10.092804
96 4.773869 9.216887
97 4.824121 9.293897
98 4.874372 8.650563
99 4.924623 7.703377
100 4.974874 7.012293
101 5.025126 7.166448
102 5.075377 6.613454
103 5.125628 5.895803
104 5.175879 4.815033
105 5.226131 4.949091
106 5.276382 4.248106
107 5.326633 3.457443
108 5.376884 2.723083
109 5.427136 2.629615
110 5.477387 2.295534
111 5.527638 1.547956
112 5.577889 1.283338
113 5.628141 1.045545
114 5.678392 0.733844
115 5.728643 0.563781
116 5.778894 0.295465
117 5.829146 0.147992
118 5.879397 0.262230
119 5.929648 0.166296
120 5.979899 0.095719
121 6.030151 0.175188
122 6.080402 0.130373
123 6.130653 0.200160
124 6.180905 0.135006
125 6.231156 0.140181
126 6.281407 0.192198
127 6.331658 0.152089
128 6.381910 0.175125
129 6.432161 0.170148
130 6.482412 0.186656
131 6.532663 0.177945
132 6.582915 0.264726
133 6.633166 0.209080
134 6.683417 0.121180
135 6.733668 0.207832
136 6.783920 0.247044
137 6.834171 0.140492
138 6.884422 0.149783
139 6.934673 0.092187
140 6.984925 0.311501
141 7.035176 0.138861
142 7.085427 0.158652
143 7.135678 0.266078
144 7.185930 0.181940
145 7.236181 0.181763
146 7.286432 0.153720
147 7.336683 0.218286
148 7.386935 0.248699
149 7.437186 0.093321
150 7.487437 0.162452
151 7.537688 0.140282
152 7.587940 0.071411
153 7.638191 0.176887
154 7.688442 0.187352
155 7.738693 0.304536
156 7.788945 0.172121
157 7.839196 0.155105
158 7.889447 0.194129
159 7.939698 0.162346
160 7.989950 0.267072
161 8.040201 0.148821
162 8.090452 0.220304
163 8.140704 0.212451
164 8.190955 0.281558
165 8.241206 0.230716
166 8.291457 0.240661
167 8.341709 0.138629
168 8.391960 0.152811
169 8.442211 0.190483
170 8.492462 0.184422
171 8.542714 0.167425
172 8.592965 0.214367
173 8.643216 0.169379
174 8.693467 0.099069
175 8.743719 0.239853
176 8.793970 0.228018
177 8.844221 0.320068
178 8.894472 0.220690
179 8.944724 0.268509
180 8.994975 0.221693
181 9.045226 0.236608
182 9.095477 0.496862
183 9.145729 0.457542
184 9.195980 0.422030
185 9.246231 0.272326
186 9.296482 0.562706
187 9.346734 0.311043
188 9.396985 0.448088
189 9.447236 0.385131
190 9.497487 0.302768
191 9.547739 0.230905
192 9.597990 0.244000
193 9.648241 0.239195
194 9.698492 0.282712
195 9.748744 0.316663
196 9.798995 0.283378
197 9.849246 0.359008
198 9.899497 0.325769
199 9.949749 0.320318
200 10.000000 0.460257
