# TimeStep Temp Press PotEng KinEng Volume Density
0 298.04 -62.93 -21040.26 3350.00 54000.00 1.0442
100 298.75 -154.18 -20998.14 3350.00 54000.00 1.0455
200 299.04 -184.79 -20985.94 3350.00 54000.00 1.0455
300 299.21 -202.55 -20978.61 3350.00 54000.00 1.0455
400 299.33 -212.13 -20973.49 3350.00 54000.00 1.0455
500 299.40 -216.98 -20969.80 3350.00 54000.00 1.0455
600 299.46 -219.17 -20967.07 3350.00 54000.00 1.0455
700 299.50 -219.86 -20964.99 3350.00 54000.00 1.0456
800 299.54 -219.75 -20963.37 3350.00 54000.00 1.0456
900 299.56 -219.22 -20962.08 3350.00 54000.00 1.0457
1000 299.58 -218.50 -20961.03 3350.00 54000.00 1.0457
1100 299.60 -217.73 -20960.20 3350.00 54000.00 1.0457
1200 299.62 -216.97 -20959.52 3350.00 54000.00 1.0458
1300 299.63 -216.26 -20958.98 3350.00 54000.00 1.0458
1400 299.64 -215.62 -20958.54 3350.00 54000.00 1.0458
1500 299.64 -215.06 -20958.18 3350.00 54000.00 1.0458
1600 299.65 -214.57 -20957.90 3350.00 54000.00 1.0458
1700 299.65 -214.15 -20957.69 3350.00 54000.00 1.0458
1800 299.66 -213.79 -20957.52 3350.00 54000.00 1.0459
1900 299.66 -213.49 -20957.39 3350.00 54000.00 1.0459
2000 299.66 -213.23 -20957.29 3350.00 54000.00 1.0459
2100 299.66 -213.01 -20957.22 3350.00 54000.00 1.0459
2200 299.67 -212.83 -20957.16 3350.00 54000.00 1.0459
2300 299.67 -212.67 -20957.12 3350.00 54000.00 1.0459
2400 299.67 -212.53 -20957.08 3350.00 54000.00 1.0459
2500 299.67 -212.42 -20957.06 3350.00 54000.00 1.0459
2600 299.67 -212.33 -20957.05 3350.00 54000.00 1.0459
2700 299.67 -212.25 -20957.04 3350.00 54000.00 1.0459
2800 299.67 -212.18 -20957.04 3350.00 54000.00 1.0459
2900 299.67 -212.12 -20957.04 3350.00 54000.00 1.0459
3000 299.67 -212.07 -20957.05 3350.00 54000.00 1.0459
3100 299.67 -212.02 -20957.06 3350.00 54000.00 1.0459
3200 299.67 -211.98 -20957.07 3350.00 54000.00 1.0459
3300 299.67 -211.95 -20957.08 3350.00 54000.00 1.0459
3400 299.67 -211.92 -20957.09 3350.00 54000.00 1.0459
3500 299.67 -211.90 -20957.10 3350.00 54000.00 1.0459
3600 299.67 -211.88 -20957.11 3350.00 54000.00 1.0459
3700 299.67 -211.86 -20957.12 3350.00 54000.00 1.0459
3800 299.67 -211.85 -20957.12 3350.00 54000.00 1.0459
3900 299.67 -211.83 -20957.13 3350.00 54000.00 1.0459
4000 299.67 -211.82 -20957.14 3350.00 54000.00 1.0459
4100 299.67 -211.81 -20957.15 3350.00 54000.00 1.0459
4200 299.67 -211.80 -20957.16 3350.00 54000.00 1.0459
4300 299.67 -211.79 -20957.16 3350.00 54000.00 1.0459
4400 299.67 -211.79 -20957.17 3350.00 54000.00 1.0459
4500 299.67 -211.78 -20957.17 3350.00 54000.00 1.0459
4600 299.67 -211.78 -20957.18 3350.00 54000.00 1.0459
4700 299.67 -211.77 -20957.18 3350.00 54000.00 1.0459
4800 299.67 -211.76 -20957.18 3350.00 54000.00 1.0459
4900 299.67 -211.75 -20957.18 3350.00 54000.00 1.0459
5000 299.67 -211.75 -20957.18 3350.00 54000.00 1.0459
5100 299.67 -211.74 -20957.18 3350.00 54000.00 1.0459
5200 299.67 -211.74 -20957.18 3350.00 54000.00 1.0459
5300 299.67 -211.73 -20957.18 3350.00 54000.00 1.0459
5400 299.67 -211.73 -20957.19 3350.00 54000.00 1.0459
5500 299.67 -211.73 -20957.19 3350.00 54000.00 1.0459
5600 299.67 -211.73 -20957.19 3350.00 54000.00 1.0459
5700 299.67 -211.73 -20957.19 3350.00 54000.00 1.0459
5800 299.67 -211.73 -20957.19 3350.00 54000.00 1.0459
5900 299.67 -211.73 -20957.19 3350.00 54000.00 1.0459
6000 299.67 -211.73 -20957.20 3350.00 54000.00 1.0459
6100 299.67 -211.73 -20957.20 3350.00 54000.00 1.0459
6200 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6300 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6400 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6500 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6600 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6700 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6800 299.67 -211.72 -20957.20 3350.00 54000.00 1.0459
6900 299.67 -211.72 -20957.21 3350.00 54000.00 1.0459
7000 299.67 -211.72 -20957.21 3350.00 54000.00 1.0459
7100 299.67 -211.72 -20957.21 3350.00 54000.00 1.0459
7200 299.67 -211.72 -20957.21 3350.00 54000.00 1.0459
7300 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
7400 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
7500 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
7600 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
7700 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
7800 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
7900 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8000 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8100 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8200 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8300 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8400 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8500 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8600 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8700 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8800 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
8900 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9000 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9100 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9200 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9300 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9400 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9500 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9600 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9700 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9800 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
9900 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
10000 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
10100 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
10200 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
10300 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
10400 299.67 -211.71 -20957.21 3350.00 54000.00 1.0459
