# Radial distribution function: CO
# Row Dist g(r)
1 0.000000 0.003073
2 0.050251 0.018814
3 0.100503 0.015683
4 0.150754 0.011040
5 0.201005 0.000591
6 0.251256 0.007727
7 0.301508 0.012554
8 0.351759 0.006567
9 0.402010 0.000602
10 0.452261 0.005405
11 0.502513 0.019993
12 0.552764 0.029218
13 0.603015 0.001860
14 0.653266 0.000820
15 0.703518 0.013116
16 0.753769 0.000226
17 0.804020 0.020091
18 0.854271 0.021795
19 0.904523 0.013802
20 0.954774 0.012505
21 1.005025 0.011041
22 1.055276 0.022862
23 1.105528 0.010800
24 1.155779 0.007144
25 1.206030 0.017078
26 1.256281 0.001118
27 1.306533 0.014116
28 1.356784 0.006495
29 1.407035 0.003124
30 1.457286 0.013668
31 1.507538 0.006025
32 1.557789 0.003380
33 1.608040 0.026378
34 1.658291 0.001568
35 1.708543 0.005134
36 1.758794 0.009967
37 1.809045 0.017744
38 1.859296 0.014896
39 1.909548 0.018394
40 1.959799 0.014602
41 2.010050 0.005456
42 2.060302 0.019240
43 2.110553 0.000445
44 2.160804 0.043192
45 2.211055 0.000648
46 2.261307 0.006261
47 2.311558 0.013112
48 2.361809 0.031951
49 2.412060 0.007815
50 2.462312 0.046743
51 2.512563 0.019572
52 2.562814 0.160209
53 2.613065 0.178065
54 2.663317 0.285661
55 2.713568 0.395126
56 2.763819 0.410755
57 2.814070 0.553313
58 2.864322 0.494814
59 2.914573 0.443150
60 2.964824 0.539111
61 3.015075 0.306080
62 3.065327 0.628500
63 3.115578 0.427139
64 3.165829 0.690214
65 3.216080 0.505818
66 3.266332 0.423052
67 3.316583 0.434003
68 3.366834 0.388874
69 3.417085 0.593825
70 3.467337 0.531174
71 3.517588 0.420125
72 3.567839 0.369055
73 3.618090 0.691034
74 3.668342 0.394175
75 3.718593 0.551253
76 3.768844 0.426562
77 3.819095 0.392668
78 3.869347 0.603274
79 3.919598 0.599587
80 3.969849 0.478571
81 4.020101 0.575660
82 4.070352 0.592530
83 4.120603 0.605335
84 4.170854 0.434262
85 4.221106 0.357016
86 4.271357 0.324358
87 4.321608 0.707919
88 4.371859 0.470174
89 4.422111 0.373786
90 4.472362 0.622616
91 4.522613 0.602957
92 4.572864 0.546831
93 4.623116 0.837478
94 4.673367 0.541238
95 4.723618 0.614926
96 4.773869 0.593178
97 4.824121 0.970048
98 4.874372 0.694839
99 4.924623 0.703222
100 4.974874 0.678157
101 5.025126 0.567758
102 5.075377 0.704954
103 5.125628 0.661100
104 5.175879 0.816734
105 5.226131 0.788950
106 5.276382 0.639008
107 5.326633 0.930808
108 5.376884 0.652424
109 5.427136 0.971148
110 5.477387 0.899794
111 5.527638 0.811159
112 5.577889 0.620497
113 5.628141 0.793916
114 5.678392 0.933257
115 5.728643 0.821679
116 5.778894 0.991592
117 5.829146 0.869529
118 5.879397 0.651334
119 5.929648 0.785354
120 5.979899 0.868154
121 6.030151 0.878975
122 6.080402 0.760355
123 6.130653 0.818046
124 6.180905 1.040856
125 6.231156 0.753405
126 6.281407 0.421720
127 6.331658 1.057749
128 6.381910 1.183494
129 6.432161 0.917912
130 6.482412 0.705213
131 6.532663 0.863814
132 6.582915 1.082612
133 6.633166 0.885065
134 6.683417 1.151446
135 6.733668 0.909727
136 6.783920 0.997442
137 6.834171 1.152580
138 6.884422 1.185289
139 6.934673 0.918227
140 6.984925 0.734737
141 7.035176 0.930107
142 7.085427 0.762779
143 7.135678 0.944170
144 7.185930 0.961920
145 7.236181 0.859357
146 7.286432 0.825628
147 7.336683 0.926617
148 7.386935 0.960298
149 7.437186 0.802569
150 7.487437 0.641064
151 7.537688 0.905620
152 7.587940 1.065833
153 7.638191 1.079758
154 7.688442 0.972388
155 7.738693 0.864869
156 7.788945 0.865514
157 7.839196 0.861804
158 7.889447 0.874512
159 7.939698 0.727427
160 7.989950 0.791227
161 8.040201 0.822039
162 8.090452 0.818383
163 8.140704 0.927158
164 8.190955 0.490544
165 8.241206 0.954167
166 8.291457 0.840579
167 8.341709 0.773603
168 8.391960 0.822430
169 8.442211 0.692261
170 8.492462 0.656351
171 8.542714 0.776740
172 8.592965 0.628260
173 8.643216 0.931265
174 8.693467 0.623149
175 8.743719 0.780687
176 8.793970 0.808170
177 8.844221 0.682348
178 8.894472 0.857674
179 8.944724 1.036089
180 8.994975 0.907938
181 9.045226 0.727636
182 9.095477 0.828737
183 9.145729 0.896791
184 9.195980 1.053651
185 9.246231 0.628810
186 9.296482 0.823756
187 9.346734 0.811030
188 9.396985 0.940887
189 9.447236 0.796800
190 9.497487 0.847451
191 9.547739 0.807929
192 9.597990 0.811279
193 9.648241 0.731393
194 9.698492 0.752360
195 9.748744 0.760283
196 9.798995 0.722013
197 9.849246 0.762586
198 9.899497 0.814009
199 9.949749 0.906418
200 10.000000 0.666556
