# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 300.611481 5.110591 -20725.691406 3363.024658 54683.519531 1.043245
600200 300.101501 215.749725 -20756.037109 3357.319336 54538.378906 1.046021
600300 299.887573 256.843231 -20748.105469 3354.926025 54541.062500 1.045969
600400 299.769928 279.134918 -20745.345703 3353.609619 54543.484375 1.045923
600500 299.708191 291.291351 -20745.158203 3352.919189 54545.230469 1.045890
600600 299.676483 298.314575 -20746.052734 3352.564453 54546.007812 1.045875
600700 299.660492 302.579285 -20747.292969 3352.385742 54546.089844 1.045873
600800 299.652771 305.283752 -20748.529297 3352.299072 54545.777344 1.045879
600900 299.649384 307.048523 -20749.638672 3352.261230 54545.316406 1.045888
601000 299.648224 308.211365 -20750.574219 3352.248291 54544.847656 1.045897
601100 299.648346 308.981110 -20751.341797 3352.249512 54544.433594 1.045905
601200 299.649109 309.480194 -20751.953125 3352.258301 54544.121094 1.045911
601300 299.650177 309.792480 -20752.433594 3352.270020 54543.886719 1.045915
601400 299.651428 309.972931 -20752.806641 3352.284180 54543.750000 1.045918
601500 299.652710 310.064972 -20753.087891 3352.298584 54543.664062 1.045920
601600 299.653992 310.081085 -20753.296875 3352.312744 54543.644531 1.045920
601700 299.655334 310.048584 -20753.451172 3352.327881 54543.660156 1.045920
601800 299.656616 309.984497 -20753.560547 3352.342041 54543.695312 1.045919
601900 299.657867 309.889709 -20753.634766 3352.356201 54543.769531 1.045918
602000 299.659119 309.774414 -20753.679688 3352.370117 54543.855469 1.045916
602100 299.660339 309.642883 -20753.705078 3352.383789 54543.964844 1.045914
602200 299.661560 309.511505 -20753.720703 3352.397461 54544.050781 1.045912
602300 299.662689 309.376617 -20753.722656 3352.410156 54544.152344 1.045910
602400 299.663879 309.230164 -20753.714844 3352.423340 54544.242188 1.045909
602500 299.665009 309.089874 -20753.701172 3352.436279 54544.335938 1.045907
602600 299.666138 308.942108 -20753.683594 3352.448730 54544.429688 1.045905
602700 299.667236 308.790253 -20753.660156 3352.460938 54544.515625 1.045903
602800 299.668365 308.638214 -20753.640625 3352.473633 54544.601562 1.045902
602900 299.669434 308.488342 -20753.613281 3352.485352 54544.671875 1.045900
603000 299.670563 308.329071 -20753.591797 3352.498291 54544.746094 1.045899
603100 299.671661 308.170227 -20753.560547 3352.510498 54544.816406 1.045898
603200 299.672729 308.010712 -20753.535156 3352.522461 54544.882812 1.045896
603300 299.673828 307.845581 -20753.501953 3352.534668 54544.949219 1.045895
603400 299.674896 307.683044 -20753.464844 3352.546631 54545.019531 1.045894
603500 299.676025 307.522064 -20753.441406 3352.559326 54545.070312 1.045893
603600 299.677124 307.356720 -20753.412109 3352.571533 54545.121094 1.045892
603700 299.678223 307.187134 -20753.386719 3352.583740 54545.167969 1.045891
603800 299.679352 307.011658 -20753.355469 3352.596436 54545.218750 1.045890
603900 299.680450 306.839478 -20753.322266 3352.608887 54545.269531 1.045889
604000 299.681610 306.662781 -20753.291016 3352.621826 54545.308594 1.045888
604100 299.682800 306.482635 -20753.261719 3352.635010 54545.351562 1.045887
604200 299.683929 306.297394 -20753.228516 3352.647705 54545.394531 1.045887
604300 299.685120 306.117065 -20753.195312 3352.661133 54545.429688 1.045886
604400 299.686279 305.934113 -20753.164062 3352.674072 54545.468750 1.045885
604500 299.687439 305.742767 -20753.132812 3352.687012 54545.492188 1.045885
604600 299.688629 305.557312 -20753.101562 3352.700439 54545.535156 1.045884
604700 299.689819 305.373627 -20753.064453 3352.713623 54545.558594 1.045883
604800 299.691010 305.189575 -20753.029297 3352.726807 54545.589844 1.045883
604900 299.692169 305.009735 -20752.996094 3352.739990 54545.617188 1.045882
605000 299.693329 304.827087 -20752.958984 3352.752930 54545.640625 1.045882
605100 299.694489 304.635193 -20752.919922 3352.765869 54545.679688 1.045881
605200 299.695618 304.460236 -20752.884766 3352.778320 54545.703125 1.045881
605300 299.696747 304.277710 -20752.849609 3352.791260 54545.730469 1.045880
605400 299.697845 304.108459 -20752.818359 3352.803467 54545.757812 1.045880
605500 299.698944 303.937256 -20752.781250 3352.815674 54545.769531 1.045879
605600 299.699982 303.764038 -20752.744141 3352.827148 54545.792969 1.045879
605700 299.701050 303.601135 -20752.710938 3352.839111 54545.824219 1.045878
605800 299.702087 303.439636 -20752.673828 3352.851074 54545.839844 1.045878
605900 299.703064 303.279816 -20752.638672 3352.862061 54545.859375 1.045878
606000 299.704041 303.130280 -20752.607422 3352.872803 54545.871094 1.045877
606100 299.704987 302.979828 -20752.574219 3352.883301 54545.886719 1.045877
606200 299.705902 302.832458 -20752.539062 3352.893555 54545.902344 1.045877
606300 299.706787 302.695984 -20752.505859 3352.903564 54545.914062 1.045877
606400 299.707672 302.564362 -20752.472656 3352.913574 54545.925781 1.045876
606500 299.708496 302.430389 -20752.445312 3352.922607 54545.945312 1.045876
606600 299.709320 302.306915 -20752.416016 3352.931885 54545.957031 1.045876
606700 299.710052 302.184631 -20752.386719 3352.939941 54545.984375 1.045875
606800 299.710785 302.066467 -20752.361328 3352.948242 54545.988281 1.045875
606900 299.711487 301.957153 -20752.333984 3352.956055 54546.000000 1.045875
607000 299.712189 301.851929 -20752.308594 3352.964111 54546.000000 1.045875
607100 299.712830 301.750244 -20752.283203 3352.970947 54546.007812 1.045875
607200 299.713470 301.653198 -20752.261719 3352.978271 54546.015625 1.045875
607300 299.714081 301.559418 -20752.240234 3352.985107 54546.019531 1.045874
607400 299.714661 301.464569 -20752.212891 3352.991455 54546.035156 1.045874
607500 299.715240 301.377289 -20752.187500 3352.998047 54546.039062 1.045874
607600 299.715790 301.293549 -20752.169922 3353.004395 54546.046875 1.045874
607700 299.716309 301.223511 -20752.152344 3353.010010 54546.039062 1.045874
607800 299.716766 301.146393 -20752.128906 3353.015137 54546.050781 1.045874
607900 299.717224 301.081787 -20752.109375 3353.020020 54546.058594 1.045874
608000 299.717651 301.013306 -20752.089844 3353.025146 54546.070312 1.045874
608100 299.718079 300.954346 -20752.076172 3353.029785 54546.070312 1.045874
608200 299.718506 300.894501 -20752.062500 3353.034668 54546.070312 1.045874
608300 299.718903 300.836823 -20752.044922 3353.039062 54546.070312 1.045874
608400 299.719269 300.782288 -20752.033203 3353.043213 54546.070312 1.045874
608500 299.719666 300.731873 -20752.023438 3353.047607 54546.070312 1.045874
608600 299.720001 300.685394 -20752.003906 3353.051270 54546.074219 1.045873
608700 299.720337 300.642578 -20751.992188 3353.055176 54546.074219 1.045873
608800 299.720612 300.598633 -20751.984375 3353.058105 54546.082031 1.045873
608900 299.720917 300.557404 -20751.974609 3353.061523 54546.082031 1.045873
609000 299.721222 300.513702 -20751.960938 3353.064941 54546.082031 1.045873
609100 299.721527 300.473175 -20751.953125 3353.068359 54546.082031 1.045873
609200 299.721802 300.438019 -20751.939453 3353.071289 54546.074219 1.045873
609300 299.722076 300.413208 -20751.929688 3353.074707 54546.070312 1.045874
609400 299.722351 300.381653 -20751.917969 3353.077637 54546.074219 1.045873
609500 299.722565 300.352203 -20751.908203 3353.079834 54546.070312 1.045874
609600 299.722809 300.317352 -20751.894531 3353.082520 54546.074219 1.045873
609700 299.723053 300.291138 -20751.888672 3353.085449 54546.070312 1.045874
609800 299.723267 300.260925 -20751.882812 3353.087891 54546.066406 1.045874
609900 299.723480 300.232452 -20751.871094 3353.090088 54546.066406 1.045874
610000 299.723694 300.207306 -20751.863281 3353.092529 54546.066406 1.045874
610100 299.723877 300.180725 -20751.855469 3353.094727 54546.066406 1.045874
610200 299.724091 300.157654 -20751.845703 3353.097168 54546.058594 1.045874
610300 299.724304 300.132416 -20751.837891 3353.099365 54546.058594 1.045874
610400 299.724487 300.111298 -20751.830078 3353.101318 54546.050781 1.045874
610500 299.724701 300.096863 -20751.824219 3353.104004 54546.039062 1.045874
610600 299.724915 300.078186 -20751.816406 3353.106445 54546.039062 1.045874
610700 299.725067 300.061188 -20751.808594 3353.107910 54546.031250 1.045874
610800 299.725281 300.041870 -20751.798828 3353.110352 54546.031250 1.045874
610900 299.725464 300.023438 -20751.792969 3353.112305 54546.019531 1.045874
