# Radial distribution function: CO
# Row Dist g(r)
1 0.500000 0.000207
2 0.597990 0.110211
3 0.695980 0.002880
4 0.793970 0.000954
5 0.891960 0.001201
6 0.989950 0.000076
7 1.087940 0.001634
8 1.185930 0.000000
9 1.283920 0.009504
10 1.381910 0.000003
11 1.479899 0.000794
12 1.577889 0.000000
13 1.675879 0.013921
14 1.773869 0.000236
15 1.871859 0.000771
16 1.969849 0.002071
17 2.067839 0.009747
18 2.165829 0.000037
19 2.263819 0.000558
20 2.361809 0.000002
21 2.459799 0.006168
22 2.557789 0.000000
23 2.655779 0.000966
24 2.753769 0.018356
25 2.851759 0.009386
26 2.949749 0.004955
27 3.047739 0.000968
28 3.145729 0.001224
29 3.243719 0.001705
30 3.341709 0.001138
31 3.439698 0.000965
32 3.537688 0.002509
33 3.635678 0.000001
34 3.733668 0.000000
35 3.831658 0.002778
36 3.929648 0.003134
37 4.027638 0.000000
38 4.125628 0.000044
39 4.223618 0.000029
40 4.321608 0.068413
41 4.419598 0.004907
42 4.517588 0.000032
43 4.615578 0.018501
44 4.713568 0.017209
45 4.811558 0.006983
46 4.909548 0.000541
47 5.007538 0.000001
48 5.105528 0.004120
49 5.203518 0.000002
50 5.301508 0.000948
51 5.399497 0.025537
52 5.497487 1.970592
53 5.595477 0.207268
54 5.693467 0.624831
55 5.791457 0.177671
56 5.889447 1.611593
57 5.987437 0.844564
58 6.085427 1.779442
59 6.183417 1.254570
60 6.281407 0.951338
61 6.379397 0.560867
62 6.477387 0.724667
63 6.575377 0.443309
64 6.673367 0.958983
65 6.771357 2.235620
66 6.869347 0.270372
67 6.967337 0.582558
68 7.065327 0.529405
69 7.163317 0.665919
70 7.261307 0.359191
71 7.359296 1.338254
72 7.457286 1.327629
73 7.555276 0.343777
74 7.653266 1.175334
75 7.751256 0.295092
76 7.849246 0.934754
77 7.947236 0.167757
78 8.045226 0.413890
79 8.143216 0.860829
80 8.241206 0.368137
81 8.339196 0.758927
82 8.437186 2.030577
83 8.535176 0.403711
84 8.633166 0.473224
85 8.731156 0.219171
86 8.829146 1.176174
87 8.927136 0.867188
88 9.025126 0.397307
89 9.123116 0.385673
90 9.221106 0.470968
91 9.319095 1.759377
92 9.417085 1.048089
93 9.515075 0.310895
94 9.613065 1.212185
95 9.711055 0.491910
96 9.809045 0.344861
97 9.907035 1.619528
98 10.005025 0.266716
99 10.103015 0.943942
100 10.201005 0.581799
101 10.298995 1.769112
102 10.396985 0.413600
103 10.494975 0.348932
104 10.592965 0.329764
105 10.690955 0.293874
106 10.788945 0.600618
107 10.886935 0.237739
108 10.984925 0.885949
109 11.082915 0.111394
110 11.180905 1.113507
111 11.278894 0.340737
112 11.376884 1.466201
113 11.474874 1.303131
114 11.572864 2.635462
115 11.670854 0.976588
116 11.768844 0.573973
117 11.866834 1.538404
118 11.964824 1.521578
119 12.062814 0.931297
120 12.160804 1.327795
121 12.258794 0.963113
122 12.356784 0.147957
123 12.454774 1.182446
124 12.552764 0.731487
125 12.650754 0.323793
126 12.748744 0.991569
127 12.846734 1.073461
128 12.944724 0.692929
129 13.042714 0.638953
130 13.140704 0.735968
131 13.238693 0.860907
132 13.336683 0.425767
133 13.434673 0.352323
134 13.532663 1.256726
135 13.630653 0.416469
136 13.728643 1.774622
137 13.826633 1.941146
138 13.924623 2.613872
139 14.022613 1.320629
140 14.120603 1.125303
141 14.218593 1.346862
142 14.316583 1.256072
143 14.414573 1.082922
144 14.512563 2.597091
145 14.610553 1.637385
146 14.708543 1.313000
147 14.806533 2.390311
148 14.904523 1.209461
149 15.002513 1.874730
150 15.100503 0.401249
151 15.198492 0.750735
152 15.296482 1.575059
153 15.394472 0.651097
154 15.492462 1.352862
155 15.590452 1.031488
156 15.688442 1.054745
157 15.786432 0.858367
158 15.884422 1.023056
159 15.982412 1.710067
160 16.080402 1.261765
161 16.178392 1.199063
162 16.276382 0.830063
163 16.374372 1.130059
164 16.472362 0.265719
165 16.570352 1.242436
166 16.668342 1.366155
167 16.766332 1.278472
168 16.864322 1.418704
169 16.962312 0.284775
170 17.060302 0.639646
171 17.158291 1.455942
172 17.256281 0.394110
173 17.354271 0.977798
174 17.452261 3.505815
175 17.550251 0.673619
176 17.648241 0.806641
177 17.746231 0.774668
178 17.844221 1.450075
179 17.942211 1.049748
180 18.040201 1.924773
181 18.138191 1.869205
182 18.236181 1.342507
183 18.334171 0.402798
184 18.432161 1.462908
185 18.530151 1.280980
186 18.628141 1.647804
187 18.726131 0.869849
188 18.824121 1.946189
189 18.922111 1.046881
190 19.020101 0.752514
191 19.118090 1.240442
192 19.216080 1.301960
193 19.314070 0.649903
194 19.412060 1.676852
195 19.510050 0.148036
196 19.608040 1.436266
197 19.706030 0.827936
198 19.804020 1.344417
199 19.902010 2.438022
200 20.000000 1.057603
