# Radial distribution function: CO
# Row Dist g(r)
1 0.000000 0.005671
2 0.050251 0.030556
3 0.100503 0.023409
4 0.150754 0.019015
5 0.201005 0.001402
6 0.251256 0.013506
7 0.301508 0.019175
8 0.351759 0.011900
9 0.402010 0.001421
10 0.452261 0.009490
11 0.502513 0.030599
12 0.552764 0.040215
13 0.603015 0.004024
14 0.653266 0.001771
15 0.703518 0.022410
16 0.753769 0.000563
17 0.804020 0.027191
18 0.854271 0.033620
19 0.904523 0.021437
20 0.954774 0.020700
21 1.005025 0.016567
22 1.055276 0.031678
23 1.105528 0.017837
24 1.155779 0.012941
25 1.206030 0.024504
26 1.256281 0.002232
27 1.306533 0.021294
28 1.356784 0.011856
29 1.407035 0.005179
30 1.457286 0.021945
31 1.507538 0.009799
32 1.557789 0.006443
33 1.608040 0.037839
34 1.658291 0.003156
35 1.708543 0.009188
36 1.758794 0.015258
37 1.809045 0.024347
38 1.859296 0.022391
39 1.909548 0.028717
40 1.959799 0.023501
41 2.010050 0.009788
42 2.060302 0.027813
43 2.110553 0.001080
44 2.160804 0.053469
45 2.211055 0.001307
46 2.261307 0.011393
47 2.311558 0.023114
48 2.361809 0.047943
49 2.412060 0.014972
50 2.462312 0.061380
51 2.512563 0.029291
52 2.562814 0.197667
53 2.613065 0.200908
54 2.663317 0.318225
55 2.713568 0.420390
56 2.763819 0.470836
57 2.814070 0.571425
58 2.864322 0.525262
59 2.914573 0.478952
60 2.964824 0.566554
61 3.015075 0.370200
62 3.065327 0.604674
63 3.115578 0.466684
64 3.165829 0.615725
65 3.216080 0.520547
66 3.266332 0.471260
67 3.316583 0.473099
68 3.366834 0.429474
69 3.417085 0.613765
70 3.467337 0.531949
71 3.517588 0.451683
72 3.567839 0.416836
73 3.618090 0.631506
74 3.668342 0.443641
75 3.718593 0.551297
76 3.768844 0.460439
77 3.819095 0.435504
78 3.869347 0.567163
79 3.919598 0.588451
80 3.969849 0.510399
81 4.020101 0.557024
82 4.070352 0.571372
83 4.120603 0.597683
84 4.170854 0.477778
85 4.221106 0.420385
86 4.271357 0.384725
87 4.321608 0.630420
88 4.371859 0.503981
89 4.422111 0.428950
90 4.472362 0.595190
91 4.522613 0.599444
92 4.572864 0.549244
93 4.623116 0.717134
94 4.673367 0.563589
95 4.723618 0.587606
96 4.773869 0.596948
97 4.824121 0.845809
98 4.874372 0.706313
99 4.924623 0.693120
100 4.974874 0.681318
101 5.025126 0.595366
102 5.075377 0.702300
103 5.125628 0.707068
104 5.175879 0.762771
105 5.226131 0.766798
106 5.276382 0.651922
107 5.326633 0.862150
108 5.376884 0.690395
109 5.427136 0.900833
110 5.477387 0.841254
111 5.527638 0.802273
112 5.577889 0.657372
113 5.628141 0.802906
114 5.678392 0.875902
115 5.728643 0.768881
116 5.778894 0.943571
117 5.829146 0.842020
118 5.879397 0.683922
119 5.929648 0.769027
120 5.979899 0.829043
121 6.030151 0.850635
122 6.080402 0.735317
123 6.130653 0.829103
124 6.180905 0.963406
125 6.231156 0.760227
126 6.281407 0.520974
127 6.331658 0.958894
128 6.381910 1.063731
129 6.432161 0.872862
130 6.482412 0.740556
131 6.532663 0.828299
132 6.582915 0.992935
133 6.633166 0.880735
134 6.683417 1.027257
135 6.733668 0.900711
136 6.783920 0.945357
137 6.834171 1.046606
138 6.884422 1.073215
139 6.934673 0.907711
140 6.984925 0.768897
141 7.035176 0.906736
142 7.085427 0.804946
143 7.135678 0.912525
144 7.185930 0.942359
145 7.236181 0.852593
146 7.286432 0.800255
147 7.336683 0.900967
148 7.386935 0.925524
149 7.437186 0.803842
150 7.487437 0.694194
151 7.537688 0.886656
152 7.587940 0.985967
153 7.638191 0.985093
154 7.688442 0.926185
155 7.738693 0.844058
156 7.788945 0.834538
157 7.839196 0.844033
158 7.889447 0.872096
159 7.939698 0.775649
160 7.989950 0.806907
161 8.040201 0.809760
162 8.090452 0.810877
163 8.140704 0.837105
164 8.190955 0.581058
165 8.241206 0.917492
166 8.291457 0.810629
167 8.341709 0.770421
168 8.391960 0.766845
169 8.442211 0.736264
170 8.492462 0.676490
171 8.542714 0.756493
172 8.592965 0.670833
173 8.643216 0.885173
174 8.693467 0.638509
175 8.743719 0.778404
176 8.793970 0.791512
177 8.844221 0.695911
178 8.894472 0.848942
179 8.944724 0.956181
180 8.994975 0.839387
181 9.045226 0.754616
182 9.095477 0.811117
183 9.145729 0.865880
184 9.195980 0.922274
185 9.246231 0.689996
186 9.296482 0.828553
187 9.346734 0.813691
188 9.396985 0.906005
189 9.447236 0.817378
190 9.497487 0.835347
191 9.547739 0.787044
192 9.597990 0.802719
193 9.648241 0.758318
194 9.698492 0.804892
195 9.748744 0.777822
196 9.798995 0.760451
197 9.849246 0.786121
198 9.899497 0.816722
199 9.949749 0.865973
200 10.000000 0.725967
