# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.000254
2 0.050251 0.004863
3 0.100503 0.013143
4 0.150754 0.000444
5 0.201005 0.000022
6 0.251256 0.006282
7 0.301508 0.000254
8 0.351759 0.010608
9 0.402010 0.009035
10 0.452261 0.009888
11 0.502513 0.003426
12 0.552764 0.001096
13 0.603015 0.006878
14 0.653266 0.002279
15 0.703518 0.009858
16 0.753769 0.011687
17 0.804020 0.013801
18 0.854271 0.009400
19 0.904523 0.002476
20 0.954774 0.006968
21 1.005025 0.004817
22 1.055276 0.013416
23 1.105528 0.010216
24 1.155779 0.001976
25 1.206030 0.012372
26 1.256281 0.018179
27 1.306533 0.007585
28 1.356784 0.013555
29 1.407035 0.000769
30 1.457286 0.013050
31 1.507538 0.010915
32 1.557789 0.006177
33 1.608040 0.003674
34 1.658291 0.005254
35 1.708543 0.016816
36 1.758794 0.011605
37 1.809045 0.020101
38 1.859296 0.004639
39 1.909548 0.002083
40 1.959799 0.006073
41 2.010050 0.010358
42 2.060302 0.002502
43 2.110553 0.002269
44 2.160804 0.011428
45 2.211055 0.009104
46 2.261307 0.007937
47 2.311558 0.195680
48 2.361809 0.785462
49 2.412060 0.782457
50 2.462312 2.158289
51 2.512563 4.158256
52 2.562814 6.192256
53 2.613065 6.499180
54 2.663317 8.718658
55 2.713568 10.384240
56 2.763819 11.869586
57 2.814070 11.966385
58 2.864322 13.362836
59 2.914573 14.231441
60 2.964824 15.338226
61 3.015075 15.076344
62 3.065327 14.930907
63 3.115578 15.471749
64 3.165829 15.622715
65 3.216080 15.248437
66 3.266332 15.475492
67 3.316583 15.403477
68 3.366834 15.828441
69 3.417085 15.685667
70 3.467337 15.535031
71 3.517588 15.643758
72 3.567839 15.608022
73 3.618090 16.008358
74 3.668342 15.639547
75 3.718593 15.545954
76 3.768844 15.638303
77 3.819095 15.653168
78 3.869347 15.287709
79 3.919598 15.302288
80 3.969849 14.987114
81 4.020101 14.662939
82 4.070352 14.429832
83 4.120603 14.020041
84 4.170854 14.369683
85 4.221106 13.617156
86 4.271357 13.704103
87 4.321608 13.221585
88 4.371859 13.284896
89 4.422111 13.048143
90 4.472362 12.466599
91 4.522613 12.034681
92 4.572864 11.796075
93 4.623116 11.559657
94 4.673367 11.046299
95 4.723618 10.457091
96 4.773869 9.544065
97 4.824121 9.634842
98 4.874372 8.934252
99 4.924623 7.995739
100 4.974874 7.269825
101 5.025126 7.422407
102 5.075377 6.863501
103 5.125628 6.138597
104 5.175879 5.000927
105 5.226131 5.141754
106 5.276382 4.420520
107 5.326633 3.583815
108 5.376884 2.783599
109 5.427136 2.718239
110 5.477387 2.407536
111 5.527638 1.592830
112 5.577889 1.345893
113 5.628141 1.030288
114 5.678392 0.716929
115 5.728643 0.567838
116 5.778894 0.280916
117 5.829146 0.136444
118 5.879397 0.257947
119 5.929648 0.161688
120 5.979899 0.091987
121 6.030151 0.163620
122 6.080402 0.122587
123 6.130653 0.191004
124 6.180905 0.128745
125 6.231156 0.135687
126 6.281407 0.190221
127 6.331658 0.150862
128 6.381910 0.166210
129 6.432161 0.164256
130 6.482412 0.166383
131 6.532663 0.167337
132 6.582915 0.266799
133 6.633166 0.205362
134 6.683417 0.114874
135 6.733668 0.195305
136 6.783920 0.242817
137 6.834171 0.128805
138 6.884422 0.140874
139 6.934673 0.084380
140 6.984925 0.304848
141 7.035176 0.136077
142 7.085427 0.148686
143 7.135678 0.266794
144 7.185930 0.177569
145 7.236181 0.173478
146 7.286432 0.139811
147 7.336683 0.218593
148 7.386935 0.241450
149 7.437186 0.082423
150 7.487437 0.150104
151 7.537688 0.131018
152 7.587940 0.066530
153 7.638191 0.176431
154 7.688442 0.183288
155 7.738693 0.294118
156 7.788945 0.164804
157 7.839196 0.149131
158 7.889447 0.194686
159 7.939698 0.152769
160 7.989950 0.256251
161 8.040201 0.138301
162 8.090452 0.213828
163 8.140704 0.210327
164 8.190955 0.270903
165 8.241206 0.231189
166 8.291457 0.238178
167 8.341709 0.128785
168 8.391960 0.144737
169 8.442211 0.190941
170 8.492462 0.172101
171 8.542714 0.156033
172 8.592965 0.210217
173 8.643216 0.161651
174 8.693467 0.089559
175 8.743719 0.222037
176 8.793970 0.218298
177 8.844221 0.303732
178 8.894472 0.208823
179 8.944724 0.260273
180 8.994975 0.208465
181 9.045226 0.234816
182 9.095477 0.499176
183 9.145729 0.453735
184 9.195980 0.420390
185 9.246231 0.262371
186 9.296482 0.588677
187 9.346734 0.301021
188 9.396985 0.436764
189 9.447236 0.383234
190 9.497487 0.302383
191 9.547739 0.222287
192 9.597990 0.244480
193 9.648241 0.223176
194 9.698492 0.276976
195 9.748744 0.311322
196 9.798995 0.273414
197 9.849246 0.351019
198 9.899497 0.326271
199 9.949749 0.306629
200 10.000000 0.454261
