# TimeStep Temp Press PotEng KinEng Volume Density
0 297.70 -46.84 -21071.66 3350.00 54000.00 1.0445
100 298.54 -161.64 -21018.66 3350.00 54000.00 1.0455
200 298.89 -194.85 -21002.88 3350.00 54000.00 1.0455
300 299.10 -213.05 -20992.19 3350.00 54000.00 1.0454
400 299.24 -222.12 -20984.20 3350.00 54000.00 1.0454
500 299.33 -226.20 -20978.20 3350.00 54000.00 1.0454
600 299.40 -227.61 -20973.69 3350.00 54000.00 1.0455
700 299.45 -227.62 -20970.24 3350.00 54000.00 1.0455
800 299.49 -226.93 -20967.56 3350.00 54000.00 1.0456
900 299.53 -225.95 -20965.46 3350.00 54000.00 1.0456
1000 299.55 -224.87 -20963.78 3350.00 54000.00 1.0456
1100 299.57 -223.83 -20962.43 3350.00 54000.00 1.0457
1200 299.59 -222.86 -20961.34 3350.00 54000.00 1.0457
1300 299.60 -222.01 -20960.46 3350.00 54000.00 1.0457
1400 299.61 -221.26 -20959.74 3350.00 54000.00 1.0457
1500 299.62 -220.61 -20959.16 3350.00 54000.00 1.0457
1600 299.63 -220.07 -20958.69 3350.00 54000.00 1.0457
1700 299.63 -219.63 -20958.32 3350.00 54000.00 1.0457
1800 299.64 -219.25 -20958.01 3350.00 54000.00 1.0457
1900 299.64 -218.94 -20957.76 3350.00 54000.00 1.0457
2000 299.64 -218.69 -20957.55 3350.00 54000.00 1.0457
2100 299.64 -218.49 -20957.39 3350.00 54000.00 1.0457
2200 299.65 -218.31 -20957.26 3350.00 54000.00 1.0457
2300 299.65 -218.18 -20957.15 3350.00 54000.00 1.0457
2400 299.65 -218.06 -20957.07 3350.00 54000.00 1.0457
2500 299.65 -217.97 -20957.00 3350.00 54000.00 1.0457
2600 299.65 -217.90 -20956.94 3350.00 54000.00 1.0457
2700 299.65 -217.84 -20956.90 3350.00 54000.00 1.0457
2800 299.65 -217.80 -20956.86 3350.00 54000.00 1.0457
2900 299.65 -217.76 -20956.83 3350.00 54000.00 1.0457
3000 299.65 -217.72 -20956.81 3350.00 54000.00 1.0457
3100 299.65 -217.70 -20956.79 3350.00 54000.00 1.0457
