# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.012372
2 0.050251 0.021208
3 0.100503 0.008067
4 0.150754 0.006031
5 0.201005 0.001864
6 0.251256 0.014716
7 0.301508 0.012326
8 0.351759 0.005266
9 0.402010 0.016513
10 0.452261 0.010464
11 0.502513 0.020757
12 0.552764 0.012083
13 0.603015 0.015530
14 0.653266 0.013747
15 0.703518 0.014261
16 0.753769 0.031371
17 0.804020 0.019856
18 0.854271 0.010334
19 0.904523 0.003241
20 0.954774 0.001784
21 1.005025 0.029963
22 1.055276 0.010693
23 1.105528 0.015694
24 1.155779 0.028005
25 1.206030 0.016477
26 1.256281 0.017345
27 1.306533 0.001473
28 1.356784 0.005045
29 1.407035 0.006309
30 1.457286 0.014029
31 1.507538 0.005971
32 1.557789 0.003580
33 1.608040 0.030107
34 1.658291 0.005399
35 1.708543 0.006397
36 1.758794 0.018229
37 1.809045 0.024548
38 1.859296 0.002967
39 1.909548 0.012171
40 1.959799 0.011590
41 2.010050 0.015047
42 2.060302 0.005063
43 2.110553 0.007781
44 2.160804 0.011077
45 2.211055 0.008237
46 2.261307 0.009256
47 2.311558 0.188754
48 2.361809 0.797464
49 2.412060 0.761333
50 2.462312 1.901563
51 2.512563 3.780608
52 2.562814 5.604272
53 2.613065 5.849040
54 2.663317 8.036483
55 2.713568 9.388305
56 2.763819 11.010240
57 2.814070 11.189627
58 2.864322 12.439256
59 2.914573 13.006507
60 2.964824 14.038262
61 3.015075 13.875681
62 3.065327 13.617114
63 3.115578 14.472025
64 3.165829 14.329943
65 3.216080 14.118757
66 3.266332 14.324265
67 3.316583 14.293191
68 3.366834 14.347805
69 3.417085 14.317658
70 3.467337 14.266043
71 3.517588 14.410628
72 3.567839 14.451409
73 3.618090 14.461702
74 3.668342 14.389182
75 3.718593 14.221788
76 3.768844 14.381637
77 3.819095 14.531900
78 3.869347 14.105070
79 3.919598 14.102572
80 3.969849 13.843654
81 4.020101 13.573092
82 4.070352 13.212905
83 4.120603 12.929120
84 4.170854 13.240929
85 4.221106 12.913292
86 4.271357 12.368338
87 4.321608 12.303521
88 4.371859 11.568978
89 4.422111 11.864852
90 4.472362 11.371215
91 4.522613 11.247315
92 4.572864 10.730720
93 4.623116 10.624098
94 4.673367 10.090975
95 4.723618 9.341839
96 4.773869 8.774692
97 4.824121 8.816329
98 4.874372 8.258954
99 4.924623 7.387642
100 4.974874 6.706393
101 5.025126 6.652235
102 5.075377 6.219427
103 5.125628 5.563327
104 5.175879 4.777303
105 5.226131 4.789418
106 5.276382 4.008161
107 5.326633 3.324730
108 5.376884 2.660182
109 5.427136 2.655472
110 5.477387 2.186373
111 5.527638 1.630973
112 5.577889 1.261786
113 5.628141 1.281781
114 5.678392 0.864224
115 5.728643 0.466341
116 5.778894 0.460658
117 5.829146 0.259342
118 5.879397 0.167838
119 5.929648 0.426630
120 5.979899 0.238439
121 6.030151 0.340736
122 6.080402 0.241785
123 6.130653 0.162743
124 6.180905 0.179000
125 6.231156 0.318768
126 6.281407 0.338028
127 6.331658 0.163701
128 6.381910 0.178417
129 6.432161 0.084569
130 6.482412 0.217673
131 6.532663 0.166495
132 6.582915 0.187171
133 6.633166 0.255540
134 6.683417 0.350555
135 6.733668 0.146260
136 6.783920 0.320043
137 6.834171 0.095604
138 6.884422 0.172238
139 6.934673 0.227727
140 6.984925 0.322043
141 7.035176 0.268395
142 7.085427 0.248907
143 7.135678 0.200618
144 7.185930 0.260404
145 7.236181 0.304079
146 7.286432 0.294450
147 7.336683 0.215803
148 7.386935 0.250162
149 7.437186 0.328642
150 7.487437 0.380971
151 7.537688 0.230888
152 7.587940 0.139296
153 7.638191 0.126772
154 7.688442 0.223487
155 7.738693 0.207524
156 7.788945 0.216050
157 7.839196 0.131305
158 7.889447 0.320870
159 7.939698 0.337564
160 7.989950 0.133599
161 8.040201 0.234158
162 8.090452 0.247945
163 8.140704 0.344786
164 8.190955 0.316370
165 8.241206 0.242336
166 8.291457 0.255912
167 8.341709 0.201137
168 8.391960 0.199683
169 8.442211 0.121010
170 8.492462 0.307030
171 8.542714 0.214478
172 8.592965 0.259510
173 8.643216 0.339044
174 8.693467 0.478386
175 8.743719 0.368937
176 8.793970 0.384393
177 8.844221 0.380642
178 8.894472 0.133546
179 8.944724 0.317509
180 8.994975 0.271006
181 9.045226 0.325605
182 9.095477 0.534479
183 9.145729 0.431442
184 9.195980 0.514023
185 9.246231 0.394634
186 9.296482 0.423896
187 9.346734 0.349196
188 9.396985 0.604952
189 9.447236 0.270850
190 9.497487 0.324046
191 9.547739 0.358593
192 9.597990 0.321838
193 9.648241 0.404815
194 9.698492 0.287809
195 9.748744 0.365114
196 9.798995 0.236439
197 9.849246 0.413454
198 9.899497 0.309288
199 9.949749 0.439158
200 10.000000 0.413268
