# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 299.943939 -15.330688 -20331.328125 3355.556641 54660.746094 1.043679
600200 299.266815 158.191208 -20329.113281 3347.981201 54343.589844 1.049770
600300 299.126770 153.306305 -20368.259766 3346.414795 54341.230469 1.049816
600400 299.064331 146.189484 -20391.595703 3345.716309 54367.105469 1.049316
600500 299.021545 139.104736 -20406.781250 3345.237305 54404.027344 1.048604
600600 298.986176 133.116470 -20416.482422 3344.841797 54440.496094 1.047902
600700 298.954407 128.347321 -20422.451172 3344.486328 54472.726562 1.047282
600800 298.925232 124.645363 -20425.929688 3344.159912 54500.023438 1.046757
600900 298.898407 121.784416 -20427.816406 3343.859863 54522.839844 1.046319
601000 298.874054 119.561897 -20428.712891 3343.587402 54541.878906 1.045954
601100 298.852081 117.811249 -20429.027344 3343.341553 54557.847656 1.045648
601200 298.832489 116.410576 -20429.007812 3343.122314 54571.304688 1.045390
601300 298.815186 115.275818 -20428.814453 3342.928711 54582.687500 1.045172
601400 298.800018 114.334267 -20428.537109 3342.759277 54592.390625 1.044986
601500 298.786835 113.552673 -20428.230469 3342.611816 54600.652344 1.044828
601600 298.775391 112.893829 -20427.917969 3342.483643 54607.718750 1.044693
601700 298.765594 112.332947 -20427.630859 3342.374268 54613.750000 1.044577
601800 298.757202 111.857208 -20427.365234 3342.280029 54618.910156 1.044479
601900 298.749969 111.448387 -20427.121094 3342.199219 54623.332031 1.044394
602000 298.743774 111.097977 -20426.906250 3342.129883 54627.125000 1.044322
602100 298.738434 110.793976 -20426.714844 3342.070068 54630.386719 1.044259
602200 298.733917 110.533249 -20426.546875 3342.019531 54633.167969 1.044206
602300 298.729980 110.301582 -20426.398438 3341.975586 54635.597656 1.044160
602400 298.726593 110.103149 -20426.267578 3341.937500 54637.695312 1.044120
602500 298.723724 109.925079 -20426.156250 3341.905518 54639.500000 1.044085
602600 298.721191 109.767387 -20426.060547 3341.877197 54641.101562 1.044055
602700 298.718964 109.627235 -20425.974609 3341.852295 54642.484375 1.044028
602800 298.717041 109.500977 -20425.900391 3341.831055 54643.714844 1.044005
602900 298.715363 109.382965 -20425.839844 3341.812012 54644.804688 1.043984
603000 298.713898 109.281792 -20425.781250 3341.795654 54645.734375 1.043966
603100 298.712585 109.192108 -20425.734375 3341.781006 54646.558594 1.043950
603200 298.711426 109.108498 -20425.689453 3341.768311 54647.296875 1.043936
603300 298.710327 109.029549 -20425.650391 3341.755615 54647.992188 1.043923
603400 298.709412 108.957375 -20425.619141 3341.745361 54648.605469 1.043911
603500 298.708588 108.896057 -20425.582031 3341.736084 54649.132812 1.043901
603600 298.707794 108.840347 -20425.550781 3341.727539 54649.621094 1.043892
603700 298.707092 108.779694 -20425.523438 3341.719727 54650.085938 1.043883
603800 298.706482 108.733307 -20425.498047 3341.712646 54650.472656 1.043875
603900 298.705902 108.682976 -20425.476562 3341.706543 54650.863281 1.043868
604000 298.705383 108.635239 -20425.457031 3341.700439 54651.218750 1.043861
604100 298.704895 108.593704 -20425.439453 3341.694824 54651.531250 1.043855
604200 298.704468 108.555649 -20425.423828 3341.690186 54651.832031 1.043850
604300 298.704071 108.518364 -20425.410156 3341.686035 54652.105469 1.043844
604400 298.703705 108.481285 -20425.394531 3341.681641 54652.355469 1.043840
604500 298.703369 108.450241 -20425.384766 3341.677979 54652.578125 1.043835
604600 298.703064 108.421326 -20425.371094 3341.674316 54652.804688 1.043831
604700 298.702789 108.395027 -20425.359375 3341.671387 54652.992188 1.043827
604800 298.702545 108.365990 -20425.345703 3341.668701 54653.175781 1.043824
604900 298.702301 108.343002 -20425.335938 3341.666260 54653.343750 1.043821
605000 298.702087 108.316902 -20425.330078 3341.663574 54653.511719 1.043818
605100 298.701874 108.296738 -20425.320312 3341.661133 54653.660156 1.043815
605200 298.701660 108.275703 -20425.316406 3341.658936 54653.812500 1.043812
605300 298.701538 108.257355 -20425.310547 3341.657471 54653.914062 1.043810
605400 298.701355 108.235703 -20425.302734 3341.655518 54654.039062 1.043807
605500 298.701233 108.218170 -20425.296875 3341.653809 54654.160156 1.043805
605600 298.701080 108.207497 -20425.291016 3341.652344 54654.261719 1.043803
605700 298.700989 108.196838 -20425.283203 3341.651367 54654.351562 1.043801
605800 298.700867 108.177879 -20425.279297 3341.649902 54654.460938 1.043799
605900 298.700714 108.162514 -20425.277344 3341.648193 54654.562500 1.043797
606000 298.700623 108.150093 -20425.277344 3341.647217 54654.652344 1.043796
606100 298.700562 108.136902 -20425.275391 3341.646729 54654.738281 1.043794
606200 298.700470 108.127289 -20425.273438 3341.645752 54654.824219 1.043792
606300 298.700439 108.116356 -20425.277344 3341.645020 54654.890625 1.043791
606400 298.700378 108.104538 -20425.273438 3341.644287 54654.960938 1.043790
606500 298.700317 108.093445 -20425.271484 3341.643799 54655.023438 1.043789
606600 298.700256 108.087166 -20425.269531 3341.643066 54655.082031 1.043787
606700 298.700226 108.080528 -20425.269531 3341.642578 54655.136719 1.043786
606800 298.700165 108.073189 -20425.263672 3341.642090 54655.199219 1.043785
606900 298.700104 108.063980 -20425.263672 3341.641357 54655.269531 1.043784
607000 298.700073 108.058487 -20425.269531 3341.641113 54655.316406 1.043783
607100 298.700043 108.052132 -20425.267578 3341.640625 54655.355469 1.043782
607200 298.700012 108.046211 -20425.271484 3341.640381 54655.402344 1.043781
607300 298.700012 108.037674 -20425.271484 3341.640381 54655.445312 1.043781
607400 298.700012 108.028984 -20425.273438 3341.640381 54655.496094 1.043780
607500 298.699951 108.023285 -20425.271484 3341.639648 54655.531250 1.043779
607600 298.699921 108.017265 -20425.269531 3341.639404 54655.574219 1.043778
607700 298.699921 108.010117 -20425.271484 3341.639404 54655.621094 1.043777
607800 298.699860 108.005821 -20425.275391 3341.638672 54655.667969 1.043776
607900 298.699890 108.000275 -20425.279297 3341.639160 54655.691406 1.043776
608000 298.699890 107.998062 -20425.281250 3341.639160 54655.722656 1.043775
608100 298.699860 107.995682 -20425.279297 3341.638672 54655.750000 1.043775
608200 298.699829 107.988647 -20425.281250 3341.638428 54655.781250 1.043774
608300 298.699860 107.986755 -20425.279297 3341.638672 54655.800781 1.043774
608400 298.699799 107.981873 -20425.277344 3341.638184 54655.847656 1.043773
608500 298.699799 107.980141 -20425.277344 3341.638184 54655.875000 1.043772
608600 298.699799 107.975975 -20425.279297 3341.638184 54655.898438 1.043772
608700 298.699829 107.972839 -20425.285156 3341.638428 54655.910156 1.043772
608800 298.699829 107.967690 -20425.287109 3341.638428 54655.941406 1.043771
608900 298.699829 107.963318 -20425.289062 3341.638428 54655.972656 1.043770
609000 298.699799 107.958649 -20425.292969 3341.638184 54656.000000 1.043770
609100 298.699860 107.956245 -20425.296875 3341.638672 54656.019531 1.043770
609200 298.699829 107.953217 -20425.296875 3341.638428 54656.054688 1.043769
609300 298.699799 107.949951 -20425.296875 3341.638184 54656.078125 1.043769
609400 298.699799 107.947548 -20425.298828 3341.638184 54656.093750 1.043768
609500 298.699860 107.946152 -20425.304688 3341.638672 54656.109375 1.043768
609600 298.699890 107.945755 -20425.304688 3341.639160 54656.101562 1.043768
609700 298.699890 107.945168 -20425.302734 3341.639160 54656.101562 1.043768
609800 298.699921 107.943359 -20425.300781 3341.639404 54656.117188 1.043768
609900 298.699921 107.943382 -20425.300781 3341.639404 54656.125000 1.043768
610000 298.699921 107.942139 -20425.300781 3341.639404 54656.140625 1.043767
610100 298.699921 107.941116 -20425.300781 3341.639404 54656.144531 1.043767
610200 298.699951 107.939667 -20425.302734 3341.639648 54656.148438 1.043767
610300 298.699951 107.932663 -20425.302734 3341.639648 54656.179688 1.043766
610400 298.699951 107.929619 -20425.304688 3341.639648 54656.207031 1.043766
610500 298.699982 107.927925 -20425.308594 3341.640137 54656.210938 1.043766
610600 298.700012 107.925797 -20425.312500 3341.640381 54656.226562 1.043766
610700 298.700012 107.923332 -20425.322266 3341.640381 54656.230469 1.043766
