# TimeStep Temp Press PotEng KinEng Volume Density
0 297.79 -70.33 -21092.90 3350.00 54000.00 1.0444
100 298.66 -137.96 -21028.15 3350.00 54000.00 1.0468
200 299.12 -137.91 -21005.84 3350.00 54000.00 1.0473
300 299.44 -129.39 -20985.32 3350.00 54000.00 1.0477
400 299.65 -117.77 -20966.61 3350.00 54000.00 1.0479
500 299.79 -106.03 -20950.47 3350.00 54000.00 1.0479
600 299.89 -95.53 -20937.05 3350.00 54000.00 1.0479
700 299.95 -86.69 -20926.19 3350.00 54000.00 1.0478
800 300.00 -79.51 -20917.58 3350.00 54000.00 1.0478
900 300.02 -73.82 -20910.88 3350.00 54000.00 1.0477
1000 300.04 -69.36 -20905.72 3350.00 54000.00 1.0477
1100 300.06 -65.91 -20901.79 3350.00 54000.00 1.0476
1200 300.07 -63.25 -20898.83 3350.00 54000.00 1.0476
1300 300.07 -61.22 -20896.62 3350.00 54000.00 1.0475
1400 300.08 -59.67 -20894.97 3350.00 54000.00 1.0475
1500 300.08 -58.49 -20893.75 3350.00 54000.00 1.0475
1600 300.08 -57.60 -20892.86 3350.00 54000.00 1.0475
1700 300.08 -56.93 -20892.20 3350.00 54000.00 1.0474
1800 300.08 -56.41 -20891.71 3350.00 54000.00 1.0474
1900 300.09 -56.02 -20891.36 3350.00 54000.00 1.0474
2000 300.09 -55.72 -20891.11 3350.00 54000.00 1.0474
2100 300.09 -55.50 -20890.92 3350.00 54000.00 1.0474
2200 300.09 -55.34 -20890.79 3350.00 54000.00 1.0474
2300 300.09 -55.21 -20890.69 3350.00 54000.00 1.0474
2400 300.09 -55.11 -20890.63 3350.00 54000.00 1.0474
2500 300.09 -55.04 -20890.58 3350.00 54000.00 1.0474
2600 300.09 -54.99 -20890.55 3350.00 54000.00 1.0474
2700 300.09 -54.95 -20890.53 3350.00 54000.00 1.0474
2800 300.09 -54.92 -20890.52 3350.00 54000.00 1.0474
2900 300.09 -54.90 -20890.52 3350.00 54000.00 1.0474
3000 300.09 -54.89 -20890.51 3350.00 54000.00 1.0474
3100 300.09 -54.87 -20890.51 3350.00 54000.00 1.0474
3200 300.09 -54.86 -20890.52 3350.00 54000.00 1.0474
3300 300.09 -54.86 -20890.52 3350.00 54000.00 1.0474
3400 300.09 -54.86 -20890.52 3350.00 54000.00 1.0474
3500 300.09 -54.86 -20890.53 3350.00 54000.00 1.0474
3600 300.09 -54.86 -20890.54 3350.00 54000.00 1.0474
3700 300.09 -54.86 -20890.54 3350.00 54000.00 1.0474
3800 300.09 -54.86 -20890.55 3350.00 54000.00 1.0474
3900 300.09 -54.86 -20890.55 3350.00 54000.00 1.0474
4000 300.09 -54.86 -20890.56 3350.00 54000.00 1.0474
4100 300.09 -54.86 -20890.56 3350.00 54000.00 1.0474
4200 300.09 -54.86 -20890.57 3350.00 54000.00 1.0474
4300 300.09 -54.87 -20890.58 3350.00 54000.00 1.0474
4400 300.09 -54.87 -20890.58 3350.00 54000.00 1.0474
4500 300.09 -54.87 -20890.58 3350.00 54000.00 1.0474
4600 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
4700 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
4800 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
4900 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5000 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5100 300.09 -54.87 -20890.58 3350.00 54000.00 1.0474
5200 300.09 -54.87 -20890.58 3350.00 54000.00 1.0474
5300 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5400 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5500 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5600 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5700 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5800 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
5900 300.09 -54.87 -20890.59 3350.00 54000.00 1.0474
