# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.015852
2 0.050251 0.020669
3 0.100503 0.020554
4 0.150754 0.005872
5 0.201005 0.008115
6 0.251256 0.018867
7 0.301508 0.030748
8 0.351759 0.000973
9 0.402010 0.042588
10 0.452261 0.014504
11 0.502513 0.017660
12 0.552764 0.001765
13 0.603015 0.009760
14 0.653266 0.006700
15 0.703518 0.015636
16 0.753769 0.043606
17 0.804020 0.009968
18 0.854271 0.004393
19 0.904523 0.022726
20 0.954774 0.019741
21 1.005025 0.016438
22 1.055276 0.020362
23 1.105528 0.017872
24 1.155779 0.012700
25 1.206030 0.012920
26 1.256281 0.001694
27 1.306533 0.026915
28 1.356784 0.020582
29 1.407035 0.003749
30 1.457286 0.024545
31 1.507538 0.005071
32 1.557789 0.016312
33 1.608040 0.006552
34 1.658291 0.007900
35 1.708543 0.015296
36 1.758794 0.014835
37 1.809045 0.015513
38 1.859296 0.013230
39 1.909548 0.016783
40 1.959799 0.007352
41 2.010050 0.014542
42 2.060302 0.040449
43 2.110553 0.395686
44 2.160804 1.807587
45 2.211055 1.931539
46 2.261307 2.995808
47 2.311558 2.599233
48 2.361809 1.973088
49 2.412060 1.939986
50 2.462312 1.373247
51 2.512563 0.852412
52 2.562814 0.660712
53 2.613065 0.746159
54 2.663317 0.562116
55 2.713568 0.634438
56 2.763819 0.497421
57 2.814070 0.634101
58 2.864322 0.607627
59 2.914573 0.667337
60 2.964824 0.655152
61 3.015075 0.613244
62 3.065327 0.671964
63 3.115578 0.676598
64 3.165829 0.823017
65 3.216080 0.792034
66 3.266332 0.806973
67 3.316583 0.732928
68 3.366834 0.919939
69 3.417085 1.018895
70 3.467337 0.876529
71 3.517588 0.927840
72 3.567839 0.842046
73 3.618090 0.886968
74 3.668342 0.985474
75 3.718593 0.961651
76 3.768844 0.865897
77 3.819095 0.762706
78 3.869347 0.928951
79 3.919598 0.927741
80 3.969849 0.685898
81 4.020101 0.901282
82 4.070352 0.787509
83 4.120603 0.839930
84 4.170854 0.713338
85 4.221106 0.713500
86 4.271357 0.758990
87 4.321608 0.876807
88 4.371859 0.726984
89 4.422111 0.737046
90 4.472362 0.620755
91 4.522613 0.765185
92 4.572864 0.852721
93 4.623116 0.600447
94 4.673367 0.608927
95 4.723618 0.787045
96 4.773869 0.785559
97 4.824121 0.770708
98 4.874372 0.772799
99 4.924623 0.732749
100 4.974874 0.880489
101 5.025126 0.768435
102 5.075377 0.771517
103 5.125628 0.624185
104 5.175879 0.888499
105 5.226131 0.725490
106 5.276382 0.759310
107 5.326633 0.828695
108 5.376884 0.782610
109 5.427136 0.849416
110 5.477387 0.746339
111 5.527638 0.796801
112 5.577889 0.735640
113 5.628141 0.892009
114 5.678392 0.911465
115 5.728643 0.623364
116 5.778894 0.946251
117 5.829146 0.773969
118 5.879397 0.789540
119 5.929648 0.926893
120 5.979899 0.827800
121 6.030151 0.758805
122 6.080402 0.847396
123 6.130653 0.810697
124 6.180905 0.775291
125 6.231156 0.838520
126 6.281407 0.812621
127 6.331658 0.838855
128 6.381910 0.856393
129 6.432161 0.973470
130 6.482412 0.506797
131 6.532663 0.781549
132 6.582915 0.731623
133 6.633166 0.769221
134 6.683417 0.804441
135 6.733668 0.890737
136 6.783920 0.914956
137 6.834171 0.765805
138 6.884422 0.804305
139 6.934673 0.902643
140 6.984925 0.806733
141 7.035176 0.811135
142 7.085427 0.975344
143 7.135678 0.778674
144 7.185930 0.751162
145 7.236181 0.870673
146 7.286432 0.778501
147 7.336683 0.928018
148 7.386935 0.644488
149 7.437186 0.700087
150 7.487437 0.907501
151 7.537688 0.721649
152 7.587940 0.902826
153 7.638191 0.743936
154 7.688442 0.907359
155 7.738693 0.832862
156 7.788945 0.701724
157 7.839196 0.826869
158 7.889447 0.737207
159 7.939698 0.679751
160 7.989950 0.755598
161 8.040201 0.675935
162 8.090452 0.735125
163 8.140704 0.747517
164 8.190955 0.794158
165 8.241206 0.805457
166 8.291457 0.783415
167 8.341709 0.899706
168 8.391960 0.751653
169 8.442211 0.730578
170 8.492462 0.935155
171 8.542714 0.716692
172 8.592965 0.647756
173 8.643216 0.876227
174 8.693467 1.007179
175 8.743719 0.757276
176 8.793970 0.687152
177 8.844221 0.958370
178 8.894472 0.690485
179 8.944724 0.784875
180 8.994975 0.737030
181 9.045226 0.854824
182 9.095477 0.639721
183 9.145729 0.747837
184 9.195980 0.777714
185 9.246231 0.697176
186 9.296482 0.702590
187 9.346734 0.731791
188 9.396985 0.755655
189 9.447236 0.806471
190 9.497487 0.736452
191 9.547739 0.914252
192 9.597990 0.847137
193 9.648241 0.805877
194 9.698492 0.805669
195 9.748744 0.791169
196 9.798995 0.907187
197 9.849246 0.664596
198 9.899497 0.700135
199 9.949749 0.826437
200 10.000000 0.944141
