# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 299.420166 -35.374428 -20333.929688 3349.697021 55413.683594 1.029498
600200 297.761169 -24.664574 -20293.515625 3331.137207 55422.972656 1.029326
600300 297.281006 -39.948761 -20291.671875 3325.765625 55505.656250 1.027792
600400 297.025452 -48.806870 -20285.384766 3322.906494 55571.425781 1.026576
600500 296.882324 -53.712120 -20279.994141 3321.305420 55617.507812 1.025725
600600 296.797760 -56.486198 -20275.806641 3320.359375 55649.523438 1.025135
600700 296.745178 -58.080101 -20272.609375 3319.771240 55671.941406 1.024722
600800 296.710815 -59.010139 -20270.150391 3319.386719 55687.902344 1.024429
600900 296.687286 -59.556519 -20268.224609 3319.123535 55699.437500 1.024217
601000 296.670532 -59.872292 -20266.705078 3318.936035 55707.960938 1.024060
601100 296.657990 -60.049622 -20265.468750 3318.795654 55714.394531 1.023942
601200 296.648346 -60.139961 -20264.460938 3318.687988 55719.312500 1.023851
601300 296.640625 -60.176598 -20263.621094 3318.601562 55723.160156 1.023781
601400 296.634338 -60.177971 -20262.912109 3318.531006 55726.214844 1.023725
601500 296.629028 -60.163368 -20262.312500 3318.471680 55728.683594 1.023679
601600 296.624512 -60.135017 -20261.787109 3318.421143 55730.722656 1.023642
601700 296.620667 -60.097000 -20261.335938 3318.378174 55732.406250 1.023611
601800 296.617249 -60.058090 -20260.939453 3318.339844 55733.843750 1.023584
601900 296.614227 -60.019249 -20260.593750 3318.306152 55735.074219 1.023562
602000 296.611603 -59.978394 -20260.287109 3318.276855 55736.132812 1.023542
602100 296.609222 -59.942993 -20260.013672 3318.250000 55737.074219 1.023525
602200 296.607117 -59.904274 -20259.773438 3318.226562 55737.871094 1.023510
602300 296.605225 -59.864464 -20259.552734 3318.205566 55738.597656 1.023497
602400 296.603485 -59.831909 -20259.359375 3318.186035 55739.246094 1.023485
602500 296.601990 -59.797218 -20259.187500 3318.169189 55739.820312 1.023475
602600 296.600616 -59.769516 -20259.039062 3318.154053 55740.355469 1.023465
602700 296.599426 -59.739449 -20258.900391 3318.140381 55740.828125 1.023456
602800 296.598236 -59.715965 -20258.775391 3318.127197 55741.269531 1.023448
602900 296.597229 -59.688431 -20258.660156 3318.115967 55741.660156 1.023441
603000 296.596375 -59.665672 -20258.568359 3318.106445 55742.027344 1.023434
603100 296.595520 -59.642448 -20258.474609 3318.096680 55742.359375 1.023428
603200 296.594788 -59.621284 -20258.390625 3318.088623 55742.679688 1.023422
603300 296.594086 -59.600395 -20258.316406 3318.081055 55742.964844 1.023417
603400 296.593475 -59.582314 -20258.251953 3318.073975 55743.218750 1.023412
603500 296.592926 -59.565117 -20258.195312 3318.067627 55743.488281 1.023407
603600 296.592438 -59.547348 -20258.144531 3318.062500 55743.703125 1.023403
603700 296.591980 -59.533005 -20258.095703 3318.057129 55743.933594 1.023399
603800 296.591553 -59.521652 -20258.050781 3318.052490 55744.140625 1.023395
603900 296.591156 -59.509140 -20258.013672 3318.047852 55744.324219 1.023392
604000 296.590851 -59.496109 -20257.982422 3318.044678 55744.484375 1.023389
604100 296.590485 -59.488930 -20257.945312 3318.040771 55744.671875 1.023386
604200 296.590179 -59.477142 -20257.916016 3318.037109 55744.828125 1.023383
604300 296.589935 -59.467896 -20257.890625 3318.034424 55744.980469 1.023380
604400 296.589722 -59.455887 -20257.871094 3318.031982 55745.109375 1.023378
604500 296.589539 -59.447777 -20257.847656 3318.030029 55745.246094 1.023375
604600 296.589325 -59.440819 -20257.824219 3318.027344 55745.367188 1.023373
604700 296.589142 -59.431396 -20257.806641 3318.025391 55745.472656 1.023371
604800 296.588928 -59.423882 -20257.785156 3318.023193 55745.574219 1.023369
604900 296.588776 -59.416779 -20257.775391 3318.021484 55745.679688 1.023367
605000 296.588654 -59.411018 -20257.765625 3318.020264 55745.769531 1.023365
605100 296.588501 -59.406281 -20257.751953 3318.018311 55745.871094 1.023364
605200 296.588409 -59.401047 -20257.744141 3318.017090 55745.941406 1.023362
605300 296.588257 -59.394821 -20257.732422 3318.015625 55746.039062 1.023360
605400 296.588104 -59.390541 -20257.720703 3318.013916 55746.132812 1.023359
605500 296.588013 -59.386742 -20257.714844 3318.012939 55746.203125 1.023357
605600 296.587952 -59.385452 -20257.707031 3318.012207 55746.261719 1.023356
605700 296.587860 -59.381226 -20257.697266 3318.011230 55746.339844 1.023355
605800 296.587799 -59.370987 -20257.695312 3318.010498 55746.386719 1.023354
605900 296.587738 -59.363289 -20257.689453 3318.010010 55746.441406 1.023353
606000 296.587677 -59.361153 -20257.683594 3318.009033 55746.488281 1.023352
606100 296.587616 -59.359856 -20257.687500 3318.008301 55746.542969 1.023351
606200 296.587555 -59.355698 -20257.683594 3318.007568 55746.578125 1.023351
606300 296.587494 -59.351387 -20257.671875 3318.007080 55746.636719 1.023350
606400 296.587463 -59.349457 -20257.669922 3318.006592 55746.671875 1.023349
606500 296.587433 -59.349899 -20257.667969 3318.006348 55746.726562 1.023348
606600 296.587433 -59.348389 -20257.666016 3318.006348 55746.750000 1.023347
606700 296.587372 -59.345634 -20257.662109 3318.005615 55746.796875 1.023347
606800 296.587341 -59.342247 -20257.658203 3318.005371 55746.828125 1.023346
606900 296.587341 -59.336914 -20257.652344 3318.005371 55746.855469 1.023345
607000 296.587250 -59.335640 -20257.648438 3318.004395 55746.890625 1.023345
607100 296.587189 -59.333168 -20257.648438 3318.003662 55746.910156 1.023344
607200 296.587189 -59.330513 -20257.652344 3318.003662 55746.933594 1.023344
607300 296.587128 -59.328560 -20257.650391 3318.002930 55746.960938 1.023344
607400 296.587128 -59.327293 -20257.650391 3318.002930 55746.992188 1.023343
607500 296.587097 -59.327103 -20257.650391 3318.002686 55747.019531 1.023342
607600 296.587097 -59.326393 -20257.648438 3318.002686 55747.046875 1.023342
607700 296.587067 -59.327881 -20257.646484 3318.002441 55747.078125 1.023341
607800 296.587067 -59.330002 -20257.642578 3318.002441 55747.097656 1.023341
607900 296.587067 -59.328018 -20257.638672 3318.002441 55747.117188 1.023341
608000 296.587036 -59.326324 -20257.638672 3318.001953 55747.125000 1.023340
608100 296.587006 -59.326607 -20257.636719 3318.001709 55747.140625 1.023340
608200 296.587006 -59.323181 -20257.634766 3318.001709 55747.160156 1.023340
608300 296.586975 -59.321556 -20257.636719 3318.001465 55747.164062 1.023340
608400 296.586975 -59.321472 -20257.636719 3318.001465 55747.187500 1.023339
608500 296.586945 -59.319160 -20257.634766 3318.000977 55747.195312 1.023339
608600 296.586945 -59.317841 -20257.636719 3318.000977 55747.218750 1.023339
608700 296.586914 -59.316803 -20257.636719 3318.000732 55747.230469 1.023339
608800 296.586914 -59.314468 -20257.630859 3318.000732 55747.246094 1.023338
608900 296.586914 -59.309410 -20257.628906 3318.000732 55747.250000 1.023338
609000 296.586914 -59.306816 -20257.628906 3318.000732 55747.253906 1.023338
609100 296.586884 -59.306168 -20257.626953 3318.000244 55747.273438 1.023338
609200 296.586853 -59.305161 -20257.625000 3318.000000 55747.277344 1.023338
609300 296.586853 -59.304222 -20257.625000 3318.000000 55747.289062 1.023337
609400 296.586853 -59.302414 -20257.625000 3318.000000 55747.304688 1.023337
609500 296.586823 -59.301064 -20257.623047 3317.999756 55747.316406 1.023337
609600 296.586823 -59.300743 -20257.625000 3317.999756 55747.316406 1.023337
609700 296.586823 -59.300835 -20257.626953 3317.999756 55747.332031 1.023337
609800 296.586823 -59.301163 -20257.630859 3317.999756 55747.335938 1.023337
609900 296.586823 -59.299950 -20257.628906 3317.999756 55747.343750 1.023337
610000 296.586823 -59.299622 -20257.630859 3317.999756 55747.347656 1.023336
610100 296.586823 -59.299393 -20257.632812 3317.999756 55747.351562 1.023336
610200 296.586823 -59.299255 -20257.632812 3317.999756 55747.363281 1.023336
610300 296.586792 -59.298409 -20257.632812 3317.999023 55747.363281 1.023336
610400 296.586792 -59.297630 -20257.630859 3317.999023 55747.367188 1.023336
610500 296.586792 -59.298141 -20257.630859 3317.999023 55747.367188 1.023336
610600 296.586761 -59.298111 -20257.628906 3317.998779 55747.375000 1.023336
610700 296.586761 -59.299965 -20257.628906 3317.998779 55747.378906 1.023336
610800 296.586761 -59.300858 -20257.628906 3317.998779 55747.386719 1.023336
610900 296.586731 -59.301361 -20257.628906 3317.998291 55747.402344 1.023335
611000 296.586731 -59.300888 -20257.626953 3317.998291 55747.406250 1.023335
611100 296.586731 -59.299942 -20257.626953 3317.998291 55747.406250 1.023335
611200 296.586731 -59.299698 -20257.626953 3317.998291 55747.410156 1.023335
611300 296.586731 -59.299828 -20257.628906 3317.998291 55747.417969 1.023335
611400 296.586731 -59.299736 -20257.628906 3317.998291 55747.429688 1.023335
611500 296.586731 -59.300079 -20257.630859 3317.998291 55747.433594 1.023335
611600 296.586731 -59.299141 -20257.626953 3317.998291 55747.433594 1.023335
611700 296.586731 -59.299461 -20257.626953 3317.998291 55747.437500 1.023335
611800 296.586731 -59.299438 -20257.626953 3317.998291 55747.437500 1.023335
611900 296.586731 -59.297935 -20257.625000 3317.998291 55747.433594 1.023335
612000 296.586731 -59.298248 -20257.628906 3317.998291 55747.433594 1.023335
612100 296.586731 -59.298752 -20257.630859 3317.998291 55747.433594 1.023335
612200 296.586731 -59.299095 -20257.632812 3317.998291 55747.433594 1.023335
612300 296.586761 -59.299164 -20257.632812 3317.998779 55747.437500 1.023335
612400 296.586731 -59.299065 -20257.632812 3317.998291 55747.437500 1.023335
612500 296.586761 -59.298225 -20257.632812 3317.998779 55747.437500 1.023335
612600 296.586761 -59.298180 -20257.632812 3317.998779 55747.437500 1.023335
612700 296.586731 -59.297867 -20257.632812 3317.998291 55747.445312 1.023335
612800 296.586761 -59.297905 -20257.632812 3317.998779 55747.445312 1.023335
612900 296.586761 -59.297775 -20257.632812 3317.998779 55747.445312 1.023335
613000 296.586761 -59.297592 -20257.632812 3317.998779 55747.445312 1.023335
613100 296.586761 -59.297249 -20257.632812 3317.998779 55747.449219 1.023335
613200 296.586761 -59.296852 -20257.632812 3317.998779 55747.445312 1.023335
613300 296.586761 -59.296371 -20257.630859 3317.998779 55747.445312 1.023335
613400 296.586761 -59.295647 -20257.630859 3317.998779 55747.445312 1.023335
613500 296.586761 -59.296135 -20257.630859 3317.998779 55747.445312 1.023335
613600 296.586792 -59.296234 -20257.630859 3317.999023 55747.445312 1.023335
613700 296.586792 -59.296501 -20257.630859 3317.999023 55747.445312 1.023335
613800 296.586792 -59.297592 -20257.630859 3317.999023 55747.445312 1.023335
613900 296.586823 -59.297981 -20257.630859 3317.999756 55747.445312 1.023335
614000 296.586823 -59.298111 -20257.630859 3317.999756 55747.445312 1.023335
614100 296.586823 -59.298141 -20257.630859 3317.999756 55747.445312 1.023335
614200 296.586823 -59.298134 -20257.630859 3317.999756 55747.445312 1.023335
614300 296.586823 -59.298088 -20257.630859 3317.999756 55747.445312 1.023335
614400 296.586823 -59.298088 -20257.630859 3317.999756 55747.445312 1.023335
614500 296.586823 -59.298050 -20257.630859 3317.999756 55747.445312 1.023335
614600 296.586823 -59.298462 -20257.628906 3317.999756 55747.445312 1.023335
614700 296.586823 -59.298401 -20257.628906 3317.999756 55747.449219 1.023335
614800 296.586823 -59.297813 -20257.630859 3317.999756 55747.449219 1.023335
614900 296.586823 -59.298096 -20257.628906 3317.999756 55747.449219 1.023335
615000 296.586823 -59.298363 -20257.630859 3317.999756 55747.449219 1.023335
615100 296.586823 -59.299149 -20257.628906 3317.999756 55747.445312 1.023335
615200 296.586823 -59.299461 -20257.628906 3317.999756 55747.445312 1.023335
615300 296.586823 -59.298653 -20257.630859 3317.999756 55747.445312 1.023335
615400 296.586823 -59.298477 -20257.630859 3317.999756 55747.445312 1.023335
615500 296.586823 -59.297707 -20257.630859 3317.999756 55747.445312 1.023335
615600 296.586823 -59.297340 -20257.630859 3317.999756 55747.437500 1.023335
615700 296.586823 -59.297073 -20257.628906 3317.999756 55747.437500 1.023335
615800 296.586823 -59.296928 -20257.628906 3317.999756 55747.437500 1.023335
615900 296.586823 -59.296844 -20257.628906 3317.999756 55747.437500 1.023335
616000 296.586823 -59.296783 -20257.628906 3317.999756 55747.437500 1.023335
616100 296.586823 -59.296730 -20257.628906 3317.999756 55747.437500 1.023335
616200 296.586823 -59.296715 -20257.626953 3317.999756 55747.437500 1.023335
616300 296.586823 -59.296715 -20257.626953 3317.999756 55747.437500 1.023335
616400 296.586823 -59.296722 -20257.628906 3317.999756 55747.437500 1.023335
616500 296.586823 -59.296783 -20257.628906 3317.999756 55747.437500 1.023335
616600 296.586823 -59.296806 -20257.628906 3317.999756 55747.437500 1.023335
616700 296.586823 -59.296768 -20257.628906 3317.999756 55747.437500 1.023335
616800 296.586823 -59.296738 -20257.628906 3317.999756 55747.437500 1.023335
616900 296.586823 -59.296745 -20257.628906 3317.999756 55747.437500 1.023335
617000 296.586823 -59.296692 -20257.628906 3317.999756 55747.437500 1.023335
617100 296.586823 -59.296707 -20257.628906 3317.999756 55747.437500 1.023335
617200 296.586823 -59.296761 -20257.628906 3317.999756 55747.437500 1.023335
617300 296.586823 -59.296860 -20257.628906 3317.999756 55747.437500 1.023335
617400 296.586823 -59.296806 -20257.628906 3317.999756 55747.437500 1.023335
617500 296.586823 -59.296738 -20257.628906 3317.999756 55747.437500 1.023335
617600 296.586823 -59.296707 -20257.628906 3317.999756 55747.437500 1.023335
617700 296.586823 -59.296700 -20257.628906 3317.999756 55747.437500 1.023335
617800 296.586823 -59.296646 -20257.628906 3317.999756 55747.437500 1.023335
617900 296.586823 -59.296616 -20257.628906 3317.999756 55747.437500 1.023335
618000 296.586823 -59.296646 -20257.628906 3317.999756 55747.437500 1.023335
618100 296.586823 -59.296677 -20257.628906 3317.999756 55747.437500 1.023335
618200 296.586823 -59.296692 -20257.628906 3317.999756 55747.437500 1.023335
618300 296.586823 -59.296593 -20257.628906 3317.999756 55747.437500 1.023335
618400 296.586823 -59.296570 -20257.628906 3317.999756 55747.437500 1.023335
618500 296.586823 -59.296547 -20257.628906 3317.999756 55747.437500 1.023335
618600 296.586823 -59.296547 -20257.628906 3317.999756 55747.437500 1.023335
618700 296.586823 -59.296539 -20257.628906 3317.999756 55747.437500 1.023335
618800 296.586823 -59.296532 -20257.628906 3317.999756 55747.437500 1.023335
618900 296.586823 -59.296555 -20257.628906 3317.999756 55747.437500 1.023335
619000 296.586823 -59.296516 -20257.628906 3317.999756 55747.437500 1.023335
619100 296.586823 -59.296715 -20257.626953 3317.999756 55747.437500 1.023335
