# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 298.682739 -38.249416 -20982.945312 3341.447266 54479.773438 1.047146
600200 298.795654 -40.247662 -20909.462891 3342.710449 54504.441406 1.046672
600300 299.024078 -51.570072 -20869.144531 3345.265625 54545.582031 1.045883
600400 299.184937 -56.805298 -20831.734375 3347.065430 54582.738281 1.045171
600500 299.302521 -57.163681 -20801.263672 3348.380859 54615.960938 1.044535
600600 299.383331 -55.398407 -20778.458984 3349.284912 54642.199219 1.044034
600700 299.436249 -53.065880 -20762.144531 3349.876953 54661.574219 1.043664
600800 299.469879 -50.873821 -20750.785156 3350.253174 54675.285156 1.043402
600900 299.490936 -49.067661 -20743.035156 3350.488525 54684.722656 1.043222
601000 299.504181 -47.681854 -20737.859375 3350.636963 54691.078125 1.043100
601100 299.512695 -46.667717 -20734.474609 3350.731934 54695.281250 1.043020
601200 299.518433 -45.952034 -20732.324219 3350.796387 54698.000000 1.042969
601300 299.522522 -45.463737 -20731.011719 3350.842041 54699.722656 1.042936
601400 299.525604 -45.139660 -20730.251953 3350.876465 54700.773438 1.042916
601500 299.528107 -44.933594 -20729.853516 3350.904541 54701.386719 1.042904
601600 299.530182 -44.810505 -20729.683594 3350.927979 54701.710938 1.042898
601700 299.531982 -44.738232 -20729.648438 3350.947998 54701.859375 1.042895
601800 299.533600 -44.702972 -20729.693359 3350.965820 54701.875000 1.042895
601900 299.535034 -44.692783 -20729.781250 3350.981934 54701.828125 1.042896
602000 299.536316 -44.693871 -20729.888672 3350.996338 54701.734375 1.042897
602100 299.537476 -44.708305 -20730.005859 3351.009521 54701.613281 1.042900
602200 299.538513 -44.724182 -20730.115234 3351.020996 54701.488281 1.042902
602300 299.539429 -44.741413 -20730.218750 3351.031250 54701.347656 1.042905
602400 299.540253 -44.759041 -20730.310547 3351.040527 54701.218750 1.042907
602500 299.540955 -44.775269 -20730.394531 3351.048096 54701.089844 1.042910
602600 299.541626 -44.791477 -20730.462891 3351.055664 54700.949219 1.042912
602700 299.542236 -44.804577 -20730.527344 3351.062744 54700.824219 1.042915
602800 299.542755 -44.818573 -20730.585938 3351.068359 54700.699219 1.042917
602900 299.543213 -44.829323 -20730.634766 3351.073486 54700.585938 1.042919
603000 299.543610 -44.838108 -20730.675781 3351.077881 54700.484375 1.042921
603100 299.544006 -44.847092 -20730.716797 3351.082520 54700.367188 1.042923
603200 299.544342 -44.853222 -20730.748047 3351.086182 54700.273438 1.042925
603300 299.544617 -44.858757 -20730.775391 3351.089111 54700.179688 1.042927
603400 299.544891 -44.862797 -20730.798828 3351.092285 54700.093750 1.042929
603500 299.545135 -44.870064 -20730.822266 3351.094971 54700.015625 1.042930
603600 299.545349 -44.875202 -20730.845703 3351.097412 54699.933594 1.042932
603700 299.545563 -44.879780 -20730.863281 3351.099854 54699.847656 1.042933
603800 299.545746 -44.885197 -20730.880859 3351.102051 54699.781250 1.042935
603900 299.545898 -44.890106 -20730.896484 3351.103516 54699.703125 1.042936
604000 299.546051 -44.892624 -20730.910156 3351.105225 54699.640625 1.042937
604100 299.546204 -44.894508 -20730.923828 3351.106934 54699.578125 1.042938
604200 299.546326 -44.898197 -20730.935547 3351.108154 54699.515625 1.042940
604300 299.546448 -44.900497 -20730.947266 3351.109863 54699.464844 1.042941
604400 299.546570 -44.903679 -20730.958984 3351.111084 54699.406250 1.042942
604500 299.546661 -44.904961 -20730.966797 3351.112061 54699.355469 1.042943
604600 299.546783 -44.909637 -20730.978516 3351.113525 54699.304688 1.042944
604700 299.546875 -44.912777 -20730.986328 3351.114502 54699.261719 1.042944
604800 299.546967 -44.916542 -20731.000000 3351.115479 54699.210938 1.042945
604900 299.547058 -44.919529 -20731.005859 3351.116455 54699.167969 1.042946
605000 299.547150 -44.921291 -20731.013672 3351.117432 54699.132812 1.042947
605100 299.547241 -44.924843 -20731.023438 3351.118408 54699.085938 1.042948
605200 299.547302 -44.928684 -20731.035156 3351.119141 54699.042969 1.042949
605300 299.547363 -44.935379 -20731.042969 3351.120117 54699.007812 1.042949
605400 299.547455 -44.938400 -20731.052734 3351.121094 54698.960938 1.042950
605500 299.547516 -44.940380 -20731.056641 3351.121826 54698.925781 1.042951
605600 299.547577 -44.943722 -20731.062500 3351.122314 54698.890625 1.042952
605700 299.547668 -44.946011 -20731.072266 3351.123291 54698.859375 1.042952
605800 299.547729 -44.951870 -20731.083984 3351.124023 54698.828125 1.042953
605900 299.547791 -44.955807 -20731.089844 3351.124756 54698.796875 1.042953
606000 299.547821 -44.960125 -20731.095703 3351.125000 54698.765625 1.042954
606100 299.547882 -44.964241 -20731.105469 3351.125732 54698.734375 1.042955
606200 299.547943 -44.968830 -20731.111328 3351.126465 54698.703125 1.042955
606300 299.548004 -44.972794 -20731.119141 3351.126953 54698.671875 1.042956
606400 299.548035 -44.976715 -20731.128906 3351.127441 54698.640625 1.042956
606500 299.548065 -44.982658 -20731.138672 3351.127686 54698.613281 1.042957
606600 299.548126 -44.985779 -20731.146484 3351.128418 54698.582031 1.042957
606700 299.548187 -44.991859 -20731.154297 3351.128906 54698.562500 1.042958
606800 299.548248 -44.997128 -20731.160156 3351.129639 54698.535156 1.042958
606900 299.548279 -45.000950 -20731.167969 3351.130371 54698.503906 1.042959
607000 299.548340 -45.006634 -20731.175781 3351.131104 54698.480469 1.042959
607100 299.548370 -45.011318 -20731.183594 3351.131348 54698.464844 1.042960
607200 299.548431 -45.012623 -20731.189453 3351.132080 54698.437500 1.042960
