# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.009720
2 0.050251 0.020489
3 0.100503 0.008744
4 0.150754 0.005191
5 0.201005 0.001777
6 0.251256 0.014133
7 0.301508 0.013740
8 0.351759 0.005075
9 0.402010 0.019282
10 0.452261 0.008517
11 0.502513 0.020680
12 0.552764 0.009498
13 0.603015 0.014048
14 0.653266 0.015723
15 0.703518 0.011371
16 0.753769 0.025733
17 0.804020 0.018527
18 0.854271 0.010005
19 0.904523 0.003029
20 0.954774 0.001485
21 1.005025 0.026306
22 1.055276 0.010252
23 1.105528 0.014348
24 1.155779 0.030653
25 1.206030 0.015915
26 1.256281 0.013867
27 1.306533 0.001528
28 1.356784 0.005027
29 1.407035 0.005005
30 1.457286 0.014923
31 1.507538 0.004969
32 1.557789 0.003641
33 1.608040 0.027518
34 1.658291 0.004609
35 1.708543 0.005659
36 1.758794 0.018622
37 1.809045 0.021320
38 1.859296 0.002377
39 1.909548 0.009838
40 1.959799 0.009752
41 2.010050 0.014401
42 2.060302 0.004316
43 2.110553 0.006881
44 2.160804 0.011044
45 2.211055 0.007063
46 2.261307 0.007887
47 2.311558 0.191569
48 2.361809 0.661171
49 2.412060 0.824175
50 2.462312 2.007648
51 2.512563 3.670702
52 2.562814 5.830104
53 2.613065 5.858379
54 2.663317 8.238275
55 2.713568 9.636499
56 2.763819 11.004342
57 2.814070 10.967662
58 2.864322 12.587566
59 2.914573 13.234002
60 2.964824 14.223501
61 3.015075 14.082188
62 3.065327 13.776822
63 3.115578 14.587198
64 3.165829 14.452394
65 3.216080 14.114103
66 3.266332 14.562146
67 3.316583 14.612844
68 3.366834 14.882918
69 3.417085 14.531898
70 3.467337 14.533607
71 3.517588 14.532920
72 3.567839 14.576753
73 3.618090 14.985080
74 3.668342 14.597062
75 3.718593 14.275998
76 3.768844 14.679625
77 3.819095 14.672450
78 3.869347 14.398167
79 3.919598 14.048891
80 3.969849 13.942634
81 4.020101 13.867631
82 4.070352 13.453715
83 4.120603 12.939230
84 4.170854 13.162569
85 4.221106 13.160325
86 4.271357 12.804896
87 4.321608 12.621866
88 4.371859 12.020066
89 4.422111 12.172522
90 4.472362 11.533247
91 4.522613 11.302929
92 4.572864 10.939706
93 4.623116 10.874425
94 4.673367 10.406178
95 4.723618 9.645537
96 4.773869 8.912403
97 4.824121 8.951361
98 4.874372 8.291490
99 4.924623 7.563498
100 4.974874 6.760831
101 5.025126 6.729291
102 5.075377 6.232452
103 5.125628 5.645832
104 5.175879 4.754840
105 5.226131 4.668561
106 5.276382 4.102150
107 5.326633 3.261284
108 5.376884 2.668389
109 5.427136 2.585659
110 5.477387 2.281850
111 5.527638 1.664374
112 5.577889 1.135065
113 5.628141 1.416168
114 5.678392 0.790726
115 5.728643 0.499109
116 5.778894 0.398811
117 5.829146 0.237458
118 5.879397 0.155433
119 5.929648 0.457906
120 5.979899 0.218239
121 6.030151 0.276375
122 6.080402 0.227599
123 6.130653 0.156414
124 6.180905 0.172748
125 6.231156 0.270518
126 6.281407 0.320352
127 6.331658 0.161418
128 6.381910 0.167620
129 6.432161 0.093151
130 6.482412 0.180092
131 6.532663 0.137761
132 6.582915 0.170426
133 6.633166 0.238853
134 6.683417 0.301593
135 6.733668 0.157001
136 6.783920 0.326273
137 6.834171 0.098875
138 6.884422 0.148130
139 6.934673 0.228918
140 6.984925 0.334137
141 7.035176 0.231032
142 7.085427 0.229634
143 7.135678 0.211095
144 7.185930 0.237480
145 7.236181 0.306706
146 7.286432 0.255087
147 7.336683 0.177758
148 7.386935 0.245555
149 7.437186 0.326659
150 7.487437 0.395182
151 7.537688 0.233476
152 7.587940 0.129878
153 7.638191 0.109962
154 7.688442 0.200993
155 7.738693 0.252540
156 7.788945 0.218715
157 7.839196 0.134526
158 7.889447 0.315023
159 7.939698 0.245316
160 7.989950 0.129818
161 8.040201 0.206525
162 8.090452 0.251889
163 8.140704 0.314407
164 8.190955 0.295603
165 8.241206 0.202992
166 8.291457 0.263351
167 8.341709 0.164349
168 8.391960 0.177777
169 8.442211 0.124649
170 8.492462 0.394808
171 8.542714 0.185147
172 8.592965 0.268015
173 8.643216 0.335392
174 8.693467 0.455660
175 8.743719 0.342407
176 8.793970 0.348890
177 8.844221 0.385666
178 8.894472 0.138978
179 8.944724 0.323966
180 8.994975 0.270493
181 9.045226 0.293499
182 9.095477 0.551743
183 9.145729 0.474384
184 9.195980 0.493952
185 9.246231 0.414241
186 9.296482 0.385290
187 9.346734 0.355725
188 9.396985 0.461283
189 9.447236 0.244290
190 9.497487 0.292529
191 9.547739 0.367449
192 9.597990 0.306988
193 9.648241 0.453727
194 9.698492 0.305662
195 9.748744 0.334456
196 9.798995 0.223704
197 9.849246 0.357199
198 9.899497 0.378704
199 9.949749 0.450558
200 10.000000 0.377474
