# Radial distribution function: CO
# Row Dist g(r)
1 0.000000 0.015122
2 0.050251 0.135877
3 0.100503 0.018656
4 0.150754 0.021397
5 0.201005 0.005369
6 0.251256 0.001894
7 0.301508 0.052833
8 0.351759 0.020607
9 0.402010 0.042581
10 0.452261 0.030135
11 0.502513 0.017145
12 0.552764 0.024683
13 0.603015 0.042776
14 0.653266 0.007251
15 0.703518 0.032195
16 0.753769 0.031419
17 0.804020 0.032932
18 0.854271 0.028124
19 0.904523 0.016526
20 0.954774 0.025937
21 1.005025 0.001934
22 1.055276 0.015564
23 1.105528 0.030679
24 1.155779 0.025928
25 1.206030 0.028549
26 1.256281 0.023787
27 1.306533 0.029782
28 1.356784 0.021309
29 1.407035 0.027405
30 1.457286 0.034894
31 1.507538 0.015073
32 1.557789 0.034307
33 1.608040 0.021689
34 1.658291 0.027896
35 1.708543 0.028245
36 1.758794 0.028489
37 1.809045 0.036913
38 1.859296 0.021888
39 1.909548 0.037564
40 1.959799 0.032390
41 2.010050 0.029569
42 2.060302 0.041414
43 2.110553 0.025450
44 2.160804 0.032535
45 2.211055 0.043511
46 2.261307 0.003373
47 2.311558 0.023740
48 2.361809 0.047054
49 2.412060 0.044329
50 2.462312 0.055049
51 2.512563 0.153489
52 2.562814 0.292442
53 2.613065 0.234290
54 2.663317 0.344189
55 2.713568 0.360019
56 2.763819 0.502256
57 2.814070 0.665508
58 2.864322 0.630838
59 2.914573 0.596116
60 2.964824 0.514280
61 3.015075 0.487707
62 3.065327 0.518798
63 3.115578 0.602704
64 3.165829 0.467196
65 3.216080 0.450297
66 3.266332 0.468818
67 3.316583 0.554379
68 3.366834 0.586159
69 3.417085 0.483872
70 3.467337 0.560386
71 3.517588 0.512691
72 3.567839 0.459670
73 3.618090 0.453841
74 3.668342 0.547709
75 3.718593 0.601504
76 3.768844 0.579449
77 3.819095 0.522653
78 3.869347 0.587345
79 3.919598 0.604716
80 3.969849 0.665337
81 4.020101 0.519702
82 4.070352 0.591335
83 4.120603 0.529112
84 4.170854 0.580453
85 4.221106 0.577479
86 4.271357 0.528432
87 4.321608 0.591424
88 4.371859 0.548922
89 4.422111 0.554036
90 4.472362 0.470337
91 4.522613 0.526910
92 4.572864 0.482788
93 4.623116 0.601087
94 4.673367 0.580552
95 4.723618 0.626199
96 4.773869 0.643263
97 4.824121 0.640332
98 4.874372 0.487524
99 4.924623 0.755072
100 4.974874 0.643494
101 5.025126 0.700581
102 5.075377 0.792586
103 5.125628 0.757874
104 5.175879 0.755146
105 5.226131 0.870979
106 5.276382 0.649564
107 5.326633 0.773664
108 5.376884 0.716606
109 5.427136 0.721908
110 5.477387 0.736857
111 5.527638 0.750404
112 5.577889 0.781789
113 5.628141 0.643439
114 5.678392 0.752766
115 5.728643 0.679582
116 5.778894 0.730060
117 5.829146 0.806574
118 5.879397 0.663801
119 5.929648 0.722512
120 5.979899 0.884200
121 6.030151 0.925283
122 6.080402 0.809447
123 6.130653 0.814013
124 6.180905 0.870307
125 6.231156 0.863256
126 6.281407 0.853884
127 6.331658 0.779223
128 6.381910 0.874975
129 6.432161 0.864679
130 6.482412 1.020424
131 6.532663 0.860663
132 6.582915 0.837756
133 6.633166 0.907769
134 6.683417 1.003408
135 6.733668 0.963049
136 6.783920 1.020947
137 6.834171 0.833174
138 6.884422 0.982669
139 6.934673 0.883021
140 6.984925 0.981015
141 7.035176 1.015091
142 7.085427 0.801365
143 7.135678 0.927764
144 7.185930 0.772132
145 7.236181 0.984854
146 7.286432 0.942494
147 7.336683 1.100908
148 7.386935 0.922843
149 7.437186 0.935045
150 7.487437 0.922728
151 7.537688 1.003042
152 7.587940 0.796513
153 7.638191 0.843751
154 7.688442 0.742122
155 7.738693 0.819015
156 7.788945 0.928985
157 7.839196 0.751821
158 7.889447 0.778665
159 7.939698 0.754959
160 7.989950 0.747796
161 8.040201 0.721896
162 8.090452 0.785664
163 8.140704 0.798838
164 8.190955 0.807365
165 8.241206 0.747876
166 8.291457 0.707877
167 8.341709 0.725834
168 8.391960 0.716508
169 8.442211 0.746179
170 8.492462 0.828688
171 8.542714 0.649965
172 8.592965 0.692513
173 8.643216 0.760591
174 8.693467 0.832544
175 8.743719 0.896579
176 8.793970 0.842062
177 8.844221 0.707892
178 8.894472 0.768103
179 8.944724 0.716617
180 8.994975 0.977347
181 9.045226 0.909939
182 9.095477 0.764920
183 9.145729 0.805081
184 9.195980 0.887603
185 9.246231 0.790230
186 9.296482 0.778141
187 9.346734 0.770335
188 9.396985 0.885166
189 9.447236 0.780336
190 9.497487 0.942969
191 9.547739 0.770446
192 9.597990 0.844439
193 9.648241 0.868875
194 9.698492 0.867957
195 9.748744 0.793841
196 9.798995 0.758011
197 9.849246 0.869512
198 9.899497 0.903404
199 9.949749 0.694743
200 10.000000 0.765140
