# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.018596
2 0.050251 0.023260
3 0.100503 0.025472
4 0.150754 0.005024
5 0.201005 0.008559
6 0.251256 0.021716
7 0.301508 0.029804
8 0.351759 0.000876
9 0.402010 0.030696
10 0.452261 0.012130
11 0.502513 0.019912
12 0.552764 0.001201
13 0.603015 0.008220
14 0.653266 0.006810
15 0.703518 0.012958
16 0.753769 0.040949
17 0.804020 0.007979
18 0.854271 0.003033
19 0.904523 0.022152
20 0.954774 0.019008
21 1.005025 0.011620
22 1.055276 0.020637
23 1.105528 0.020068
24 1.155779 0.011777
25 1.206030 0.015372
26 1.256281 0.001262
27 1.306533 0.026731
28 1.356784 0.020400
29 1.407035 0.004268
30 1.457286 0.023417
31 1.507538 0.005220
32 1.557789 0.021325
33 1.608040 0.006368
34 1.658291 0.006064
35 1.708543 0.015581
36 1.758794 0.016851
37 1.809045 0.013593
38 1.859296 0.012648
39 1.909548 0.020521
40 1.959799 0.007023
41 2.010050 0.011802
42 2.060302 0.036579
43 2.110553 0.353052
44 2.160804 1.921637
45 2.211055 1.883445
46 2.261307 2.868169
47 2.311558 2.753513
48 2.361809 1.936332
49 2.412060 2.046283
50 2.462312 1.528247
51 2.512563 0.874162
52 2.562814 0.755960
53 2.613065 0.708155
54 2.663317 0.608792
55 2.713568 0.573046
56 2.763819 0.556629
57 2.814070 0.668896
58 2.864322 0.687502
59 2.914573 0.676203
60 2.964824 0.732085
61 3.015075 0.654544
62 3.065327 0.661031
63 3.115578 0.621153
64 3.165829 0.799513
65 3.216080 0.745098
66 3.266332 0.867086
67 3.316583 0.899756
68 3.366834 0.927286
69 3.417085 0.881416
70 3.467337 0.796469
71 3.517588 0.899563
72 3.567839 0.910530
73 3.618090 0.971570
74 3.668342 1.012896
75 3.718593 1.077498
76 3.768844 0.899954
77 3.819095 0.911137
78 3.869347 0.863400
79 3.919598 0.823605
80 3.969849 0.793400
81 4.020101 0.851401
82 4.070352 1.003780
83 4.120603 0.869085
84 4.170854 0.828090
85 4.221106 0.767139
86 4.271357 0.682038
87 4.321608 0.883575
88 4.371859 0.711779
89 4.422111 0.768635
90 4.472362 0.654989
91 4.522613 0.751574
92 4.572864 0.737291
93 4.623116 0.631135
94 4.673367 0.694960
95 4.723618 0.742093
96 4.773869 0.694294
97 4.824121 0.704054
98 4.874372 0.681255
99 4.924623 0.752058
100 4.974874 0.756724
101 5.025126 0.791823
102 5.075377 0.795165
103 5.125628 0.623881
104 5.175879 0.837594
105 5.226131 0.808287
106 5.276382 0.756479
107 5.326633 0.891611
108 5.376884 0.859338
109 5.427136 0.822822
110 5.477387 0.788377
111 5.527638 0.793649
112 5.577889 0.782404
113 5.628141 0.916429
114 5.678392 0.891602
115 5.728643 0.859162
116 5.778894 0.856337
117 5.829146 0.809937
118 5.879397 0.908226
119 5.929648 0.931259
120 5.979899 0.873504
121 6.030151 0.721337
122 6.080402 0.891061
123 6.130653 0.832500
124 6.180905 0.888971
125 6.231156 0.793746
126 6.281407 0.896173
127 6.331658 0.821630
128 6.381910 0.701763
129 6.432161 0.889974
130 6.482412 0.585926
131 6.532663 0.740693
132 6.582915 0.689946
133 6.633166 0.777640
134 6.683417 0.878532
135 6.733668 0.797301
136 6.783920 0.843084
137 6.834171 0.739202
138 6.884422 0.877570
139 6.934673 0.752308
140 6.984925 0.783893
141 7.035176 0.845126
142 7.085427 0.894848
143 7.135678 0.844263
144 7.185930 0.843663
145 7.236181 0.858901
146 7.286432 0.742776
147 7.336683 0.838081
148 7.386935 0.774389
149 7.437186 0.737732
150 7.487437 0.917310
151 7.537688 0.691494
152 7.587940 0.826542
153 7.638191 0.776082
154 7.688442 0.914183
155 7.738693 0.769183
156 7.788945 0.822964
157 7.839196 0.872785
158 7.889447 0.844379
159 7.939698 0.733752
160 7.989950 0.745106
161 8.040201 0.666894
162 8.090452 0.765539
163 8.140704 0.848660
164 8.190955 0.903580
165 8.241206 0.946083
166 8.291457 0.794257
167 8.341709 0.893908
168 8.391960 0.942402
169 8.442211 0.772153
170 8.492462 0.926539
171 8.542714 0.639282
172 8.592965 0.749457
173 8.643216 0.780357
174 8.693467 0.822632
175 8.743719 0.815974
176 8.793970 0.697844
177 8.844221 0.823984
178 8.894472 0.835497
179 8.944724 0.730154
180 8.994975 0.790244
181 9.045226 0.818670
182 9.095477 0.615649
183 9.145729 0.705202
184 9.195980 0.805798
185 9.246231 0.738014
186 9.296482 0.852622
187 9.346734 0.794401
188 9.396985 0.729105
189 9.447236 0.893887
190 9.497487 0.787022
191 9.547739 0.827083
192 9.597990 0.771944
193 9.648241 0.914011
194 9.698492 0.879763
195 9.748744 0.915023
196 9.798995 0.942427
197 9.849246 0.770068
198 9.899497 0.720699
199 9.949749 0.826784
200 10.000000 0.809859
