# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 298.460815 -33.367767 -20995.703125 3338.964600 54465.199219 1.047426
600200 298.747040 -40.430470 -20919.398438 3342.166504 54487.500000 1.046998
600300 298.998352 -52.293354 -20879.980469 3344.978027 54538.292969 1.046023
600400 299.173340 -58.174500 -20843.439453 3346.935547 54579.070312 1.045241
600500 299.300751 -59.068573 -20812.792969 3348.361084 54613.976562 1.044573
600600 299.387848 -57.620293 -20789.292969 3349.335205 54640.906250 1.044058
600700 299.444275 -55.442741 -20772.136719 3349.966797 54660.570312 1.043683
600800 299.479431 -53.305214 -20759.941406 3350.359863 54674.492188 1.043417
600900 299.500671 -51.497314 -20751.417969 3350.597656 54684.140625 1.043233
601000 299.513214 -50.078209 -20745.531250 3350.738037 54690.765625 1.043106
601100 299.520386 -49.012409 -20741.507812 3350.818115 54695.265625 1.043021
601200 299.524414 -48.237087 -20738.783203 3350.863037 54698.312500 1.042963
601300 299.526642 -47.679508 -20736.951172 3350.888184 54700.375000 1.042923
601400 299.527802 -47.290321 -20735.734375 3350.901123 54701.765625 1.042897
601500 299.528381 -47.018398 -20734.927734 3350.907715 54702.699219 1.042879
601600 299.528625 -46.828148 -20734.404297 3350.910400 54703.328125 1.042867
601700 299.528748 -46.703053 -20734.070312 3350.911621 54703.753906 1.042859
601800 299.528778 -46.620430 -20733.859375 3350.912109 54704.039062 1.042853
601900 299.528778 -46.561581 -20733.728516 3350.912109 54704.242188 1.042850
602000 299.528778 -46.527897 -20733.652344 3350.912109 54704.371094 1.042847
602100 299.528809 -46.504505 -20733.611328 3350.912354 54704.460938 1.042845
602200 299.528809 -46.492249 -20733.593750 3350.912354 54704.507812 1.042844
602300 299.528870 -46.484707 -20733.593750 3350.913086 54704.550781 1.042844
602400 299.528900 -46.482643 -20733.601562 3350.913330 54704.578125 1.042843
602500 299.528961 -46.485451 -20733.615234 3350.914062 54704.589844 1.042843
602600 299.529022 -46.487545 -20733.630859 3350.914551 54704.589844 1.042843
602700 299.529114 -46.490234 -20733.650391 3350.915771 54704.589844 1.042843
602800 299.529175 -46.495510 -20733.671875 3350.916260 54704.582031 1.042843
602900 299.529236 -46.503475 -20733.695312 3350.916992 54704.582031 1.042843
603000 299.529358 -46.509518 -20733.718750 3350.918701 54704.578125 1.042843
603100 299.529449 -46.515778 -20733.742188 3350.919678 54704.558594 1.042843
603200 299.529510 -46.525517 -20733.769531 3350.920166 54704.542969 1.042844
603300 299.529602 -46.535416 -20733.792969 3350.921387 54704.527344 1.042844
603400 299.529724 -46.543072 -20733.818359 3350.922607 54704.515625 1.042844
603500 299.529816 -46.548271 -20733.845703 3350.923584 54704.500000 1.042845
603600 299.529907 -46.554710 -20733.873047 3350.924561 54704.484375 1.042845
603700 299.530029 -46.560932 -20733.896484 3350.925781 54704.468750 1.042845
603800 299.530121 -46.566883 -20733.917969 3350.927002 54704.453125 1.042845
603900 299.530212 -46.578041 -20733.947266 3350.928223 54704.433594 1.042846
604000 299.530304 -46.587345 -20733.968750 3350.929199 54704.414062 1.042846
604100 299.530396 -46.595058 -20733.994141 3350.930176 54704.398438 1.042847
604200 299.530487 -46.604568 -20734.019531 3350.931152 54704.375000 1.042847
604300 299.530609 -46.611938 -20734.044922 3350.932617 54704.359375 1.042847
604400 299.530701 -46.616043 -20734.068359 3350.933594 54704.343750 1.042848
