# Radial distribution function: OO
# Row Dist g(r)
1 0.500000 0.003969
2 0.597990 0.000214
3 0.695980 0.000988
4 0.793970 0.002819
5 0.891960 0.010679
6 0.989950 0.000239
7 1.087940 0.001132
8 1.185930 0.010666
9 1.283920 0.001563
10 1.381910 0.001065
11 1.479899 0.004298
12 1.577889 0.000017
13 1.675879 0.000044
14 1.773869 0.000461
15 1.871859 0.006722
16 1.969849 0.004083
17 2.067839 0.000530
18 2.165829 0.000888
19 2.263819 0.000969
20 2.361809 0.003685
21 2.459799 0.005049
22 2.557789 0.004273
23 2.655779 0.005078
24 2.753769 0.004409
25 2.851759 0.007852
26 2.949749 0.000739
27 3.047739 0.000250
28 3.145729 0.001355
29 3.243719 0.003972
30 3.341709 0.003673
31 3.439698 0.000392
32 3.537688 0.010067
33 3.635678 0.000431
34 3.733668 0.003977
35 3.831658 0.006641
36 3.929648 0.017280
37 4.027638 0.000690
38 4.125628 0.006149
39 4.223618 0.000607
40 4.321608 0.009609
41 4.419598 0.006243
42 4.517588 0.002376
43 4.615578 0.487552
44 4.713568 2.009214
45 4.811558 1.989279
46 4.909548 2.998565
47 5.007538 2.924388
48 5.105528 2.246391
49 5.203518 2.169958
50 5.301508 1.636552
51 5.399497 1.039896
52 5.497487 0.831279
53 5.595477 0.841666
54 5.693467 0.805084
55 5.791457 0.740323
56 5.889447 0.752027
57 5.987437 0.815582
58 6.085427 0.748716
59 6.183417 0.799580
60 6.281407 0.884081
61 6.379397 0.815984
62 6.477387 0.834288
63 6.575377 0.911900
64 6.673367 0.954425
65 6.771357 0.982895
66 6.869347 0.965366
67 6.967337 1.087089
68 7.065327 1.119854
69 7.163317 1.072437
70 7.261307 1.074696
71 7.359296 1.169661
72 7.457286 1.155346
73 7.555276 1.066840
74 7.653266 1.182075
75 7.751256 1.148578
76 7.849246 1.103975
77 7.947236 1.049234
78 8.045226 1.135145
79 8.143216 1.040873
80 8.241206 0.981797
81 8.339196 1.013446
82 8.437186 1.080323
83 8.535176 0.987136
84 8.633166 0.917017
85 8.731156 0.955431
86 8.829146 0.912547
87 8.927136 0.910532
88 9.025126 0.975480
89 9.123116 0.891970
90 9.221106 0.887654
91 9.319095 0.887745
92 9.417085 0.859928
93 9.515075 0.826415
94 9.613065 0.844532
95 9.711055 0.867526
96 9.809045 0.870251
97 9.907035 0.794418
98 10.005025 0.912730
99 10.103015 0.945474
100 10.201005 0.988414
101 10.298995 1.034195
102 10.396985 1.005977
103 10.494975 0.969582
104 10.592965 1.000769
105 10.690955 1.133422
106 10.788945 0.996538
107 10.886935 0.978155
108 10.984925 0.979242
109 11.082915 1.072477
110 11.180905 1.038486
111 11.278894 1.010874
112 11.376884 1.001225
113 11.474874 1.019709
114 11.572864 1.037818
115 11.670854 1.033710
116 11.768844 1.043736
117 11.866834 0.984938
118 11.964824 0.998967
119 12.062814 0.960416
120 12.160804 0.951502
121 12.258794 0.986712
122 12.356784 0.998969
123 12.454774 0.969870
124 12.552764 0.983505
125 12.650754 0.978101
126 12.748744 0.976295
127 12.846734 0.968270
128 12.944724 0.895948
129 13.042714 0.966884
130 13.140704 1.039956
131 13.238693 0.944898
132 13.336683 0.939656
133 13.434673 0.955707
134 13.532663 0.989553
135 13.630653 0.959962
136 13.728643 0.978379
137 13.826633 0.963082
138 13.924623 0.974913
139 14.022613 0.948554
140 14.120603 0.978626
141 14.218593 0.995489
142 14.316583 0.993805
143 14.414573 0.939912
144 14.512563 0.940437
145 14.610553 0.928648
146 14.708543 0.984852
147 14.806533 1.004779
148 14.904523 0.988871
149 15.002513 0.906672
150 15.100503 1.013836
151 15.198492 0.911427
152 15.296482 1.016416
153 15.394472 0.967922
154 15.492462 0.913435
155 15.590452 0.896875
156 15.688442 0.962545
157 15.786432 1.000664
158 15.884422 0.907283
159 15.982412 0.989470
160 16.080402 0.965616
161 16.178392 0.899522
162 16.276382 0.998547
163 16.374372 0.875202
164 16.472362 0.951518
165 16.570352 1.006051
166 16.668342 1.020776
167 16.766332 0.947639
168 16.864322 0.965474
169 16.962312 0.964610
170 17.060302 0.966672
171 17.158291 0.981956
172 17.256281 0.920712
173 17.354271 0.963818
174 17.452261 0.925304
175 17.550251 0.990816
176 17.648241 0.945430
177 17.746231 0.990323
178 17.844221 0.956773
179 17.942211 1.009337
180 18.040201 1.011473
181 18.138191 0.944267
182 18.236181 0.935580
183 18.334171 0.962223
184 18.432161 0.919719
185 18.530151 0.995179
186 18.628141 0.984821
187 18.726131 0.973255
188 18.824121 1.064408
189 18.922111 0.996296
190 19.020101 1.004336
191 19.118090 0.938026
192 19.216080 0.957277
193 19.314070 0.990466
194 19.412060 1.002280
195 19.510050 0.985404
196 19.608040 0.982971
197 19.706030 0.961989
198 19.804020 0.987063
199 19.902010 0.968667
200 20.000000 0.846125
