# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.009748
2 0.050251 0.022228
3 0.100503 0.007920
4 0.150754 0.006887
5 0.201005 0.001929
6 0.251256 0.013109
7 0.301508 0.013462
8 0.351759 0.004233
9 0.402010 0.016260
10 0.452261 0.010324
11 0.502513 0.020879
12 0.552764 0.009836
13 0.603015 0.017347
14 0.653266 0.013071
15 0.703518 0.011119
16 0.753769 0.032198
17 0.804020 0.016090
18 0.854271 0.009302
19 0.904523 0.002922
20 0.954774 0.001656
21 1.005025 0.028623
22 1.055276 0.011088
23 1.105528 0.017150
24 1.155779 0.028456
25 1.206030 0.014823
26 1.256281 0.018394
27 1.306533 0.001326
28 1.356784 0.005014
29 1.407035 0.005712
30 1.457286 0.018147
31 1.507538 0.005000
32 1.557789 0.003137
33 1.608040 0.028459
34 1.658291 0.004641
35 1.708543 0.005691
36 1.758794 0.016482
37 1.809045 0.024355
38 1.859296 0.002962
39 1.909548 0.012490
40 1.959799 0.011720
41 2.010050 0.014479
42 2.060302 0.005676
43 2.110553 0.005637
44 2.160804 0.011805
45 2.211055 0.006632
46 2.261307 0.007982
47 2.311558 0.213938
48 2.361809 0.671924
49 2.412060 0.827198
50 2.462312 2.027609
51 2.512563 3.734244
52 2.562814 5.820286
53 2.613065 5.965017
54 2.663317 8.037402
55 2.713568 9.508088
56 2.763819 11.059197
57 2.814070 11.266201
58 2.864322 12.768165
59 2.914573 13.070018
60 2.964824 14.369776
61 3.015075 13.860847
62 3.065327 13.751624
63 3.115578 14.570726
64 3.165829 14.592313
65 3.216080 14.369967
66 3.266332 14.424005
67 3.316583 14.347776
68 3.366834 14.840384
69 3.417085 14.618398
70 3.467337 14.562045
71 3.517588 14.548139
72 3.567839 14.666726
73 3.618090 14.779176
74 3.668342 14.607046
75 3.718593 14.259276
76 3.768844 14.430205
77 3.819095 14.612344
78 3.869347 14.274644
79 3.919598 14.279317
80 3.969849 14.009527
81 4.020101 13.651992
82 4.070352 13.435456
83 4.120603 12.986784
84 4.170854 13.119753
85 4.221106 13.124713
86 4.271357 12.788476
87 4.321608 12.438857
88 4.371859 12.022534
89 4.422111 12.326701
90 4.472362 11.550475
91 4.522613 11.321587
92 4.572864 10.786694
93 4.623116 11.130935
94 4.673367 10.337377
95 4.723618 9.524369
96 4.773869 8.804611
97 4.824121 8.840862
98 4.874372 8.467129
99 4.924623 7.458858
100 4.974874 6.832380
101 5.025126 6.975761
102 5.075377 6.400991
103 5.125628 5.665827
104 5.175879 4.777372
105 5.226131 4.986595
106 5.276382 4.056299
107 5.326633 3.448722
108 5.376884 2.850546
109 5.427136 2.845894
110 5.477387 2.305463
111 5.527638 1.634809
112 5.577889 1.270778
113 5.628141 1.474364
114 5.678392 0.821837
115 5.728643 0.529727
116 5.778894 0.455540
117 5.829146 0.318013
118 5.879397 0.170821
119 5.929648 0.474705
120 5.979899 0.215783
121 6.030151 0.380658
122 6.080402 0.266991
123 6.130653 0.167062
124 6.180905 0.166915
125 6.231156 0.334603
126 6.281407 0.312747
127 6.331658 0.157683
128 6.381910 0.222028
129 6.432161 0.119467
130 6.482412 0.216443
131 6.532663 0.180742
132 6.582915 0.224651
133 6.633166 0.300451
134 6.683417 0.349562
135 6.733668 0.173752
136 6.783920 0.329152
137 6.834171 0.114155
138 6.884422 0.178277
139 6.934673 0.244756
140 6.984925 0.323978
141 7.035176 0.288818
142 7.085427 0.278514
143 7.135678 0.208805
144 7.185930 0.238609
145 7.236181 0.381124
146 7.286432 0.335915
147 7.336683 0.257367
148 7.386935 0.322293
149 7.437186 0.431343
150 7.487437 0.437345
151 7.537688 0.285145
152 7.587940 0.151007
153 7.638191 0.165228
154 7.688442 0.217092
155 7.738693 0.233887
156 7.788945 0.248160
157 7.839196 0.169176
158 7.889447 0.367533
159 7.939698 0.346565
160 7.989950 0.145004
161 8.040201 0.243982
162 8.090452 0.322665
163 8.140704 0.376054
164 8.190955 0.333926
165 8.241206 0.219736
166 8.291457 0.316644
167 8.341709 0.203725
168 8.391960 0.177065
169 8.442211 0.131494
170 8.492462 0.344756
171 8.542714 0.226576
172 8.592965 0.265923
173 8.643216 0.324629
174 8.693467 0.495438
175 8.743719 0.397869
176 8.793970 0.414566
177 8.844221 0.423244
178 8.894472 0.139071
179 8.944724 0.341253
180 8.994975 0.262485
181 9.045226 0.303230
182 9.095477 0.703659
183 9.145729 0.576922
184 9.195980 0.532566
185 9.246231 0.383804
186 9.296482 0.402325
187 9.346734 0.398858
188 9.396985 0.638863
189 9.447236 0.309045
190 9.497487 0.345901
191 9.547739 0.399885
192 9.597990 0.353966
193 9.648241 0.478477
194 9.698492 0.309223
195 9.748744 0.376244
196 9.798995 0.260876
197 9.849246 0.440613
198 9.899497 0.327495
199 9.949749 0.507373
200 10.000000 0.418427
