# Radial distribution function: CO
# Row Dist g(r)
1 0.000000 0.014738
2 0.050251 0.127315
3 0.100503 0.022594
4 0.150754 0.015917
5 0.201005 0.004311
6 0.251256 0.001802
7 0.301508 0.048989
8 0.351759 0.020676
9 0.402010 0.037897
10 0.452261 0.032572
11 0.502513 0.021654
12 0.552764 0.028565
13 0.603015 0.047829
14 0.653266 0.006594
15 0.703518 0.038503
16 0.753769 0.030688
17 0.804020 0.031081
18 0.854271 0.035746
19 0.904523 0.024345
20 0.954774 0.025375
21 1.005025 0.002207
22 1.055276 0.018441
23 1.105528 0.031670
24 1.155779 0.024286
25 1.206030 0.033171
26 1.256281 0.028382
27 1.306533 0.023181
28 1.356784 0.020957
29 1.407035 0.025591
30 1.457286 0.038082
31 1.507538 0.015295
32 1.557789 0.042389
33 1.608040 0.020175
34 1.658291 0.020088
35 1.708543 0.021720
36 1.758794 0.031532
37 1.809045 0.032501
38 1.859296 0.020830
39 1.909548 0.032900
40 1.959799 0.036208
41 2.010050 0.029982
42 2.060302 0.030503
43 2.110553 0.025399
44 2.160804 0.036441
45 2.211055 0.046899
46 2.261307 0.003357
47 2.311558 0.026534
48 2.361809 0.047348
49 2.412060 0.060156
50 2.462312 0.043827
51 2.512563 0.140029
52 2.562814 0.220296
53 2.613065 0.269324
54 2.663317 0.397062
55 2.713568 0.385281
56 2.763819 0.477699
57 2.814070 0.546840
58 2.864322 0.658098
59 2.914573 0.712020
60 2.964824 0.477469
61 3.015075 0.531512
62 3.065327 0.638446
63 3.115578 0.547254
64 3.165829 0.436421
65 3.216080 0.405990
66 3.266332 0.454941
67 3.316583 0.520852
68 3.366834 0.613830
69 3.417085 0.534209
70 3.467337 0.522552
71 3.517588 0.552363
72 3.567839 0.512012
73 3.618090 0.501621
74 3.668342 0.573080
75 3.718593 0.696763
76 3.768844 0.576209
77 3.819095 0.536013
78 3.869347 0.657850
79 3.919598 0.605826
80 3.969849 0.632188
81 4.020101 0.568257
82 4.070352 0.511149
83 4.120603 0.453759
84 4.170854 0.624582
85 4.221106 0.611841
86 4.271357 0.614158
87 4.321608 0.546087
88 4.371859 0.603134
89 4.422111 0.578197
90 4.472362 0.496229
91 4.522613 0.517870
92 4.572864 0.496276
93 4.623116 0.558354
94 4.673367 0.593986
95 4.723618 0.742073
96 4.773869 0.622249
97 4.824121 0.662107
98 4.874372 0.458706
99 4.924623 0.667844
100 4.974874 0.571677
101 5.025126 0.640228
102 5.075377 0.667163
103 5.125628 0.753218
104 5.175879 0.687048
105 5.226131 0.863012
106 5.276382 0.638028
107 5.326633 0.690605
108 5.376884 0.821259
109 5.427136 0.851857
110 5.477387 0.774047
111 5.527638 0.730169
112 5.577889 0.708310
113 5.628141 0.636950
114 5.678392 0.684630
115 5.728643 0.751910
116 5.778894 0.739720
117 5.829146 0.945675
118 5.879397 0.716983
119 5.929648 0.757480
120 5.979899 0.789855
121 6.030151 0.820125
122 6.080402 0.816739
123 6.130653 0.919246
124 6.180905 0.943928
125 6.231156 0.850176
126 6.281407 0.951453
127 6.331658 0.769111
128 6.381910 0.883753
129 6.432161 0.770246
130 6.482412 0.843461
131 6.532663 0.735316
132 6.582915 0.815470
133 6.633166 0.843453
134 6.683417 0.987491
135 6.733668 1.033166
136 6.783920 0.940264
137 6.834171 0.987476
138 6.884422 0.835536
139 6.934673 0.798439
140 6.984925 0.965667
141 7.035176 0.957743
142 7.085427 0.770750
143 7.135678 0.863126
144 7.185930 0.779042
145 7.236181 1.022852
146 7.286432 0.936839
147 7.336683 1.264766
148 7.386935 1.021105
149 7.437186 0.922511
150 7.487437 0.830435
151 7.537688 0.886907
152 7.587940 0.740943
153 7.638191 0.776587
154 7.688442 0.658161
155 7.738693 0.726785
156 7.788945 0.852773
157 7.839196 0.726170
158 7.889447 0.820868
159 7.939698 0.760960
160 7.989950 0.758408
161 8.040201 0.674027
162 8.090452 0.775820
163 8.140704 0.800893
164 8.190955 0.718158
165 8.241206 0.760318
166 8.291457 0.742661
167 8.341709 0.670868
168 8.391960 0.708737
169 8.442211 0.755071
170 8.492462 0.847182
171 8.542714 0.660959
172 8.592965 0.752180
173 8.643216 0.792487
174 8.693467 0.925561
175 8.743719 0.869280
176 8.793970 0.828922
177 8.844221 0.755870
178 8.894472 0.708249
179 8.944724 0.778837
180 8.994975 0.818864
181 9.045226 0.883266
182 9.095477 0.670749
183 9.145729 0.861012
184 9.195980 0.897634
185 9.246231 0.836286
186 9.296482 0.829698
187 9.346734 0.807574
188 9.396985 0.801836
189 9.447236 0.740246
190 9.497487 0.950737
191 9.547739 0.730016
192 9.597990 0.797651
193 9.648241 0.898476
194 9.698492 0.926259
195 9.748744 0.689024
196 9.798995 0.709528
197 9.849246 0.958670
198 9.899497 0.981872
199 9.949749 0.662259
200 10.000000 0.816553
