# Radial distribution function: CC
# Row Dist g(r)
1 0.500000 0.002987
2 0.597990 0.000003
3 0.695980 0.003306
4 0.793970 0.002955
5 0.891960 0.008699
6 0.989950 0.000395
7 1.087940 0.006325
8 1.185930 0.005705
9 1.283920 0.002508
10 1.381910 0.000146
11 1.479899 0.004479
12 1.577889 0.000057
13 1.675879 0.002602
14 1.773869 0.002391
15 1.871859 0.006011
16 1.969849 0.002386
17 2.067839 0.000100
18 2.165829 0.001060
19 2.263819 0.000366
20 2.361809 0.001356
21 2.459799 0.001826
22 2.557789 0.006042
23 2.655779 0.004978
24 2.753769 0.000274
25 2.851759 0.010292
26 2.949749 0.002763
27 3.047739 0.004309
28 3.145729 0.007903
29 3.243719 0.002332
30 3.341709 0.026872
31 3.439698 0.011840
32 3.537688 0.002023
33 3.635678 0.005182
34 3.733668 0.008579
35 3.831658 0.007041
36 3.929648 0.011741
37 4.027638 0.005417
38 4.125628 0.011077
39 4.223618 0.002108
40 4.321608 0.000291
41 4.419598 0.004992
42 4.517588 0.013463
43 4.615578 0.000120
44 4.713568 0.009271
45 4.811558 0.011234
46 4.909548 0.000036
47 5.007538 0.313406
48 5.105528 0.718632
49 5.203518 1.030810
50 5.301508 2.100687
51 5.399497 4.774193
52 5.497487 6.535131
53 5.595477 6.284297
54 5.693467 8.919057
55 5.791457 10.918079
56 5.889447 12.346635
57 5.987437 12.154238
58 6.085427 13.801045
59 6.183417 14.052703
60 6.281407 15.792221
61 6.379397 15.066554
62 6.477387 14.733643
63 6.575377 15.222836
64 6.673367 15.651937
65 6.771357 15.255767
66 6.869347 15.325400
67 6.967337 15.071114
68 7.065327 15.665266
69 7.163317 15.929558
70 7.261307 15.688190
71 7.359296 16.015694
72 7.457286 15.520015
73 7.555276 15.865603
74 7.653266 15.506774
75 7.751256 15.425969
76 7.849246 15.066875
77 7.947236 16.225922
78 8.045226 15.280881
79 8.143216 15.106437
80 8.241206 15.527991
81 8.339196 14.787518
82 8.437186 14.333802
83 8.535176 14.094456
84 8.633166 14.266066
85 8.731156 13.866629
86 8.829146 13.549505
87 8.927136 13.334748
88 9.025126 12.624258
89 9.123116 12.995321
90 9.221106 12.681338
91 9.319095 12.074723
92 9.417085 11.575012
93 9.515075 11.842497
94 9.613065 10.831933
95 9.711055 10.585028
96 9.809045 9.123507
97 9.907035 9.406997
98 10.005025 8.738578
99 10.103015 8.210722
100 10.201005 7.451132
101 10.298995 7.809160
102 10.396985 6.693897
103 10.494975 6.136535
104 10.592965 5.235178
105 10.690955 4.966024
106 10.788945 4.366579
107 10.886935 3.457077
108 10.984925 2.635840
109 11.082915 2.592002
110 11.180905 2.296060
111 11.278894 1.901136
112 11.376884 1.378607
113 11.474874 1.421919
114 11.572864 1.027128
115 11.670854 0.756526
116 11.768844 0.573392
117 11.866834 0.557389
118 11.964824 0.295460
119 12.062814 0.139511
120 12.160804 0.224637
121 12.258794 0.183704
122 12.356784 0.132013
123 12.454774 0.107351
124 12.552764 0.045914
125 12.650754 0.098552
126 12.748744 0.107843
127 12.846734 0.117000
128 12.944724 0.104190
129 13.042714 0.127065
130 13.140704 0.120152
131 13.238693 0.176049
132 13.336683 0.103702
133 13.434673 0.228003
134 13.532663 0.049950
135 13.630653 0.078492
136 13.728643 0.141536
137 13.826633 0.218944
138 13.924623 0.261662
139 14.022613 0.291495
140 14.120603 0.247345
141 14.218593 0.203519
142 14.316583 0.268938
143 14.414573 0.205833
144 14.512563 0.189630
145 14.610553 0.118453
146 14.708543 0.112377
147 14.806533 0.235408
148 14.904523 0.210028
149 15.002513 0.194722
150 15.100503 0.124671
151 15.198492 0.288209
152 15.296482 0.091233
153 15.394472 0.167549
154 15.492462 0.115282
155 15.590452 0.116730
156 15.688442 0.034838
157 15.786432 0.089767
158 15.884422 0.253427
159 15.982412 0.146181
160 16.080402 0.263240
161 16.178392 0.168798
162 16.276382 0.135964
163 16.374372 0.105737
164 16.472362 0.346590
165 16.570352 0.402698
166 16.668342 0.524884
167 16.766332 0.148589
168 16.864322 0.159259
169 16.962312 0.033470
170 17.060302 0.266044
171 17.158291 0.417611
172 17.256281 0.400872
173 17.354271 0.374855
174 17.452261 0.465281
175 17.550251 0.720366
176 17.648241 0.635731
177 17.746231 0.615314
178 17.844221 0.480808
179 17.942211 0.824457
180 18.040201 0.987707
181 18.138191 0.861143
182 18.236181 0.901796
183 18.334171 1.088495
184 18.432161 0.981450
185 18.530151 0.738186
186 18.628141 0.607361
187 18.726131 0.565499
188 18.824121 0.787091
189 18.922111 0.769273
190 19.020101 0.660373
191 19.118090 0.518286
192 19.216080 0.657328
193 19.314070 0.673004
194 19.412060 0.611916
195 19.510050 0.664617
196 19.608040 0.658471
197 19.706030 0.690836
198 19.804020 0.756864
199 19.902010 0.728830
200 20.000000 0.575876
