# TimeStep Temp Press PotEng KinEng Volume Density
0 297.21 -34.79 -21143.60 3350.00 54000.00 1.0449
100 298.20 -155.96 -21043.74 3350.00 54000.00 1.0468
200 298.78 -157.86 -21010.07 3350.00 54000.00 1.0468
300 299.19 -149.55 -20975.93 3350.00 54000.00 1.0468
400 299.46 -137.72 -20945.59 3350.00 54000.00 1.0468
500 299.64 -126.10 -20920.88 3350.00 54000.00 1.0466
600 299.75 -116.12 -20901.85 3350.00 54000.00 1.0465
700 299.83 -108.11 -20887.76 3350.00 54000.00 1.0464
800 299.88 -101.95 -20877.64 3350.00 54000.00 1.0463
900 299.91 -97.35 -20870.57 3350.00 54000.00 1.0463
1000 299.93 -93.99 -20865.76 3350.00 54000.00 1.0462
1100 299.94 -91.58 -20862.55 3350.00 54000.00 1.0462
1200 299.95 -89.87 -20860.48 3350.00 54000.00 1.0462
1300 299.96 -88.68 -20859.19 3350.00 54000.00 1.0462
1400 299.96 -87.86 -20858.42 3350.00 54000.00 1.0462
1500 299.96 -87.32 -20858.01 3350.00 54000.00 1.0462
1600 299.96 -86.96 -20857.83 3350.00 54000.00 1.0462
1700 299.96 -86.75 -20857.80 3350.00 54000.00 1.0462
1800 299.96 -86.63 -20857.86 3350.00 54000.00 1.0462
1900 299.96 -86.57 -20857.98 3350.00 54000.00 1.0462
2000 299.96 -86.57 -20858.13 3350.00 54000.00 1.0462
2100 299.96 -86.59 -20858.30 3350.00 54000.00 1.0462
2200 299.96 -86.63 -20858.47 3350.00 54000.00 1.0462
2300 299.96 -86.69 -20858.65 3350.00 54000.00 1.0462
2400 299.96 -86.75 -20858.82 3350.00 54000.00 1.0462
2500 299.96 -86.81 -20858.97 3350.00 54000.00 1.0462
2600 299.96 -86.88 -20859.13 3350.00 54000.00 1.0462
2700 299.96 -86.95 -20859.27 3350.00 54000.00 1.0462
2800 299.96 -87.01 -20859.41 3350.00 54000.00 1.0462
2900 299.96 -87.07 -20859.53 3350.00 54000.00 1.0462
3000 299.96 -87.14 -20859.64 3350.00 54000.00 1.0462
3100 299.96 -87.19 -20859.75 3350.00 54000.00 1.0462
3200 299.96 -87.24 -20859.85 3350.00 54000.00 1.0462
3300 299.96 -87.29 -20859.94 3350.00 54000.00 1.0463
3400 299.96 -87.34 -20860.02 3350.00 54000.00 1.0463
3500 299.96 -87.38 -20860.10 3350.00 54000.00 1.0463
3600 299.96 -87.42 -20860.17 3350.00 54000.00 1.0463
3700 299.96 -87.46 -20860.24 3350.00 54000.00 1.0463
3800 299.96 -87.49 -20860.30 3350.00 54000.00 1.0463
3900 299.96 -87.52 -20860.35 3350.00 54000.00 1.0463
4000 299.96 -87.55 -20860.41 3350.00 54000.00 1.0463
4100 299.96 -87.58 -20860.46 3350.00 54000.00 1.0463
4200 299.96 -87.61 -20860.50 3350.00 54000.00 1.0463
4300 299.96 -87.63 -20860.55 3350.00 54000.00 1.0463
4400 299.96 -87.66 -20860.59 3350.00 54000.00 1.0463
4500 299.96 -87.68 -20860.63 3350.00 54000.00 1.0463
4600 299.96 -87.70 -20860.67 3350.00 54000.00 1.0463
4700 299.96 -87.71 -20860.70 3350.00 54000.00 1.0463
4800 299.96 -87.73 -20860.73 3350.00 54000.00 1.0463
4900 299.96 -87.75 -20860.76 3350.00 54000.00 1.0463
5000 299.96 -87.76 -20860.79 3350.00 54000.00 1.0463
5100 299.96 -87.78 -20860.82 3350.00 54000.00 1.0463
5200 299.96 -87.79 -20860.84 3350.00 54000.00 1.0463
5300 299.96 -87.80 -20860.86 3350.00 54000.00 1.0463
5400 299.96 -87.81 -20860.88 3350.00 54000.00 1.0463
5500 299.96 -87.82 -20860.90 3350.00 54000.00 1.0463
5600 299.96 -87.83 -20860.92 3350.00 54000.00 1.0463
5700 299.96 -87.84 -20860.95 3350.00 54000.00 1.0463
5800 299.96 -87.85 -20860.96 3350.00 54000.00 1.0463
5900 299.96 -87.87 -20860.98 3350.00 54000.00 1.0463
6000 299.96 -87.87 -20861.00 3350.00 54000.00 1.0463
6100 299.96 -87.88 -20861.02 3350.00 54000.00 1.0463
6200 299.96 -87.89 -20861.04 3350.00 54000.00 1.0463
6300 299.96 -87.89 -20861.05 3350.00 54000.00 1.0463
6400 299.96 -87.90 -20861.07 3350.00 54000.00 1.0463
6500 299.96 -87.91 -20861.08 3350.00 54000.00 1.0463
6600 299.96 -87.91 -20861.10 3350.00 54000.00 1.0463
6700 299.96 -87.92 -20861.12 3350.00 54000.00 1.0463
6800 299.96 -87.92 -20861.13 3350.00 54000.00 1.0463
6900 299.96 -87.93 -20861.14 3350.00 54000.00 1.0463
7000 299.96 -87.93 -20861.15 3350.00 54000.00 1.0463
7100 299.96 -87.94 -20861.16 3350.00 54000.00 1.0463
