# Radial distribution function: CO
# Row Dist g(r)
1 0.000000 0.005215
2 0.050251 0.116780
3 0.100503 0.010236
4 0.150754 0.005057
5 0.201005 0.001066
6 0.251256 0.000500
7 0.301508 0.028625
8 0.351759 0.006632
9 0.402010 0.015288
10 0.452261 0.013736
11 0.502513 0.011260
12 0.552764 0.016586
13 0.603015 0.034913
14 0.653266 0.003013
15 0.703518 0.029958
16 0.753769 0.015025
17 0.804020 0.015906
18 0.854271 0.026119
19 0.904523 0.011155
20 0.954774 0.013014
21 1.005025 0.000609
22 1.055276 0.007185
23 1.105528 0.024884
24 1.155779 0.012896
25 1.206030 0.012400
26 1.256281 0.014687
27 1.306533 0.012917
28 1.356784 0.013883
29 1.407035 0.013963
30 1.457286 0.019765
31 1.507538 0.007047
32 1.557789 0.027669
33 1.608040 0.012041
34 1.658291 0.007804
35 1.708543 0.008632
36 1.758794 0.015074
37 1.809045 0.019084
38 1.859296 0.010538
39 1.909548 0.013691
40 1.959799 0.020767
41 2.010050 0.015169
42 2.060302 0.012559
43 2.110553 0.016962
44 2.160804 0.022547
45 2.211055 0.034624
46 2.261307 0.000751
47 2.311558 0.013522
48 2.361809 0.022952
49 2.412060 0.042845
50 2.462312 0.024829
51 2.512563 0.098584
52 2.562814 0.183893
53 2.613065 0.291963
54 2.663317 0.409844
55 2.713568 0.300856
56 2.763819 0.371731
57 2.814070 0.403217
58 2.864322 0.533401
59 2.914573 0.647359
60 2.964824 0.457302
61 3.015075 0.421249
62 3.065327 0.666872
63 3.115578 0.511694
64 3.165829 0.401554
65 3.216080 0.338135
66 3.266332 0.337513
67 3.316583 0.661716
68 3.366834 0.674755
69 3.417085 0.568189
70 3.467337 0.430666
71 3.517588 0.512850
72 3.567839 0.581970
73 3.618090 0.491770
74 3.668342 0.517553
75 3.718593 0.685557
76 3.768844 0.481958
77 3.819095 0.634504
78 3.869347 0.832043
79 3.919598 0.512322
80 3.969849 0.675691
81 4.020101 0.557710
82 4.070352 0.407622
83 4.120603 0.270756
84 4.170854 0.577305
85 4.221106 0.513737
86 4.271357 0.561752
87 4.321608 0.570303
88 4.371859 0.640291
89 4.422111 0.619924
90 4.472362 0.477005
91 4.522613 0.372725
92 4.572864 0.501695
93 4.623116 0.529203
94 4.673367 0.586584
95 4.723618 0.979556
96 4.773869 0.665619
97 4.824121 0.696167
98 4.874372 0.310065
99 4.924623 0.653407
100 4.974874 0.511114
101 5.025126 0.661145
102 5.075377 0.875935
103 5.125628 0.639936
104 5.175879 0.576505
105 5.226131 0.861777
106 5.276382 0.526996
107 5.326633 0.752572
108 5.376884 0.892458
109 5.427136 0.688968
110 5.477387 0.819708
111 5.527638 0.543533
112 5.577889 0.667225
113 5.628141 0.740145
114 5.678392 0.549831
115 5.728643 0.685423
116 5.778894 0.861337
117 5.829146 0.795514
118 5.879397 0.658540
119 5.929648 0.681807
120 5.979899 0.733612
121 6.030151 0.749621
122 6.080402 0.930024
123 6.130653 0.914674
124 6.180905 0.818195
125 6.231156 0.882421
126 6.281407 1.130489
127 6.331658 0.811793
128 6.381910 0.898173
129 6.432161 0.796494
130 6.482412 0.730735
131 6.532663 0.846939
132 6.582915 0.829852
133 6.633166 0.877339
134 6.683417 1.004198
135 6.733668 0.881649
136 6.783920 1.042006
137 6.834171 1.076650
138 6.884422 0.848610
139 6.934673 0.804503
140 6.984925 0.976973
141 7.035176 0.953048
142 7.085427 0.817524
143 7.135678 0.893306
144 7.185930 0.771749
145 7.236181 1.306884
146 7.286432 0.830703
147 7.336683 1.358652
148 7.386935 1.002404
149 7.437186 0.726611
150 7.487437 0.906168
151 7.537688 0.998701
152 7.587940 0.647312
153 7.638191 0.743469
154 7.688442 0.629239
155 7.738693 0.811736
156 7.788945 0.971095
157 7.839196 0.617410
158 7.889447 0.667436
159 7.939698 0.832038
160 7.989950 0.812541
161 8.040201 0.584285
162 8.090452 0.878101
163 8.140704 0.764463
164 8.190955 0.766774
165 8.241206 0.911439
166 8.291457 0.767079
167 8.341709 0.936128
168 8.391960 0.582475
169 8.442211 0.771157
170 8.492462 0.825909
171 8.542714 0.587268
172 8.592965 0.605139
173 8.643216 0.732057
174 8.693467 1.153352
175 8.743719 0.912079
176 8.793970 0.775021
177 8.844221 0.838468
178 8.894472 0.828986
179 8.944724 0.791986
180 8.994975 0.851528
181 9.045226 0.848884
182 9.095477 0.567167
183 9.145729 1.109361
184 9.195980 0.904445
185 9.246231 1.087740
186 9.296482 1.060997
187 9.346734 0.879799
188 9.396985 0.816965
189 9.447236 0.827646
190 9.497487 1.048499
191 9.547739 0.903067
192 9.597990 0.729656
193 9.648241 0.861186
194 9.698492 1.171001
195 9.748744 0.573138
196 9.798995 0.865742
197 9.849246 0.761970
198 9.899497 0.929768
199 9.949749 0.712621
200 10.000000 0.800508
