# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 298.427460 -35.773479 -20998.236328 3338.591309 54478.304688 1.047174
600200 298.747345 -41.847389 -20923.511719 3342.169922 54486.273438 1.047021
600300 298.995361 -53.632439 -20883.808594 3344.944336 54539.046875 1.046008
600400 299.169434 -59.593605 -20847.455078 3346.892090 54579.964844 1.045224
600500 299.295715 -60.503296 -20816.787109 3348.304443 54614.796875 1.044557
600600 299.381683 -59.062607 -20793.136719 3349.266357 54641.585938 1.044045
600700 299.437286 -56.893837 -20775.791016 3349.888428 54661.113281 1.043672
600800 299.471893 -54.771919 -20763.421875 3350.275635 54674.906250 1.043409
600900 299.492767 -52.992172 -20754.767578 3350.509033 54684.457031 1.043227
601000 299.505127 -51.606831 -20748.798828 3350.647461 54690.972656 1.043103
601100 299.512329 -50.579632 -20744.728516 3350.728027 54695.390625 1.043018
601200 299.516479 -49.841259 -20741.984375 3350.774414 54698.363281 1.042962
601300 299.518860 -49.325386 -20740.166016 3350.801025 54700.343750 1.042924
601400 299.520264 -48.966469 -20738.964844 3350.816895 54701.660156 1.042899
601500 299.521088 -48.728886 -20738.197266 3350.825928 54702.527344 1.042882
601600 299.521606 -48.574444 -20737.716797 3350.831787 54703.097656 1.042871
601700 299.521973 -48.472939 -20737.425781 3350.835693 54703.460938 1.042864
601800 299.522278 -48.410843 -20737.259766 3350.839355 54703.695312 1.042860
601900 299.522583 -48.375954 -20737.179688 3350.842773 54703.839844 1.042857
602000 299.522827 -48.358711 -20737.152344 3350.845215 54703.917969 1.042856
602100 299.523071 -48.353947 -20737.160156 3350.848389 54703.964844 1.042855
602200 299.523315 -48.356773 -20737.191406 3350.850830 54703.976562 1.042855
602300 299.523590 -48.364784 -20737.226562 3350.854004 54703.976562 1.042855
602400 299.523865 -48.374386 -20737.275391 3350.857178 54703.964844 1.042855
602500 299.524109 -48.387867 -20737.330078 3350.859863 54703.945312 1.042855
602600 299.524353 -48.399837 -20737.382812 3350.862549 54703.910156 1.042856
602700 299.524597 -48.415718 -20737.435547 3350.865234 54703.882812 1.042856
602800 299.524841 -48.433559 -20737.490234 3350.868164 54703.847656 1.042857
602900 299.525116 -48.444534 -20737.541016 3350.871094 54703.816406 1.042858
603000 299.525330 -48.460270 -20737.597656 3350.873291 54703.769531 1.042858
603100 299.525574 -48.472740 -20737.648438 3350.875977 54703.730469 1.042859
603200 299.525818 -48.486500 -20737.695312 3350.878906 54703.695312 1.042860
603300 299.526031 -48.498276 -20737.740234 3350.881348 54703.664062 1.042861
603400 299.526245 -48.510693 -20737.783203 3350.883545 54703.632812 1.042861
603500 299.526459 -48.522686 -20737.826172 3350.885986 54703.597656 1.042862
603600 299.526642 -48.536442 -20737.865234 3350.888184 54703.566406 1.042862
603700 299.526825 -48.543480 -20737.900391 3350.890137 54703.523438 1.042863
603800 299.527008 -48.556820 -20737.939453 3350.892334 54703.492188 1.042864
603900 299.527191 -48.565254 -20737.974609 3350.894287 54703.472656 1.042864
604000 299.527374 -48.577381 -20738.007812 3350.896240 54703.441406 1.042865
604100 299.527527 -48.587807 -20738.037109 3350.898193 54703.414062 1.042865
604200 299.527649 -48.597488 -20738.070312 3350.899414 54703.382812 1.042866
604300 299.527832 -48.606529 -20738.097656 3350.901367 54703.351562 1.042866
