# Radial distribution function: CC
# Row Dist g(r)
1 0.000000 0.000012
2 0.050251 0.000590
3 0.100503 0.002599
4 0.150754 0.000023
5 0.201005 0.000000
6 0.251256 0.000978
7 0.301508 0.000011
8 0.351759 0.001876
9 0.402010 0.001190
10 0.452261 0.001942
11 0.502513 0.000318
12 0.552764 0.000076
13 0.603015 0.001308
14 0.653266 0.000295
15 0.703518 0.001502
16 0.753769 0.002292
17 0.804020 0.002460
18 0.854271 0.001765
19 0.904523 0.000263
20 0.954774 0.001006
21 1.005025 0.000592
22 1.055276 0.002869
23 1.105528 0.002042
24 1.155779 0.000207
25 1.206030 0.002650
26 1.256281 0.004333
27 1.306533 0.001230
28 1.356784 0.002812
29 1.407035 0.000050
30 1.457286 0.002368
31 1.507538 0.001902
32 1.557789 0.000807
33 1.608040 0.000470
34 1.658291 0.000804
35 1.708543 0.003647
36 1.758794 0.002704
37 1.809045 0.004927
38 1.859296 0.000770
39 1.909548 0.000202
40 1.959799 0.001270
41 2.010050 0.002406
42 2.060302 0.000251
43 2.110553 0.000200
44 2.160804 0.002213
45 2.211055 0.001559
46 2.261307 0.001131
47 2.311558 0.150644
48 2.361809 0.893199
49 2.412060 0.768783
50 2.462312 3.066402
51 2.512563 5.707007
52 2.562814 8.395688
53 2.613065 9.143243
54 2.663317 11.864139
55 2.713568 14.331855
56 2.763819 16.276342
57 2.814070 16.239677
58 2.864322 18.284697
59 2.914573 19.677006
60 2.964824 21.097418
61 3.015075 20.671978
62 3.065327 20.660797
63 3.115578 21.119715
64 3.165829 21.631844
65 3.216080 20.627623
66 3.266332 20.937044
67 3.316583 20.779310
68 3.366834 21.587097
69 3.417085 21.486603
70 3.467337 20.922972
71 3.517588 21.229053
72 3.567839 21.134850
73 3.618090 21.839157
74 3.668342 21.323708
75 3.718593 21.204536
76 3.768844 21.272657
77 3.819095 21.189150
78 3.869347 20.813147
79 3.919598 20.953072
80 3.969849 20.260542
81 4.020101 19.879055
82 4.070352 19.869171
83 4.120603 19.136169
84 4.170854 19.671816
85 4.221106 18.556417
86 4.271357 18.565550
87 4.321608 18.265711
88 4.371859 18.618036
89 4.422111 17.907717
90 4.472362 16.925180
91 4.522613 16.580566
92 4.572864 16.149136
93 4.623116 15.726295
94 4.673367 15.179647
95 4.723618 14.173406
96 4.773869 12.993671
97 4.824121 13.122120
98 4.874372 11.872692
99 4.924623 11.019341
100 4.974874 9.908810
101 5.025126 10.052357
102 5.075377 9.362949
103 5.125628 8.490481
104 5.175879 6.955762
105 5.226131 7.017860
106 5.276382 6.061653
107 5.326633 4.992030
108 5.376884 3.627587
109 5.427136 3.738230
110 5.477387 3.466118
111 5.527638 1.972176
112 5.577889 2.041466
113 5.628141 0.973171
114 5.678392 0.632311
115 5.728643 0.532779
116 5.778894 0.183994
117 5.829146 0.063847
118 5.879397 0.200903
119 5.929648 0.110156
120 5.979899 0.046813
121 6.030151 0.086907
122 6.080402 0.063592
123 6.130653 0.109443
124 6.180905 0.073335
125 6.231156 0.087898
126 6.281407 0.150727
127 6.331658 0.099493
128 6.381910 0.107656
129 6.432161 0.104948
130 6.482412 0.062320
131 6.532663 0.087073
132 6.582915 0.288115
133 6.633166 0.148454
134 6.683417 0.054478
135 6.733668 0.100459
136 6.783920 0.197834
137 6.834171 0.055098
138 6.884422 0.078743
139 6.934673 0.030272
140 6.984925 0.248407
141 7.035176 0.091648
142 7.085427 0.084211
143 7.135678 0.240767
144 7.185930 0.128331
145 7.236181 0.094205
146 7.286432 0.056855
147 7.336683 0.203467
148 7.386935 0.184311
149 7.437186 0.027881
150 7.487437 0.071894
151 7.537688 0.074199
152 7.587940 0.028971
153 7.638191 0.134339
154 7.688442 0.119600
155 7.738693 0.199052
156 7.788945 0.092973
157 7.839196 0.089470
158 7.889447 0.158879
159 7.939698 0.085614
160 7.989950 0.189267
161 8.040201 0.083121
162 8.090452 0.145659
163 8.140704 0.161127
164 8.190955 0.204655
165 8.241206 0.193520
166 8.291457 0.181723
167 8.341709 0.062355
168 8.391960 0.087561
169 8.442211 0.162113
170 8.492462 0.097012
171 8.542714 0.074419
172 8.592965 0.151084
173 8.643216 0.087043
174 8.693467 0.031442
175 8.743719 0.118951
176 8.793970 0.142407
177 8.844221 0.189797
178 8.894472 0.127593
179 8.944724 0.173688
180 8.994975 0.106315
181 9.045226 0.180448
182 9.095477 0.472165
183 9.145729 0.413378
184 9.195980 0.377900
185 9.246231 0.202045
186 9.296482 0.736883
187 9.346734 0.207955
188 9.396985 0.369153
189 9.447236 0.344446
190 9.497487 0.267327
191 9.547739 0.139406
192 9.597990 0.194076
193 9.648241 0.111068
194 9.698492 0.197997
195 9.748744 0.220190
196 9.798995 0.172374
197 9.849246 0.290921
198 9.899497 0.284203
199 9.949749 0.224178
200 10.000000 0.404817
