# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.005928
2 0.050251 0.001968
3 0.100503 0.004605
4 0.150754 0.005986
5 0.201005 0.000335
6 0.251256 0.001974
7 0.301508 0.002464
8 0.351759 0.004640
9 0.402010 0.001436
10 0.452261 0.002757
11 0.502513 0.000179
12 0.552764 0.001213
13 0.603015 0.001195
14 0.653266 0.003071
15 0.703518 0.005935
16 0.753769 0.001208
17 0.804020 0.004229
18 0.854271 0.005130
19 0.904523 0.004640
20 0.954774 0.005649
21 1.005025 0.000336
22 1.055276 0.000634
23 1.105528 0.001659
24 1.155779 0.006571
25 1.206030 0.003034
26 1.256281 0.002042
27 1.306533 0.003308
28 1.356784 0.003015
29 1.407035 0.000372
30 1.457286 0.006550
31 1.507538 0.002630
32 1.557789 0.009755
33 1.608040 0.003705
34 1.658291 0.009165
35 1.708543 0.001710
36 1.758794 0.000105
37 1.809045 0.002527
38 1.859296 0.006717
39 1.909548 0.000306
40 1.959799 0.004316
41 2.010050 0.005225
42 2.060302 0.000108
43 2.110553 0.264042
44 2.160804 2.281351
45 2.211055 2.216929
46 2.261307 3.928338
47 2.311558 4.198833
48 2.361809 2.023633
49 2.412060 2.655228
50 2.462312 1.386531
51 2.512563 1.066709
52 2.562814 0.435249
53 2.613065 0.764942
54 2.663317 0.326746
55 2.713568 0.644050
56 2.763819 0.356677
57 2.814070 0.507545
58 2.864322 0.599871
59 2.914573 0.412842
60 2.964824 0.826162
61 3.015075 0.739043
62 3.065327 0.597700
63 3.115578 0.613525
64 3.165829 0.755171
65 3.216080 1.041440
66 3.266332 0.781620
67 3.316583 1.186022
68 3.366834 1.186760
69 3.417085 0.972979
70 3.467337 1.203408
71 3.517588 0.871726
72 3.567839 0.820664
73 3.618090 1.299801
74 3.668342 1.040732
75 3.718593 1.258305
76 3.768844 1.045665
77 3.819095 0.799032
78 3.869347 0.599892
79 3.919598 0.904760
80 3.969849 0.798091
81 4.020101 0.805135
82 4.070352 0.852982
83 4.120603 0.970186
84 4.170854 0.706175
85 4.221106 0.910628
86 4.271357 0.539368
87 4.321608 0.674011
88 4.371859 0.610554
89 4.422111 0.481412
90 4.472362 0.578189
91 4.522613 0.808676
92 4.572864 0.536233
93 4.623116 0.687564
94 4.673367 0.427599
95 4.723618 0.507768
96 4.773869 0.688707
97 4.824121 0.687243
98 4.874372 1.081587
99 4.924623 0.902908
100 4.974874 0.610572
101 5.025126 0.859446
102 5.075377 0.775585
103 5.125628 1.064502
104 5.175879 0.784807
105 5.226131 1.198270
106 5.276382 1.424052
107 5.326633 1.013120
108 5.376884 0.979304
109 5.427136 0.869630
110 5.477387 1.275609
111 5.527638 1.094748
112 5.577889 1.050436
113 5.628141 1.240817
114 5.678392 0.966477
115 5.728643 0.679145
116 5.778894 0.860975
117 5.829146 0.956196
118 5.879397 0.887998
119 5.929648 0.834191
120 5.979899 0.862776
121 6.030151 0.792540
122 6.080402 0.821492
123 6.130653 0.406292
124 6.180905 1.240505
125 6.231156 0.955281
126 6.281407 0.851485
127 6.331658 0.688641
128 6.381910 0.931734
129 6.432161 0.680993
130 6.482412 0.747973
131 6.532663 0.656684
132 6.582915 0.676360
133 6.633166 0.692460
134 6.683417 0.783402
135 6.733668 0.698825
136 6.783920 0.744767
137 6.834171 1.087764
138 6.884422 0.533270
139 6.934673 0.916605
140 6.984925 0.741230
141 7.035176 0.852908
142 7.085427 0.681072
143 7.135678 0.690779
144 7.185930 0.866503
145 7.236181 0.874378
146 7.286432 0.656982
147 7.336683 0.621653
148 7.386935 0.833887
149 7.437186 1.161171
150 7.487437 0.920770
151 7.537688 0.637208
152 7.587940 1.066273
153 7.638191 0.824477
154 7.688442 0.833031
155 7.738693 0.579042
156 7.788945 1.024406
157 7.839196 0.546122
158 7.889447 0.738417
159 7.939698 1.403005
160 7.989950 0.596802
161 8.040201 0.820256
162 8.090452 0.893450
163 8.140704 0.999645
164 8.190955 0.685843
165 8.241206 0.974639
166 8.291457 0.901650
167 8.341709 0.722502
168 8.391960 0.852656
169 8.442211 1.071164
170 8.492462 0.965344
171 8.542714 0.752859
172 8.592965 0.696087
173 8.643216 0.833957
174 8.693467 0.764842
175 8.743719 0.931007
176 8.793970 0.466188
177 8.844221 0.983962
178 8.894472 0.489458
179 8.944724 0.991234
180 8.994975 0.608954
181 9.045226 0.712596
182 9.095477 1.204007
183 9.145729 0.730728
184 9.195980 1.217180
185 9.246231 0.668920
186 9.296482 0.528913
187 9.346734 0.876152
188 9.396985 1.048835
189 9.447236 0.845648
190 9.497487 0.764196
191 9.547739 1.005091
192 9.597990 0.991079
193 9.648241 1.108236
194 9.698492 0.892747
195 9.748744 0.608085
196 9.798995 0.825357
197 9.849246 0.710796
198 9.899497 0.751649
199 9.949749 0.671245
200 10.000000 0.907142
