# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
600100 298.152283 -21.089275 -21043.562500 3335.512939 54603.003906 1.044783
600200 298.691223 -105.064217 -21011.187500 3341.541992 54540.121094 1.045988
600300 299.004669 -126.757401 -20976.171875 3345.048828 54567.972656 1.045454
600400 299.238373 -135.751389 -20945.162109 3347.663086 54591.636719 1.045001
600500 299.406708 -137.911087 -20919.478516 3349.546387 54611.054688 1.044629
600600 299.525146 -136.708603 -20899.416016 3350.871338 54625.585938 1.044351
600700 299.607117 -134.113815 -20884.203125 3351.788574 54636.035156 1.044151
600800 299.663269 -131.208801 -20872.849609 3352.416748 54643.464844 1.044009
600900 299.701691 -128.508728 -20864.445312 3352.846436 54648.750000 1.043908
601000 299.728058 -126.222107 -20858.251953 3353.141357 54652.566406 1.043836
601100 299.746307 -124.382965 -20853.697266 3353.345459 54655.371094 1.043782
601200 299.759094 -122.956390 -20850.355469 3353.488770 54657.457031 1.043742
601300 299.768250 -121.866425 -20847.900391 3353.591064 54659.035156 1.043712
601400 299.774963 -121.050827 -20846.095703 3353.666260 54660.242188 1.043689
601500 299.779968 -120.449921 -20844.771484 3353.722412 54661.175781 1.043671
601600 299.783813 -120.005081 -20843.798828 3353.765137 54661.898438 1.043657
601700 299.786865 -119.679398 -20843.076172 3353.799316 54662.472656 1.043646
601800 299.789307 -119.437927 -20842.546875 3353.826660 54662.933594 1.043638
601900 299.791321 -119.257706 -20842.140625 3353.849121 54663.300781 1.043630
602000 299.793030 -119.127884 -20841.845703 3353.868164 54663.601562 1.043625
602100 299.794464 -119.031250 -20841.621094 3353.884521 54663.847656 1.043620
602200 299.795746 -118.956238 -20841.451172 3353.898682 54664.042969 1.043616
602300 299.796844 -118.894348 -20841.318359 3353.910889 54664.203125 1.043613
602400 299.797821 -118.847717 -20841.214844 3353.921875 54664.339844 1.043611
602500 299.798676 -118.808380 -20841.128906 3353.931396 54664.468750 1.043608
602600 299.799500 -118.775497 -20841.060547 3353.940674 54664.574219 1.043606
602700 299.800201 -118.743073 -20841.003906 3353.948486 54664.660156 1.043605
602800 299.800873 -118.717453 -20840.958984 3353.956055 54664.750000 1.043603
602900 299.801453 -118.695541 -20840.921875 3353.962402 54664.816406 1.043602
603000 299.802002 -118.677353 -20840.886719 3353.968750 54664.878906 1.043600
603100 299.802521 -118.660156 -20840.859375 3353.974609 54664.941406 1.043599
603200 299.802948 -118.645203 -20840.833984 3353.979248 54664.996094 1.043598
603300 299.803345 -118.631195 -20840.816406 3353.983643 54665.050781 1.043597
603400 299.803741 -118.618973 -20840.796875 3353.988037 54665.089844 1.043596
603500 299.804077 -118.606079 -20840.777344 3353.991699 54665.132812 1.043596
603600 299.804413 -118.592697 -20840.757812 3353.995850 54665.179688 1.043595
603700 299.804749 -118.583969 -20840.744141 3353.999268 54665.203125 1.043594
603800 299.805023 -118.570770 -20840.730469 3354.002441 54665.242188 1.043594
603900 299.805298 -118.557434 -20840.716797 3354.005615 54665.273438 1.043593
604000 299.805511 -118.550812 -20840.703125 3354.008057 54665.304688 1.043592
604100 299.805756 -118.543594 -20840.691406 3354.010498 54665.328125 1.043592
604200 299.805969 -118.534744 -20840.677734 3354.012939 54665.367188 1.043591
604300 299.806183 -118.525665 -20840.664062 3354.015625 54665.398438 1.043591
604400 299.806366 -118.520264 -20840.662109 3354.017578 54665.406250 1.043590
604500 299.806549 -118.513107 -20840.652344 3354.019531 54665.433594 1.043590
604600 299.806732 -118.505936 -20840.640625 3354.021484 54665.460938 1.043589
604700 299.806885 -118.498703 -20840.632812 3354.023193 54665.468750 1.043589
604800 299.807037 -118.490921 -20840.621094 3354.025146 54665.496094 1.043589
