# Radial distribution function: OO
# Row Dist g(r)
1 0.000000 0.008954
2 0.050251 0.010371
3 0.100503 0.012791
4 0.150754 0.001670
5 0.201005 0.004106
6 0.251256 0.009462
7 0.301508 0.020348
8 0.351759 0.000275
9 0.402010 0.024164
10 0.452261 0.007217
11 0.502513 0.009534
12 0.552764 0.000573
13 0.603015 0.004103
14 0.653266 0.002960
15 0.703518 0.005202
16 0.753769 0.020826
17 0.804020 0.006776
18 0.854271 0.002163
19 0.904523 0.016593
20 0.954774 0.008130
21 1.005025 0.006209
22 1.055276 0.008225
23 1.105528 0.009235
24 1.155779 0.005259
25 1.206030 0.005567
26 1.256281 0.000618
27 1.306533 0.012307
28 1.356784 0.008849
29 1.407035 0.001594
30 1.457286 0.012264
31 1.507538 0.002357
32 1.557789 0.008091
33 1.608040 0.002226
34 1.658291 0.003776
35 1.708543 0.007159
36 1.758794 0.007283
37 1.809045 0.007675
38 1.859296 0.004203
39 1.909548 0.007115
40 1.959799 0.003290
41 2.010050 0.008039
42 2.060302 0.025121
43 2.110553 0.305540
44 2.160804 2.073130
45 2.211055 2.288450
46 2.261307 3.279326
47 2.311558 2.894409
48 2.361809 2.054550
49 2.412060 2.172268
50 2.462312 1.571142
51 2.512563 0.786581
52 2.562814 0.710061
53 2.613065 0.673332
54 2.663317 0.518719
55 2.713568 0.517631
56 2.763819 0.444834
57 2.814070 0.560120
58 2.864322 0.567550
59 2.914573 0.745284
60 2.964824 0.686497
61 3.015075 0.543689
62 3.065327 0.736373
63 3.115578 0.665961
64 3.165829 1.020492
65 3.216080 0.856131
66 3.266332 0.908631
67 3.316583 0.765498
68 3.366834 1.083933
69 3.417085 0.903660
70 3.467337 0.833500
71 3.517588 0.996793
72 3.567839 0.710068
73 3.618090 0.907447
74 3.668342 1.102250
75 3.718593 1.049767
76 3.768844 1.013302
77 3.819095 0.908832
78 3.869347 1.033655
79 3.919598 0.912179
80 3.969849 0.619226
81 4.020101 0.783744
82 4.070352 0.889086
83 4.120603 0.957904
84 4.170854 0.820423
85 4.221106 0.825656
86 4.271357 0.902724
87 4.321608 0.944920
88 4.371859 0.702390
89 4.422111 0.819943
90 4.472362 0.596172
91 4.522613 0.699979
92 4.572864 0.774938
93 4.623116 0.556929
94 4.673367 0.542496
95 4.723618 0.707712
96 4.773869 0.779043
97 4.824121 0.777553
98 4.874372 0.917162
99 4.924623 0.578082
100 4.974874 0.783817
101 5.025126 0.702197
102 5.075377 0.722109
103 5.125628 0.469152
104 5.175879 0.819715
105 5.226131 0.815838
106 5.276382 0.767958
107 5.326633 0.764963
108 5.376884 0.868341
109 5.427136 0.912953
110 5.477387 0.785536
111 5.527638 0.791542
112 5.577889 0.679353
113 5.628141 0.931436
114 5.678392 1.234982
115 5.728643 0.519309
116 5.778894 0.989644
117 5.829146 0.604367
118 5.879397 0.936199
119 5.929648 1.129149
120 5.979899 0.868717
121 6.030151 0.823271
122 6.080402 0.887078
123 6.130653 0.818668
124 6.180905 0.750390
125 6.231156 0.872242
126 6.281407 0.753330
127 6.331658 0.985531
128 6.381910 0.732795
129 6.432161 0.991628
130 6.482412 0.509494
131 6.532663 0.827173
132 6.582915 0.658534
133 6.633166 0.802213
134 6.683417 0.995356
135 6.733668 0.881139
136 6.783920 0.899218
137 6.834171 0.821078
138 6.884422 0.775604
139 6.934673 1.020084
140 6.984925 0.827751
141 7.035176 0.851094
142 7.085427 0.813285
143 7.135678 0.811375
144 7.185930 0.789035
145 7.236181 0.876249
146 7.286432 0.851401
147 7.336683 0.936511
148 7.386935 0.742272
149 7.437186 0.660391
150 7.487437 0.862817
151 7.537688 0.622168
152 7.587940 0.824653
153 7.638191 0.592388
154 7.688442 0.788245
155 7.738693 0.652607
156 7.788945 0.626374
157 7.839196 0.889448
158 7.889447 0.782113
159 7.939698 0.731138
160 7.989950 0.864700
161 8.040201 0.512655
162 8.090452 0.543151
163 8.140704 0.753727
164 8.190955 0.961324
165 8.241206 0.814967
166 8.291457 0.832300
167 8.341709 0.930487
168 8.391960 0.837010
169 8.442211 0.672922
170 8.492462 1.067827
171 8.542714 0.650814
172 8.592965 0.701234
173 8.643216 0.823428
174 8.693467 1.175305
175 8.743719 0.608935
176 8.793970 0.750157
177 8.844221 1.133796
178 8.894472 0.709543
179 8.944724 0.780296
180 8.994975 0.721133
181 9.045226 0.965495
182 9.095477 0.446088
183 9.145729 0.711719
184 9.195980 0.726530
185 9.246231 0.610824
186 9.296482 0.798366
187 9.346734 0.869416
188 9.396985 0.845157
189 9.447236 0.878887
190 9.497487 0.750031
191 9.547739 0.883710
192 9.597990 0.865145
193 9.648241 0.931135
194 9.698492 0.972618
195 9.748744 0.879482
196 9.798995 0.982460
197 9.849246 0.830197
198 9.899497 0.536358
199 9.949749 0.942783
200 10.000000 1.069024
